species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
Andrena_cinerea LEMA,0.03346534852669932,0.044963206645130295,3.6500000000000004,1.7142857142857144,7,7,-0.011497858118430973,0.744282959861444,4
Dilophus_sp. LEMA,0.03666166789839007,0.0536881161095126,3.545238095238095,1.5714285714285712,6,6,-0.01702644821112253,0.6828637425758782,4
B4 LEMA,0.008308856214829474,0.0172850297615748,0.3333333333333333,1,1,1,-0.008976173546745327,0.4806966681249424,4
B6 LEMA,0.007596648562489113,0.016606042551561204,0.08695652173913043,1,1,1,-0.009009393989072093,0.45746291079899226,4
C1 LEMA,0.005610724842653373,0.011064725787323934,0.14285714285714285,1,1,1,-0.005454000944670561,0.5070821410758485,4
C2 LEMA,0.018183805911165005,0.03899326448290718,1.39648033126294,1,4,4,-0.020809458571742174,0.466331971746965,4
Chrysotoxum_sp. LEMA,0.005869024782675828,0.011174309507548764,0.2,1,1,1,-0.0053052847248729355,0.5252248274232094,4
C3 LEMA,0.005187213170133445,0.010575748548507877,0.043478260869565216,1,1,1,-0.005388535378374432,0.49048189320512015,4
C4 LEMA,0.01810902313551425,0.036036840616707574,0.686335403726708,1,4,4,-0.017927817481193323,0.5025141723194918,4
Sphaerophoria_scripta LEMA,0.02547758671593504,0.04737088384505078,2.4833333333333334,0.9999999999999999,5,5,-0.02189329712911574,0.5378322008783226,4
C5 LEMA,0.006387102562535243,0.011256329756836738,0.16666666666666666,1,1,1,-0.004869227194301495,0.5674231921515909,4
C6 LEMA,0.005610724842653375,0.011064725787323933,0.14285714285714285,1,1,1,-0.005454000944670558,0.5070821410758487,4
D2 LEMA,0.005187213170133445,0.01057574854850788,0.043478260869565216,1,1,1,-0.005388535378374434,0.49048189320512003,4
D5 LEMA,0.011814104327484457,0.020778058613036787,0.6666666666666666,1,2,2,-0.00896395428555233,0.5685855713233925,4
E1 LEMA,0.021442546326811595,0.04786370431759788,0.701863354037267,1,3,3,-0.026421157990786284,0.44799178485079955,4
E2 LEMA,0.008796537954890908,0.017286623759890075,0.21014492753623187,1,2,2,-0.008490085804999168,0.5088638520207398,4
E4 LEMA,0.019290604222576037,0.0327320386403071,1.3530020703933747,1,4,4,-0.01344143441773106,0.5893493049596085,4
Eupeodes_corollae LEMA,0.013969898486352286,0.0115010127565198,0.9166666666666666,1.5714285714285714,2,2,0.0024688857298324866,1.2146668108365415,4
E5 LEMA,0.007655005414649834,0.013149041777445414,0.3333333333333333,1,1,1,-0.00549403636279558,0.5821721114142694,4
F1 LEMA,0.011562077173416755,0.023656411367950207,0.37681159420289856,1,3,3,-0.012094334194533452,0.48875025859083177,4
F2 LEMA,0.018392707968056855,0.030303030303030287,1,1,1,1,-0.011910322334973432,0.6069593629458765,4
Diptera LEMA,0.028867938166902495,0.030303030303030287,1.6666666666666665,1.5714285714285714,2,2,-0.001435092136127792,0.9526419595077829,4
F3 LEMA,0.0051872131701334425,0.010575748548507877,0.043478260869565216,1,1,1,-0.005388535378374435,0.49048189320511987,4
F4 LEMA,0.007596648562489112,0.016606042551561208,0.08695652173913043,1,1,1,-0.009009393989072096,0.4574629107989921,4
F6 LEMA,0.014562683500793355,0.02785733423564806,1.0434782608695652,1,2,2,-0.013294650734854706,0.5227594061084996,4
Mordellidae LEMA,0.011029965094894012,0.020331277278988442,0.6666666666666666,1,1,1,-0.00930131218409443,0.5425121571822267,4
B4 ME,0.0077742148930554636,0.46511627906976744,1,1,1,1,-0.45734206417671197,0.016714562020069247,4
Andrena_cinerea ME,0.01175632262418279,0.46511627906976744,1.1428571428571428,2,3,3,-0.45335995644558463,0.025276093641993,4
A1 CHFU,0.006746693523404946,0.020399821538534924,0.07142857142857142,1,1,1,-0.013653128015129978,0.33072316395810397,5
Dilophus_sp. CHFU,0.09541604813480091,0.2236975953940512,9.428571428571429,1.4999999999999998,11,11,-0.12828154725925028,0.42654033882984826,5
A3 CHFU,0.021544743732750633,0.062273058010712444,1.1428571428571428,1,2,2,-0.04072831427796181,0.34597214944935617,5
Sphaerophoria_scripta CHFU,0.019298774242157864,0.033284231472734606,0.9285714285714286,1.5,2,2,-0.013985457230576741,0.5798173305568678,5
A4 CHFU,0.010608771662194509,0.033981461258888034,0.14285714285714285,1,1,1,-0.023372689596693523,0.31219292135118903,5
A5 CHFU,0.01060877166219451,0.033981461258888034,0.14285714285714285,1,1,1,-0.023372689596693523,0.3121929213511891,5
B1 CHFU,0.006746693523404946,0.020399821538534924,0.07142857142857142,1,1,1,-0.013653128015129978,0.33072316395810397,5
B2 CHFU,0.01437096962124989,0.04014446158206743,0.5714285714285714,1,2,2,-0.02577349196081754,0.3579813766307783,5
Eupeodes_corollae CHFU,0.026909209757099796,0.04645797657301764,1.9285714285714286,1.5,3,3,-0.019548766815917842,0.5792161377240957,5
B3 CHFU,0.010508891482460328,0.026562821861714315,0.5,1,1,1,-0.016053930379253987,0.3956240619753983,5
C3 CHFU,0.01923076923076923,0.04545454545454543,1,1,1,1,-0.0262237762237762,0.4230769230769233,5
Episyrphus_balteatus CHFU,0.01923076923076923,0.04545454545454543,1,1,1,1,-0.0262237762237762,0.4230769230769233,5
C4 CHFU,0.006746693523404947,0.020399821538534927,0.07142857142857142,1,1,1,-0.013653128015129981,0.3307231639581039,5
D1 CHFU,0.008684318806613838,0.023009526541383014,0.3333333333333333,1,1,1,-0.014325207734769176,0.37742275100684697,5
Diptera CHFU,0.030704312234109462,0.057145922552474804,2.1285714285714286,1.5,4,4,-0.026441610318365342,0.5372966409968257,5
D2 CHFU,0.010608771662194505,0.03398146125888804,0.14285714285714285,1,1,1,-0.023372689596693537,0.31219292135118887,5
D5 CHFU,0.006746693523404946,0.020399821538534924,0.07142857142857142,1,1,1,-0.013653128015129978,0.33072316395810397,5
E1 CHFU,0.020494529262722664,0.04509586080131124,1.3333333333333333,1,2,2,-0.024601331538588577,0.4544658622444291,5
Meligethes_sp. CHFU,0.02084154786372146,0.025983922658739094,0.9285714285714286,1.5,2,2,-0.005142374795017633,0.8020939770120462,5
F5 CHFU,0.006746693523404944,0.020399821538534924,0.07142857142857142,1,1,1,-0.01365312801512998,0.33072316395810386,5
F6 CHFU,0.02638919877615383,0.06825824902094209,1.3333333333333333,1,2,2,-0.04186905024478826,0.38660819980977607,5
Scaeva_sp. CHFU,0.02082927055239999,0.05323379115242244,0.8,1,1,1,-0.03240452060002245,0.39127911241114266,5
A1 LEMA,0.016368504703137096,0.034326905649937796,1.3333333333333333,1,3,3,-0.0179584009468007,0.4768418356743658,5
Eupeodes_corollae LEMA,0.03523284126808601,0.0540259701213163,2.958333333333333,1.4285714285714286,6,6,-0.018793128853230284,0.6521463879125174,5
Meligethes_sp. LEMA,0.036261794284113504,0.0646317419204092,3.9166666666666665,1.4285714285714284,6,6,-0.028369947636295696,0.5610524056239752,5
Nemotelus_sp. LEMA,0.0075223583838375605,0.014725956600815708,0.3333333333333333,1,1,1,-0.0072035982169781475,0.5108230716516493,5
A2 LEMA,0.019434488596606875,0.04152175591762569,1.6666666666666665,1,2,2,-0.022087267321018816,0.4680555570713972,5
Coleoptera LEMA,0.006188478446038555,0.01205869850599637,0.2,1,1,1,-0.0058702200599578145,0.5131962162385303,5
Sphaerophoria_scripta LEMA,0.028461344200484167,0.04636210974269784,1.7583333333333333,1.4285714285714286,4,4,-0.017900765542213672,0.6138923435201719,5
A3 LEMA,0.01978188536690978,0.03333333333333332,1,1,1,1,-0.01355144796642354,0.5934565610072936,5
Diptera LEMA,0.028398773079486374,0.03333333333333332,1.5,1.4285714285714286,2,2,-0.0049345602538469445,0.8519631923845916,5
A4 LEMA,0.006480576651123308,0.014156163438724638,0.16666666666666666,1,1,1,-0.0076755867876013295,0.45779187836977664,5
A6 LEMA,0.006754341610671051,0.012077719679589281,0.0625,1,1,1,-0.005323378068918231,0.5592398060111907,5
Psilothrix_viridicoerulea LEMA,0.07284190543163606,0.1332276645569747,8.083333333333332,1,11,11,-0.06038575912533865,0.5467475968587986,5
B2 LEMA,0.01411799126247858,0.026809118459698373,0.29166666666666663,1,2,2,-0.012691127197219793,0.5266115438932423,5
B4 LEMA,0.010624067836726718,0.01915543935917856,0.125,1,1,1,-0.008531371522451843,0.5546240750482221,5
B5 LEMA,0.006754341610671052,0.012077719679589287,0.0625,1,1,1,-0.005323378068918234,0.5592398060111906,5
C1 LEMA,0.012718218150795687,0.024280725825329037,0.29166666666666663,1,3,3,-0.01156250767453335,0.5237989276880827,5
Dilophus_sp. LEMA,0.0844762327908561,0.10607135244908357,3.583333333333333,1.4285714285714286,7,7,-0.02159511965822747,0.7964095002126651,5
C3 LEMA,0.006754341610671052,0.012077719679589283,0.0625,1,1,1,-0.005323378068918231,0.5592398060111908,5
C4 LEMA,0.009895801517581015,0.01771276027844685,0.125,1,2,2,-0.007816958760865834,0.5586820666015773,5
C5 LEMA,0.012308995105345269,0.021905121796572686,0.1875,1,1,1,-0.009596126691227417,0.5619231529345413,5
D1 LEMA,0.04591472661635791,0.08505641827665497,2.7291666666666665,1,5,5,-0.03914169166029706,0.5398149551397218,5
Malachius_bipustulatus LEMA,0.006136908519940737,0.011024829627929729,0.08333333333333333,1,1,1,-0.004887921107988992,0.5566442953815642,5
Mordellidae LEMA,0.006136908519940737,0.011024829627929727,0.08333333333333333,1,1,1,-0.00488792110798899,0.5566442953815643,5
D2 LEMA,0.013013922143029072,0.025942398799897185,0.3958333333333333,1,2,2,-0.012928476656868113,0.501646830865951,5
D4 LEMA,0.0067543416106710516,0.01207771967958928,0.0625,1,1,1,-0.005323378068918228,0.5592398060111909,5
D5 LEMA,0.006378538810367249,0.01265367910051981,0.16666666666666666,1,1,1,-0.006275140290152562,0.5040857097526062,5
E1 LEMA,0.030962780161624518,0.058802604563474255,0.7083333333333333,1,4,4,-0.027839824401849737,0.526554570014018,5
E5 LEMA,0.00648057665112331,0.014156163438724641,0.16666666666666666,1,1,1,-0.007675586787601331,0.45779187836977664,5
F1 LEMA,0.006754341610671051,0.012077719679589283,0.0625,1,1,1,-0.005323378068918232,0.5592398060111907,5
F4 LEMA,0.010076537917631233,0.02331232687744928,0.3333333333333333,1,1,1,-0.013235788959818048,0.4322407613192218,5
A2 CHFU,0.025007041238152544,0.06527947776417789,0.8333333333333333,1,2,2,-0.04027243652602534,0.3830766129669493,6
Bruchidae CHFU,0.024759893392159702,0.06527947776417789,0.8333333333333333,1,2,2,-0.04051958437201819,0.3792906169011464,6
Dilophus_sp. CHFU,0.06944420657596025,0.09718482252141981,2.5,1.6666666666666665,4,4,-0.027740615945459568,0.71455814575012,6
A3 CHFU,0.04042351566131802,0.09718482252141984,1.8333333333333333,1,3,3,-0.05676130686010182,0.4159447392354763,6
Meligethes_sp. CHFU,0.030228381221893082,0.037535699714402286,1,1.6666666666666665,2,2,-0.007307318492509204,0.8053235040745645,6
Meligethes_sp. CHFU,0.030228381221893082,0.24999999999999997,1,1.6666666666666665,2,2,-0.2197716187781069,0.12091352488757234,6
A5 CHFU,0.010497600875325497,0.06666666666666665,1,1,1,1,-0.056169065791341156,0.15746401312988248,6
Cantharidae CHFU,0.015331430287753073,0.06666666666666665,1.6666666666666665,1.6666666666666665,2,2,-0.05133523637891358,0.22997145431629615,6
A6 CHFU,0.014484086546484672,0.037535699714402286,0.3333333333333333,1,1,1,-0.023051613167917616,0.3858749578851514,6
B3 CHFU,0.021969302274780726,0.0972972972972973,2,1,2,2,-0.07532799502251658,0.22579560671302412,6
Diptera CHFU,0.022986283988393245,0.06513513513513515,1.3333333333333333,1.6666666666666665,2,2,-0.042148851146741904,0.3529014554234647,6
Lomatia_sp. CHFU,0.008903207073092636,0.037567567567567565,0.3333333333333333,1,1,1,-0.02866436049447493,0.23699184295282558,6
E3 CHFU,0.013154896518324286,0.06666666666666665,1,1,1,1,-0.053511770148342366,0.19732344777486432,6
Eucera_sp. CHFU,0.020541813901476184,0.06666666666666665,1.6666666666666665,1.6666666666666665,2,2,-0.04612485276519047,0.3081272085221428,6
F2 CHFU,0.011767360520548156,0.06666666666666665,1,1,1,1,-0.054899306146118494,0.17651040780822239,6
Andrena_cinerea CHFU,0.0178211550823073,0.06666666666666665,1.6666666666666665,1.6666666666666665,2,2,-0.04884551158435935,0.2673173262346096,6
A1 LEMA,0.01545971560187454,0.028639578348502292,0.26190476190476186,1,2,2,-0.013179862746627751,0.5398024863966968,6
Dilophus_sp. LEMA,0.09521423417437819,0.13053710196577725,9.102380952380951,1.6666666666666674,16,16,-0.035322867791399065,0.7294036158343732,6
Psilothrix_viridicoerulea LEMA,0.057574960934957876,0.10041977855714156,5.201190476190477,1.0000000000000002,11,11,-0.04284481762218368,0.5733428390523304,6
A3 LEMA,0.008920137751053174,0.01686989195355815,0.38095238095238093,1,2,2,-0.007949754202504976,0.5287608110122937,6
Diptera LEMA,0.023113062561115897,0.02731797707303862,2.5,1.6666666666666665,4,4,-0.0042049145119227235,0.8460751870213424,6
A4 LEMA,0.008415521340053902,0.014985658499800655,0.19047619047619047,1,2,2,-0.0065701371597467525,0.561571674689227,6
Sphaerophoria_scripta LEMA,0.028202623024391776,0.048224729825753834,3.142857142857143,0.9999999999999998,7,7,-0.020022106801362058,0.5848166101975859,6
A6 LEMA,0.004990917115663469,0.009129798449530543,0.047619047619047616,1,1,1,-0.004138881333867073,0.5466623544049983,6
B1 LEMA,0.011334609804445407,0.022778149055182315,0.4809523809523809,1,3,3,-0.011443539250736908,0.4976089047879262,6
Meligethes_sp. LEMA,0.04734258928220065,0.06950890707793134,5.517857142857142,1.666666666666667,10,10,-0.022166317795730688,0.6811010454979753,6
Meligethes_sp. LEMA,0.04734258928220065,0.24999999999999997,5.517857142857142,1.666666666666667,10,10,-0.20265741071779933,0.18937035712880262,6
B2 LEMA,0.005093043481963663,0.009754410947778012,0.1,1,1,1,-0.004661367465814349,0.5221272211341293,6
B3 LEMA,0.023034580305502626,0.044356909623943425,1.2507936507936508,1,4,4,-0.0213223293184408,0.5193008372492385,6
Eristalis_sp. LEMA,0.012468268058410047,0.022697840436329803,0.5,1,1,1,-0.010229572377919756,0.5493151691406525,6
B4 LEMA,0.025725129930101107,0.04720188440910227,2.3936507936507936,0.9999999999999998,6,6,-0.021476754479001166,0.5450021805726966,6
Chrysotoxum_sp. LEMA,0.0058023372057979935,0.009577811238687697,0.14285714285714285,1,1,1,-0.003775474032889703,0.6058103528247233,6
Eupeodes_corollae LEMA,0.005802337205797993,0.009577811238687695,0.14285714285714285,1,2,2,-0.0037754740328897023,0.6058103528247233,6
B5 LEMA,0.00499091711566347,0.009129798449530548,0.047619047619047616,1,1,1,-0.004138881333867078,0.5466623544049981,6
B6 LEMA,0.013553841827396804,0.022814334240280575,0.2222222222222222,1,1,1,-0.009260492412883771,0.5940932435129483,6
C1 LEMA,0.021734335394666328,0.037617950466453956,1.5396825396825395,0.9999999999999999,4,4,-0.015883615071787628,0.5777650064707288,6
Cantharidae LEMA,0.010970288573985207,0.009175363495568162,0.8333333333333333,1.6666666666666665,2,2,0.0017949250784170447,1.1956244108785468,6
Coleoptera LEMA,0.011995024305055325,0.020898911453824966,0.8333333333333333,1,3,3,-0.008903887148769642,0.5739545014848114,6
C3 LEMA,0.005093043481963664,0.009754410947778012,0.1,1,1,1,-0.0046613674658143485,0.5221272211341295,6
C4 LEMA,0.015013753619660423,0.027683246688278686,1.0952380952380953,1,2,2,-0.012669493068618263,0.542340780643239,6
Andrena_cinerea LEMA,0.015118609444911588,0.015611533688672284,1.1666666666666665,1.6666666666666665,2,2,-4.929242437606961e-4,0.9684256362257117,6
C6 LEMA,0.0088219932526682,0.014444058994955636,0.1984126984126984,1,2,2,-0.005622065742287435,0.6107696773981015,6
D1 LEMA,0.01344668462685228,0.025011348201709024,0.2936507936507936,1,3,3,-0.011564663574856743,0.5376233427486116,6
D2 LEMA,0.007689756752818265,0.012711534147484124,0.5,1,1,1,-0.005021777394665859,0.604943247888,6
Eucera_sp. LEMA,0.019651707153909154,0.02085971835607124,1.9166666666666665,1.6666666666666665,3,3,-0.0012080112021620876,0.9420888057287459,6
D3 LEMA,0.016247650630307277,0.029217696397910078,0.7984126984126985,1,4,4,-0.0129700457676028,0.5560893784723377,6
D4 LEMA,0.004990917115663469,0.009129798449530546,0.047619047619047616,1,1,1,-0.004138881333867077,0.5466623544049981,6
D5 LEMA,0.011108324935135486,0.01979320179331263,0.4365079365079365,1,3,3,-0.008684876858177145,0.5612192029936544,6
D6 LEMA,0.006607792063961133,0.011586247350181454,0.3333333333333333,1,1,1,-0.0049784552862203214,0.5703133952045005,6
E1 LEMA,0.010906105755121574,0.021584026294652572,0.5333333333333333,1,2,2,-0.010677920539530998,0.505285974277355,6
E2 LEMA,0.0061031756529618605,0.009702013896423957,0.14285714285714285,1,1,1,-0.003598838243462096,0.6290627614140417,6
F2 LEMA,0.005397389028277776,0.008588198944685531,0.05555555555555555,1,1,1,-0.0031908099164077554,0.6284657659936648,6
F3 LEMA,0.00499091711566347,0.009129798449530546,0.047619047619047616,1,1,1,-0.004138881333867076,0.5466623544049982,6
F4 LEMA,0.008415521340053902,0.014985658499800656,0.19047619047619047,1,2,2,-0.006570137159746754,0.5615716746892269,6
F5 LEMA,0.01053067868137635,0.019238501144841387,0.2111111111111111,1,2,2,-0.008707822463465038,0.5473752140093329,6
F6 LEMA,0.005093043481963664,0.009754410947778012,0.1,1,1,1,-0.0046613674658143485,0.5221272211341295,6
E5 ME,0.01785714285714286,0.24999999999999997,1,1,1,1,-0.23214285714285712,0.07142857142857145,6
Eupeodes_corollae ME,0.01785714285714286,0.24999999999999997,1,1,2,2,-0.23214285714285712,0.07142857142857145,6
A1 CHFU,0.002389153399276566,0.009102618469992814,0.017543859649122806,1,1,1,-0.006713465070716247,0.2624688057785259,7
Dilophus_sp. CHFU,0.0949302383444784,0.3457050032818709,25.174999999999997,1.3333333333333335,32,32,-0.25077476493739254,0.2745989715025239,7
A5 CHFU,0.010195643752900383,0.045488269832736475,0.45614035087719296,1,2,2,-0.03529262607983609,0.2241378665398898,7
Ulidiidae CHFU,0.005068841392503275,0.019249944949773782,0.525,1,2,2,-0.014181103557270508,0.26331718899605694,7
B1 CHFU,0.002389153399276565,0.009102618469992817,0.017543859649122806,1,1,1,-0.006713465070716252,0.26246880577852566,7
B2 CHFU,0.006941002899992138,0.027787498673706074,1.0526315789473684,1,2,2,-0.020846495773713936,0.24978869028467335,7
Eupeodes_corollae CHFU,0.003333111708156327,0.009852211889215172,0.41666666666666663,1.1666666666666667,2,2,-0.006519100181058845,0.338311005247964,7
B3 CHFU,0.003450873170234546,0.014257868518932999,0.03508771929824561,1,1,1,-0.010806995348698452,0.24203289332147632,7
B4 CHFU,0.0023891533992765673,0.009102618469992812,0.017543859649122806,1,1,1,-0.0067134650707162445,0.26246880577852605,7
B5 CHFU,0.0034508731702345484,0.014257868518932995,0.03508771929824561,1,1,1,-0.010806995348698447,0.24203289332147654,7
B6 CHFU,0.0081308176672368615,0.03534994171153566,0.33771929824561403,1,2,2,-0.027219124044298798,0.2300093656047968,7
Empididae CHFU,0.007034283219427624,0.02647681433309234,1.1166666666666667,1,4,4,-0.019442531113664716,0.2656770988734754,7
C2 CHFU,0.011393382235960921,0.03414496701839643,1.5350877192982457,1,3,3,-0.022751584782435507,0.333676767935446,7
Andrena_cinerea CHFU,0.008039053794707164,0.015556657207307424,0.5666666666666667,1.1666666666666667,3,3,-0.007517603412600261,0.5167597182080339,7
Musca_sp. CHFU,0.006542695398130216,0.01567985852529914,1.0333333333333332,1.3333333333333335,4,4,-0.009137163127168923,0.41726750197227275,7
C3 CHFU,0.007818001810114777,0.03079249370292026,0.9517543859649122,1,3,3,-0.022974491892805482,0.253893104129249,7
C5 CHFU,0.002389153399276567,0.009102618469992817,0.017543859649122806,1,1,1,-0.006713465070716251,0.2624688057785258,7
C6 CHFU,0.004512592941192527,0.019413118567873176,0.05263157894736842,1,1,1,-0.01490052562668065,0.23245069695604856,7
D1 CHFU,0.0038839385834049354,0.014728941515774934,0.2675438596491228,1,2,2,-0.010845002932369998,0.2636943448546642,7
D2 CHFU,0.005536357328388554,0.02092180839218514,0.5350877192982456,1,2,2,-0.015385451063796584,0.2646213570360645,7
D3 CHFU,0.0023891533992765673,0.009102618469992817,0.017543859649122806,1,1,1,-0.00671346507071625,0.2624688057785259,7
D4 CHFU,0.0023891533992765656,0.009102618469992814,0.017543859649122806,1,1,1,-0.006713465070716248,0.2624688057785258,7
D5 CHFU,0.002389153399276566,0.009102618469992814,0.017543859649122806,1,1,1,-0.006713465070716247,0.2624688057785259,7
D6 CHFU,0.004512592941192528,0.019413118567873172,0.05263157894736842,1,1,1,-0.014900525626680644,0.23245069695604864,7
E1 CHFU,0.002389153399276567,0.009102618469992814,0.017543859649122806,1,1,1,-0.006713465070716247,0.26246880577852594,7
E2 CHFU,0.006884407658597503,0.027787498673706078,1.0526315789473684,1,2,2,-0.020903091015108573,0.24775197434779814,7
Diptera CHFU,0.0027903702557705527,0.009852211889215173,0.25,1,1,1,-0.007061841633444621,0.2832227206588056,7
E3 CHFU,0.003450873170234549,0.014257868518932992,0.03508771929824561,1,1,1,-0.010806995348698443,0.24203289332147662,7
E4 CHFU,0.0034508731702345475,0.014257868518932992,0.03508771929824561,1,1,1,-0.010806995348698445,0.24203289332147654,7
E5 CHFU,0.002389153399276567,0.009102618469992814,0.017543859649122806,1,1,1,-0.006713465070716247,0.26246880577852594,7
E6 CHFU,0.011112954130036708,0.026315789473684216,1,1,1,1,-0.015202835343647508,0.42229225694139483,7
Odontomyia_sp. CHFU,0.015349836081126474,0.026315789473684216,1.5,1.3333333333333335,3,3,-0.010965953392557742,0.5832937710828059,7
F1 CHFU,0.0034508731702345466,0.01425786851893299,0.03508771929824561,1,1,1,-0.010806995348698443,0.2420328933214765,7
F2 CHFU,0.00741293905529668,0.02836241613743384,1.2850877192982457,1,3,3,-0.02094947708213716,0.2613648646637262,7
Scaeva_sp. CHFU,0.0029026831775691283,0.009974381850257324,0.25,1,1,1,-0.0070716986726881955,0.29101384137346253,7
F3 CHFU,0.0023891533992765673,0.009102618469992817,0.017543859649122806,1,1,1,-0.00671346507071625,0.2624688057785259,7
F4 CHFU,0.004512592941192528,0.019413118567873176,0.05263157894736842,1,1,1,-0.014900525626680648,0.23245069695604859,7
F5 CHFU,0.0023891533992765673,0.009102618469992815,0.017543859649122806,1,1,1,-0.006713465070716248,0.26246880577852594,7
D1 CHMI,0.003277133648501661,0.11650705142815022,0.4,1,1,1,-0.11322991777964857,0.028128200038799074,7
Mordellidae CHMI,0.011468823648135744,0.27964258823405524,2.833333333333333,2,4,4,-0.2681737645859195,0.04101243562563714,7
D3 CHMI,0.00568720960659045,0.1428571428571428,1,1,1,1,-0.13716993325055235,0.03981046724613317,7
Dilophus_sp. CHMI,0.010258296419463214,0.1428571428571428,1.1666666666666667,2,5,5,-0.13259884643767958,0.07180807493624253,7
F4 CHMI,0.006173792945476533,0.17745950007785197,1.4,1,2,2,-0.17128570713237543,0.034789870042280485,7
Psilothrix_viridicoerulea CHMI,0.006815668934058524,0.07170876311729615,0.5,2,2,2,-0.06489309418323763,0.09504652761769063,7
F5 CHMI,0.002302283638410123,0.06896781142836082,0.2,1,1,1,-0.0666655277899507,0.03338200228089856,7
A4 LEMA,0.006039750310643416,0.017852035734778886,0.16993464052287582,1,2,2,-0.011812285424135469,0.33832277732208027,7
Psilothrix_viridicoerulea LEMA,0.03079171505684445,0.0857223558146519,6.142857142857143,1.1666666666666667,11,11,-0.05493064075780745,0.3592028562936606,7
Sphaerophoria_scripta LEMA,0.035922406778652854,0.10291514927180238,6.966666666666667,1.0000000000000002,13,13,-0.06699274249314953,0.349048774964904,7
A5 LEMA,0.006208059285513664,0.01874797129445141,1.0555555555555556,1,2,2,-0.012539912008937747,0.3311323229597104,7
Eupeodes_corollae LEMA,0.00437059381779516,0.011814041646295693,0.6666666666666666,1.1666666666666667,2,2,-0.0074434478285005335,0.3699490782788602,7
A6 LEMA,0.0037854744036442327,0.009338775009273492,0.1,1,1,1,-0.005553300605629259,0.40535020919609055,7
Dilophus_sp. LEMA,0.05301656574231791,0.06461907250728996,6.233333333333334,1.8333333333333335,12,12,-0.01160250676497205,0.820447643168151,7
B3 LEMA,0.0038633086476812894,0.012500396049255303,0.13025210084033612,1,2,2,-0.008637087401574014,0.309054899737472,7
Andrena_cinerea LEMA,0.023370695815450655,0.07194557855666361,3.8,1.1666666666666663,9,9,-0.04857488274121296,0.3248385277358515,7
B4 LEMA,0.0061923539817389265,0.0213186514956293,0.2857142857142857,1,1,1,-0.015126297513890372,0.29046649517247697,7
B5 LEMA,0.009610606331671616,0.027794787931903663,0.35396825396825393,1,3,3,-0.018184181600232045,0.3457700902491968,7
B6 LEMA,0.007359395241651037,0.022138153525511482,0.22875816993464052,1,2,2,-0.014778758283860445,0.33243040044736544,7
C1 LEMA,0.014174569060081839,0.03664595965688215,1.3111111111111111,1,3,3,-0.02247139059680031,0.38679759495450516,7
Musca_sp. LEMA,0.008898788489793617,0.014229175748937117,1.5,1.6666666666666667,3,3,-0.005330387259143501,0.6253902999587543,7
C2 LEMA,0.010811710958958358,0.030438484405512195,1.2732026143790849,1,4,4,-0.019626773446553836,0.3551987285214645,7
Malachius_bipustulatus LEMA,0.0031654244913415053,0.009020696195090919,0.2,1,1,1,-0.005855271703749413,0.3509068948651808,7
C3 LEMA,0.007718828598051614,0.025440756043089353,0.31932773109243695,1,2,2,-0.01772192744503774,0.3034040570562498,7
C4 LEMA,0.009124756146055757,0.0301682075929503,0.41199813258636786,0.9999999999999999,4,4,-0.02104345144689454,0.3024626543669114,7
Odontomyia_sp. LEMA,0.026650622258957438,0.05748255063544999,4.29047619047619,1.6666666666666665,7,7,-0.030831928376492554,0.4636297791998424,7
C5 LEMA,0.004720105379635798,0.013565917944046288,0.1111111111111111,1,1,1,-0.008845812564410489,0.3479385176221948,7
C6 LEMA,0.0024600850743242753,0.007917834516164889,0.08333333333333333,1,1,1,-0.005457749441840614,0.31070175428670754,7
D1 LEMA,0.0030237695039771915,0.008706035895100066,0.05555555555555555,1,1,1,-0.005682266391122875,0.3473187499352065,7
D2 LEMA,0.005105119334651851,0.013624892800006089,0.1588235294117647,1,2,2,-0.008519773465354237,0.3746906056133939,7
D3 LEMA,0.003023769503977191,0.008706035895100068,0.05555555555555555,1,1,1,-0.005682266391122877,0.3473187499352064,7
D4 LEMA,0.007692826595248576,0.019738560905681827,1.1,1,2,2,-0.012045734310433251,0.38973594032552616,7
Melanostoma_sp. LEMA,0.00459688493129923,0.012235042231068622,0.5,1,1,1,-0.007638157299769392,0.37571467629480615,7
Melanostoma_sp. LEMA,0.00459688493129923,0.01840490797546013,0.5,1,1,1,-0.0138080230441609,0.24976408126725808,7
D5 LEMA,0.009272327827252427,0.026427208868128483,0.5555555555555556,1,3,3,-0.017154881040876056,0.350862925915531,7
Mordellidae LEMA,0.01565037482102519,0.025911204531742515,2.3666666666666667,1.1666666666666665,4,4,-0.010260829710717324,0.6040002811082249,7
D6 LEMA,0.009486682374160553,0.020351036935264057,0.6,1,2,2,-0.010864354561103504,0.466152285229365,7
E1 LEMA,0.003966723490333823,0.012418389427619034,0.11764705882352941,1,1,1,-0.008451665937285212,0.319423344988011,7
E2 LEMA,0.005286368421341441,0.016704507218351632,0.17647058823529413,1,1,1,-0.011418138797010192,0.3164635958571599,7
E3 LEMA,0.0058743734892353515,0.014212166858095347,0.3055555555555556,1,2,2,-0.008337793368859994,0.41333412053836593,7
E4 LEMA,0.004156420949982882,0.012777716565111109,0.1388888888888889,1,2,2,-0.008621295615128227,0.3252866761289551,7
