Plot,Subplot,Plant_Simple,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Strength,StrengthIn,StrengthOut,Degree,DegreeIn,DegreeOut,PageRank,Hub,Authority,Katz,Multiplexity,Kcore
2,D1,LEMA,384,6,1,Brassicogethes_sp.,1,0,2.61207664884135,1.61207664884135,1,10,5,5,0.189496256799398,0.304321089886123,3.35881692997952e-6,0.00102883972676441,0.333333333333333,4
2,D1,LEMA,384,6,3,Dilophus_sp.,7,1,2.61207664884135,1.61207664884135,1,10,5,5,0.189496256799398,0.304321089886123,3.35881692997952e-6,0.00102883972676441,0.333333333333333,4
2,D1,LEMA,384,6,1,Musca_sp.,0,0,2.61207664884135,1.61207664884135,1,10,5,5,0.189496256799398,0.304321089886123,3.35881692997952e-6,0.00102883972676441,0.333333333333333,4
2,D1,LEMA,384,6,2,Psilothrix_viridicoerulea,11,0,2.61207664884135,1.61207664884135,1,10,5,5,0.189496256799398,0.304321089886123,3.35881692997952e-6,0.00102883972676441,0.333333333333333,4
2,D1,ME,600,300,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D2,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D2,ME,75,75,1,Andrena_cinerea,0,0,2,1,1,2,1,1,0.0990689382490189,2.2486728635565e-7,0.00712443758938963,3.63832927143056e-4,0.333333333333333,2
2,D3,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D3,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D3,ME,120,120,2,Calliphoridae,1,0,1.5,0.5,1,2,1,1,0.111315298311222,1.40993972726574e-6,7.93099941668131e-5,5.90207875280185e-4,0.333333333333333,2
2,D4,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D4,LEMA,128,2,2,Nemotelus_sp.,5,0,1.25252525252525,0.252525252525252,1,4,2,2,0.10091030782449,0.454748884829342,5.29461253418449e-6,0.0117196552807657,0.333333333333333,4
2,D4,LEMA,128,2,1,Psilothrix_viridicoerulea,11,0,1.25252525252525,0.252525252525252,1,4,2,2,0.10091030782449,0.454748884829342,5.29461253418449e-6,0.0117196552807657,0.333333333333333,4
2,D4,ME,480,240,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D5,LEMA,192,3,1,Eupeodes_corollae,2,0,1.125,0.125,1,2,1,1,0.071010282296368,0.108322645799884,2.46027455766921e-6,0.00384074929510849,0.333333333333333,2
2,D5,ME,520,260,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,D6,LEMA,384,6,1,Nemotelus_sp.,5,0,1.23611111111111,0.236111111111111,1,4,2,2,0.0860200799969856,0.145222986521948,5.03647462361207e-6,0.0104301201391931,0.333333333333333,4
2,D6,LEMA,384,6,1,Eupeodes_corollae,2,1,1.23611111111111,0.236111111111111,1,4,2,2,0.0860200799969856,0.145222986521948,5.03647462361207e-6,0.0104301201391931,0.333333333333333,4
2,D6,PUPA,245,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E1,CHFU,76,1,1,Dilophus_sp.,0,8,1.2,0.2,1,2,1,1,0.0998239594746254,7.04151469709742e-7,0.00211843537526623,2.51924421099302e-4,0.333333333333333,2
2,E1,LEMA,192,3,5,Dilophus_sp.,7,1,2.35472370766488,1.35472370766488,1,6,3,3,0.178451870071331,0.313515208436055,4.40999081276487e-7,5.80748052820932e-4,0.333333333333333,4
2,E1,LEMA,192,3,1,Mordellidae,0,0,2.35472370766488,1.35472370766488,1,6,3,3,0.178451870071331,0.313515208436055,4.40999081276487e-7,5.80748052820932e-4,0.333333333333333,4
2,E1,LEMA,192,3,2,Psilothrix_viridicoerulea,11,0,2.35472370766488,1.35472370766488,1,6,3,3,0.178451870071331,0.313515208436055,4.40999081276487e-7,5.80748052820932e-4,0.333333333333333,4
2,E1,ME,360,180,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E2,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E2,LEMA,256,4,1,Eupeodes_corollae,1,0,1.18382352941176,0.183823529411765,1,4,2,2,0.0834019089146644,0.104462356100481,2.48008582177113e-6,0.00214476342475887,0.333333333333333,4
2,E2,LEMA,256,4,1,Dilophus_sp.,7,1,1.18382352941176,0.183823529411765,1,4,2,2,0.0834019089146644,0.104462356100481,2.48008582177113e-6,0.00214476342475887,0.333333333333333,4
2,E2,ME,130,130,1,Nemotelus_sp.,0,1,2.14285714285714,1.14285714285714,1,4,2,2,0.116106081516586,0.00110711105990512,0.0280248395234914,0.124853107755712,0.333333333333333,2
2,E2,ME,130,130,1,Diptera,2,2,2.14285714285714,1.14285714285714,1,4,2,2,0.116106081516586,0.00110711105990512,0.0280248395234914,0.124853107755712,0.333333333333333,2
2,E3,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E3,LEMA,128,2,1,Meligethes_sp.,3,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0762484774997044,0.0917642023118036,1.07906967332633e-8,1.34419515463597e-4,0.333333333333333,2
2,E3,ME,520,260,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E4,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E4,LEMA,128,2,1,Andrena_cinerea,1,0,1.42424242424242,0.424242424242424,1,4,2,2,0.127039099479618,0.761874932301725,5.40701412322804e-7,9.67272894559799e-4,0.333333333333333,4
2,E4,LEMA,128,2,2,Psilothrix_viridicoerulea,2,0,1.42424242424242,0.424242424242424,1,4,2,2,0.127039099479618,0.761874932301725,5.40701412322804e-7,9.67272894559799e-4,0.333333333333333,4
2,E4,LEMA,128,2,1,Psilothrix_viridicoerulea,11,0,1.42424242424242,0.424242424242424,1,4,2,2,0.127039099479618,0.761874932301725,5.40701412322804e-7,9.67272894559799e-4,0.333333333333333,4
2,E4,ME,120,120,1,Lassioglosum_ immunitum,0,0,2.47619047619048,1.47619047619048,1,6,3,3,0.115702556025445,7.33380088077381e-4,0.00332308038457146,0.0796548320842312,0.333333333333333,2
2,E4,ME,120,120,1,Cantharidae,0,0,2.47619047619048,1.47619047619048,1,6,3,3,0.115702556025445,7.33380088077381e-4,0.00332308038457146,0.0796548320842312,0.333333333333333,2
2,E4,ME,120,120,1,Diptera,2,2,2.47619047619048,1.47619047619048,1,6,3,3,0.115702556025445,7.33380088077381e-4,0.00332308038457146,0.0796548320842312,0.333333333333333,2
2,E5,LEMA,128,2,1,Nemotelus_sp.,5,0,1.14141414141414,0.141414141414141,1,4,2,2,0.0859005101236634,0.591061663622007,2.71841246822691e-6,0.00906973742950963,0.333333333333333,4
2,E5,LEMA,128,2,1,Psilothrix_viridicoerulea,11,0,1.14141414141414,0.141414141414141,1,4,2,2,0.0859005101236634,0.591061663622007,2.71841246822691e-6,0.00906973742950963,0.333333333333333,4
2,E5,ME,480,240,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E6,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E6,LEMA,384,6,1,Andrena_cinerea,1,0,1.75270562770563,0.752705627705628,1,8,4,4,0.202896352934113,0.655948322164823,3.29619147118367e-6,0.0012605285175368,0.333333333333333,4
2,E6,LEMA,384,6,1,Eupeodes_corollae,2,1,1.75270562770563,0.752705627705628,1,8,4,4,0.202896352934113,0.655948322164823,3.29619147118367e-6,0.0012605285175368,0.333333333333333,4
2,E6,LEMA,384,6,1,Meligethes_sp.,3,0,1.75270562770563,0.752705627705628,1,8,4,4,0.202896352934113,0.655948322164823,3.29619147118367e-6,0.0012605285175368,0.333333333333333,4
2,E6,LEMA,384,6,4,Psilothrix_viridicoerulea,7,0,1.75270562770563,0.752705627705628,1,8,4,4,0.202896352934113,0.655948322164823,3.29619147118367e-6,0.0012605285175368,0.333333333333333,4
2,E6,LEMA,384,6,1,Psilothrix_viridicoerulea,11,0,1.75270562770563,0.752705627705628,1,8,4,4,0.202896352934113,0.655948322164823,3.29619147118367e-6,0.0012605285175368,0.333333333333333,4
2,E6,ME,20,20,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,E6,ME,280,140,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F1,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F1,LEMA,192,3,1,Cantharidae,2,2,1.48128342245989,0.481283422459893,1,6,3,3,0.120199829092859,0.312713203316839,1.25219661025082e-6,0.00137341470395439,0.333333333333333,4
2,F1,LEMA,192,3,2,Dilophus_sp.,7,1,1.48128342245989,0.481283422459893,1,6,3,3,0.120199829092859,0.312713203316839,1.25219661025082e-6,0.00137341470395439,0.333333333333333,4
2,F1,LEMA,192,3,1,Psilothrix_viridicoerulea,11,0,1.48128342245989,0.481283422459893,1,6,3,3,0.120199829092859,0.312713203316839,1.25219661025082e-6,0.00137341470395439,0.333333333333333,4
2,F1,ME,360,180,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F2,LEMA,128,2,1,Melyridae,1,0,2.55882352941176,1.55882352941176,1,6,3,3,0.137239613552421,0.0461287494798812,2.94360218003412e-8,2.0978141508998e-4,0.333333333333333,4
2,F2,LEMA,128,2,1,Dilophus_sp.,7,1,2.55882352941176,1.55882352941176,1,6,3,3,0.137239613552421,0.0461287494798812,2.94360218003412e-8,2.0978141508998e-4,0.333333333333333,4
2,F2,LEMA,128,2,1,Malachius_bipustulatus,0,0,2.55882352941176,1.55882352941176,1,6,3,3,0.137239613552421,0.0461287494798812,2.94360218003412e-8,2.0978141508998e-4,0.333333333333333,4
2,F2,ME,240,120,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F3,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F3,LEMA,256,4,1,Andrena_cinerea,0,0,2.4333036244801,1.4333036244801,1,10,5,5,0.235774062967194,0.408114771703911,3.6485517662432e-6,0.00222466536091447,0.333333333333333,4
2,F3,LEMA,256,4,1,Nemotelus_sp.,5,0,2.4333036244801,1.4333036244801,1,10,5,5,0.235774062967194,0.408114771703911,3.6485517662432e-6,0.00222466536091447,0.333333333333333,4
2,F3,LEMA,256,4,3,Brassicogethes_sp.,1,0,2.4333036244801,1.4333036244801,1,10,5,5,0.235774062967194,0.408114771703911,3.6485517662432e-6,0.00222466536091447,0.333333333333333,4
2,F3,LEMA,256,4,2,Dilophus_sp.,7,1,2.4333036244801,1.4333036244801,1,10,5,5,0.235774062967194,0.408114771703911,3.6485517662432e-6,0.00222466536091447,0.333333333333333,4
2,F3,LEMA,256,4,4,Psilothrix_viridicoerulea,11,0,2.4333036244801,1.4333036244801,1,10,5,5,0.235774062967194,0.408114771703911,3.6485517662432e-6,0.00222466536091447,0.333333333333333,4
2,F3,ME,280,140,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F4,CHFU,380,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F4,LEMA,384,6,1,Psilothrix_viridicoerulea,2,0,1.03030303030303,0.0303030303030303,1,2,1,1,0.0708907124227979,1,1.4221240227231e-7,0.00111998387574154,0.333333333333333,2
2,F5,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,CHMI,165,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,CHMI,330,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,CHMI,550,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,CHMI,770,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,CHMI,880,16,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,LEMA,256,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F5,ME,560,280,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F6,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F6,LEMA,256,4,3,Meligethes_sp.,3,0,1.51769798828622,0.517697988286224,1,6,3,3,0.152140573148312,0.275178934667298,1.94395756537769e-7,3.94403995308317e-4,0.333333333333333,4
2,F6,LEMA,256,4,1,Psilothrix_viridicoerulea,7,0,1.51769798828622,0.517697988286224,1,6,3,3,0.152140573148312,0.275178934667298,1.94395756537769e-7,3.94403995308317e-4,0.333333333333333,4
2,F6,LEMA,256,4,1,Dilophus_sp.,7,1,1.51769798828622,0.517697988286224,1,6,3,3,0.152140573148312,0.275178934667298,1.94395756537769e-7,3.94403995308317e-4,0.333333333333333,4
2,F6,ME,480,240,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,F6,PUPA,140,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A1,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A1,LEMA,128,2,1,Dilophus_sp.,0,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0410028450586638,0.0377736229904827,0,0.25898497744369,0.333333333333333,2
3,A2,CHFU,456,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A2,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A3,CHFU,532,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A3,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A4,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A4,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A5,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,A5,LEMA,64,1,1,Psilothrix_viridicoerulea,17,0,1.01612903225806,0.0161290322580645,1,2,1,1,0.0362290303303654,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,A6,CHFU,76,1,3,Scaeva_sp.,2,0,1.5,0.5,1,2,1,1,0.0877153576295019,0,0,1.90529646662998e-5,0.333333333333333,2
3,A6,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1,LEMA,128,2,1,Sphaerophoria_scripta,1,0,2.36559139784946,1.36559139784946,1,6,3,3,0.0708430572290073,0.489370709655273,0,0.161681343598696,0.333333333333333,4
3,B1,LEMA,128,2,1,Psilothrix_viridicoerulea,17,0,2.36559139784946,1.36559139784946,1,6,3,3,0.0708430572290073,0.489370709655273,0,0.161681343598696,0.333333333333333,4
3,B1,LEMA,128,2,1,Eupeodes_corollae,0,0,2.36559139784946,1.36559139784946,1,6,3,3,0.0708430572290073,0.489370709655273,0,0.161681343598696,0.333333333333333,4
3,B1,LEMA,128,2,1,Psilothrix_viridicoerulea,9,0,2.36559139784946,1.36559139784946,1,6,3,3,0.0708430572290073,0.489370709655273,0,0.161681343598696,0.333333333333333,4
3,B2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B2,LEMA,64,1,1,Psilothrix_viridicoerulea,17,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,B2,LEMA,64,1,1,Psilothrix_viridicoerulea,6,2,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,B3,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B3,LEMA,64,1,1,Scaeva_sp.,4,0,1.1989247311828,0.198924731182796,1,4,2,2,0.0508997764779559,0.655253435341832,0,0.194633022596024,0.333333333333333,4
3,B3,LEMA,64,1,2,Psilothrix_viridicoerulea,17,0,1.1989247311828,0.198924731182796,1,4,2,2,0.0508997764779559,0.655253435341832,0,0.194633022596024,0.333333333333333,4
3,B4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B4,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B5,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B5,LEMA,128,2,2,Psilothrix_viridicoerulea,17,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,B6,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B6,LEMA,64,1,2,Psilothrix_viridicoerulea,17,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663068,0,0.255901839813515,0.333333333333333,2
3,B6,ME,100,50,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B6,ME,120,60,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B6,ME,160,80,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C1,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C1,LEMA,64,1,2,Psilothrix_viridicoerulea,17,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,C2,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C2,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C3,CHFU,76,1,1,Eupeodes_corollae,0,0,2,1,1,2,1,1,0.0901037629894081,0,0,1.90529646662998e-5,0.333333333333333,2
3,C3,LEMA,64,1,1,Andrena_cinerea,0,0,1.125,0.125,1,2,1,1,0.0395173218705615,0.0263920460217304,0,0.070775678122035,0.333333333333333,2
3,C3,ME,0,0,1,Diptera,3,1,2.72222222222222,1.72222222222222,1,6,3,3,0.163079288806775,0,0.0358576214899103,0.339927949785313,0.333333333333333,2
3,C3,ME,0,0,1,Dilophus_sp.,0,0,2.72222222222222,1.72222222222222,1,6,3,3,0.163079288806775,0,0.0358576214899103,0.339927949785313,0.333333333333333,2
3,C3,ME,0,0,1,Diptera,0,0,2.72222222222222,1.72222222222222,1,6,3,3,0.163079288806775,0,0.0358576214899103,0.339927949785313,0.333333333333333,2
3,C3,ME,0,0,1,Psilothrix_viridicoerulea,1,7,2.72222222222222,1.72222222222222,1,6,3,3,0.163079288806775,0,0.0358576214899103,0.339927949785313,0.333333333333333,2
3,C4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C4,LEMA,64,1,1,Scaeva_sp.,4,0,1.16666666666667,0.166666666666667,1,2,1,1,0.0408212440406617,0.0306515526993617,0,0.0720953881610437,0.333333333333333,2
3,C4,ME,360,180,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C5,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C5,LEMA,64,1,1,Psilothrix_viridicoerulea,17,0,1.01612903225806,0.0161290322580645,1,2,1,1,0.0362290303303654,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,C5,ME,300,150,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C6,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C6,LEMA,64,1,1,Meligethes_sp.,4,0,1.23118279569892,0.231182795698925,1,4,2,2,0.0599537333456692,0.784205656814539,0,0.220959125675395,0.333333333333333,4
3,C6,LEMA,64,1,3,Psilothrix_viridicoerulea,17,0,1.23118279569892,0.231182795698925,1,4,2,2,0.0599537333456692,0.784205656814539,0,0.220959125675395,0.333333333333333,4
3,C6,LEMA,64,1,1,Psilothrix_viridicoerulea,9,0,1.23118279569892,0.231182795698925,1,4,2,2,0.0599537333456692,0.784205656814539,0,0.220959125675395,0.333333333333333,4
3,C6,ME,200,100,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D1,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D1,LEMA,64,1,3,Psilothrix_viridicoerulea,17,0,1.04838709677419,0.0483870967741935,1,2,1,1,0.0463075627676596,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,D2,CHFU,76,1,1,Bruchidae,0,0,2,1,1,2,1,1,0.0901037629894084,0,0,1.90529646662998e-5,0.333333333333333,2
3,D2,LEMA,64,1,2,Dilophus_sp.,4,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D2,LEMA,64,1,1,Psilothrix_viridicoerulea,5,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D2,LEMA,64,1,1,Scaeva_sp.,4,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D2,LEMA,64,1,1,Psilothrix_viridicoerulea,17,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D2,LEMA,64,1,5,Andrena_cinerea,0,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D2,LEMA,64,1,1,Psilothrix_viridicoerulea,9,0,2.12576804915515,1.12576804915515,1,8,4,4,0.11720299338471,0.285529287161653,0,0.155604477554468,0.333333333333333,4
3,D3,CHFU,0,0,2,Scaeva_sp.,2,0,1.33333333333333,0.333333333333333,1,2,1,1,0.068873493123574,0,0,1.90529646662998e-5,0.333333333333333,2
3,D3,LEMA,64,1,1,Dilophus_sp.,4,0,1.37403993855607,0.374039938556068,1,6,3,3,0.0707913898621956,0.656440447057019,0,0.225781287476465,0.333333333333333,4
3,D3,LEMA,64,1,1,Psilothrix_viridicoerulea,5,0,1.37403993855607,0.374039938556068,1,6,3,3,0.0707913898621956,0.656440447057019,0,0.225781287476465,0.333333333333333,4
3,D3,LEMA,64,1,1,Scaeva_sp.,4,0,1.37403993855607,0.374039938556068,1,6,3,3,0.0707913898621956,0.656440447057019,0,0.225781287476465,0.333333333333333,4
3,D3,LEMA,64,1,3,Psilothrix_viridicoerulea,9,0,1.37403993855607,0.374039938556068,1,6,3,3,0.0707913898621956,0.656440447057019,0,0.225781287476465,0.333333333333333,4
3,D3,ME,560,280,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D4,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D5,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D5,LEMA,64,1,1,Dilophus_sp.,4,0,1.17511520737327,0.175115207373272,1,4,2,2,0.051081377495958,0.657627458772206,0,0.256929552356907,0.333333333333333,4
3,D5,LEMA,64,1,2,Psilothrix_viridicoerulea,5,0,1.17511520737327,0.175115207373272,1,4,2,2,0.051081377495958,0.657627458772206,0,0.256929552356907,0.333333333333333,4
3,D6,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,D6,LEMA,64,1,1,Chrysotoxum_sp.,0,0,3.39784946236559,2.39784946236559,1,8,4,4,0.103161825878318,0.492369332781845,0,0.164155647786131,0.333333333333333,4
3,D6,LEMA,64,1,2,Scaeva_sp.,4,0,3.39784946236559,2.39784946236559,1,8,4,4,0.103161825878318,0.492369332781845,0,0.164155647786131,0.333333333333333,4
3,D6,LEMA,64,1,1,Malachius_bipustulatus,0,0,3.39784946236559,2.39784946236559,1,8,4,4,0.103161825878318,0.492369332781845,0,0.164155647786131,0.333333333333333,4
3,D6,LEMA,64,1,3,Psilothrix_viridicoerulea,9,0,3.39784946236559,2.39784946236559,1,8,4,4,0.103161825878318,0.492369332781845,0,0.164155647786131,0.333333333333333,4
3,D6,LEMA,64,1,1,Psilothrix_viridicoerulea,6,2,3.39784946236559,2.39784946236559,1,8,4,4,0.103161825878318,0.492369332781845,0,0.164155647786131,0.333333333333333,4
3,E1,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,E1,LEMA,64,1,1,Psilothrix_viridicoerulea,5,0,1.26344086021505,0.263440860215054,1,4,2,2,0.0700322657829634,0.83659100534269,0,0.230942758286286,0.333333333333333,4
3,E1,LEMA,64,1,1,Meligethes_sp.,4,0,1.26344086021505,0.263440860215054,1,4,2,2,0.0700322657829634,0.83659100534269,0,0.230942758286286,0.333333333333333,4
3,E1,LEMA,64,1,2,Psilothrix_viridicoerulea,17,0,1.26344086021505,0.263440860215054,1,4,2,2,0.0700322657829634,0.83659100534269,0,0.230942758286286,0.333333333333333,4
3,E1,LEMA,64,1,1,Psilothrix_viridicoerulea,9,0,1.26344086021505,0.263440860215054,1,4,2,2,0.0700322657829634,0.83659100534269,0,0.230942758286286,0.333333333333333,4
3,E1,LEMA,64,1,2,Psilothrix_viridicoerulea,6,2,1.26344086021505,0.263440860215054,1,4,2,2,0.0700322657829634,0.83659100534269,0,0.230942758286286,0.333333333333333,4
3,E2,CHFU,76,1,1,Dilophus_sp.,0,0,2,1,1,2,1,1,0.0901037629894081,0,0,1.90529646662998e-5,0.333333333333333,2
3,E2,LEMA,64,1,1,Psilothrix_viridicoerulea,5,0,1.08064516129032,0.0806451612903226,1,2,1,1,0.0563860952049538,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,E2,LEMA,64,1,1,Psilothrix_viridicoerulea,9,0,1.08064516129032,0.0806451612903226,1,2,1,1,0.0563860952049538,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,E2,LEMA,64,1,3,Psilothrix_viridicoerulea,6,2,1.08064516129032,0.0806451612903226,1,2,1,1,0.0563860952049538,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,E3,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,E3,LEMA,128,2,1,Meligethes_sp.,4,0,1.5,0.5,1,4,2,2,0.0514940695358865,0.0328980436474781,0,0.072241218036077,0.333333333333333,4
3,E3,LEMA,128,2,1,Sphaerophoria_scripta,0,0,1.5,0.5,1,4,2,2,0.0514940695358865,0.0328980436474781,0,0.072241218036077,0.333333333333333,4
3,E4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,E4,LEMA,128,2,1,Dilophus_sp.,4,0,2.14285714285714,1.14285714285714,1,4,2,2,0.105297929998811,0.0194516775275443,0,0.281950855000255,0.333333333333333,2
3,E4,LEMA,128,2,1,Diptera,0,4,2.14285714285714,1.14285714285714,1,4,2,2,0.105297929998811,0.0194516775275443,0,0.281950855000255,0.333333333333333,2
3,E5,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,E5,LEMA,128,2,1,Psilothrix_viridicoerulea,17,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,E5,LEMA,128,2,1,Psilothrix_viridicoerulea,9,0,1.03225806451613,0.032258064516129,1,2,1,1,0.0412682965490125,0.967554376663067,0,0.255901839813515,0.333333333333333,2
3,E6,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,E6,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,F1,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
