Plot,Subplot,Plant,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
1,C1,CHFU,224,7,2,Ulidiidae,6,0,0.011709836424530835,0.09360603733037513,1.1538461538461537,1,2,2,-0.08189620090584429,0.12509702107356485
1,C1,LEMA,174,3,6,Brassicogethes_sp.,30,0,0.008765647176793347,0.011968175099900138,0.24382284382284383,1,3,3,-0.003202527923106791,0.7324130123118342
1,C1,LEMA,174,3,1,Elateridae,3,0,0.008765647176793347,0.011968175099900138,0.24382284382284383,1,3,3,-0.003202527923106791,0.7324130123118342
1,C1,LEMA,174,3,1,Psilothrix_viridicoerulea,26,0,0.008765647176793347,0.011968175099900138,0.24382284382284383,1,3,3,-0.003202527923106791,0.7324130123118342
1,C2,LEMA,2494,43,1,Beetle black with red end,0,0,0.01194854780515176,0.016439995043763044,1.5299145299145298,1,3,3,-0.004491447238611284,0.7267975308596436
1,C2,LEMA,2494,43,7,Brassicogethes_sp.,65,0,0.01194854780515176,0.016439995043763044,1.5299145299145298,1,3,3,-0.004491447238611284,0.7267975308596436
1,C2,LEMA,2494,43,1,Malachius_bipustulatus,1,0,0.01194854780515176,0.016439995043763044,1.5299145299145298,1,3,3,-0.004491447238611284,0.7267975308596436
1,C2,PUPA,172.5,7.5,1,Small bee 1_8_6,1,2,0.003052610180577633,0.11905405405405406,0.2,1,1,1,-0.11600144387347643,0.025640539541741753
1,C3,LEMA,812,14,6,Brassicogethes_sp.,58,0,0.006779591352897504,0.009304668346024076,0.02564102564102564,1,1,1,-0.0025250769931265717,0.7286225688844087
1,C4,LEMA,232,4,4,Brassicogethes_sp.,28,0,0.00602634657840839,0.008268089648212315,0.03527583527583528,1,2,2,-0.002241743069803925,0.7288680741035962
1,C4,LEMA,232,4,1,Psilothrix_viridicoerulea,26,0,0.00602634657840839,0.008268089648212315,0.03527583527583528,1,2,2,-0.002241743069803925,0.7288680741035962
1,C5,LEMA,1334,23,1,Brassicogethes_sp.,28,0,0.003923035353901717,0.005418145785109181,0.14713064713064714,1,2,2,-0.0014951104312074638,0.7240549644646862
1,C5,LEMA,1334,23,1,Musca_sp.,1,0,0.003923035353901717,0.005418145785109181,0.14713064713064714,1,2,2,-0.0014951104312074638,0.7240549644646862
1,C6,LEMA,928,16,2,Brassicogethes_sp.,28,0,0.007485155711091849,0.010317096042603193,1.0267288267288268,1,3,3,-0.0028319403315113442,0.725509938085563
1,C6,LEMA,928,16,1,Psilothrix_viridicoerulea,26,0,0.007485155711091849,0.010317096042603193,1.0267288267288268,1,3,3,-0.0028319403315113442,0.725509938085563
1,C6,LEMA,928,16,1,Sphaerophoria_scripta,0,0,0.007485155711091849,0.010317096042603193,1.0267288267288268,1,3,3,-0.0028319403315113442,0.725509938085563
1,D1,CHFU,32,1,2,Ulidiidae,6,0,0.008337550867022541,0.05947167424906738,0.15384615384615385,1,1,1,-0.05113412338204484,0.14019364634170003
1,D1,LEMA,928,16,4,Brassicogethes_sp.,30,0,0.006866298921551771,0.009407141139815976,0.05345765345765346,1,2,2,-0.002540842218264204,0.7299028280217864
1,D1,LEMA,928,16,2,Psilothrix_viridicoerulea,26,0,0.006866298921551771,0.009407141139815976,0.05345765345765346,1,2,2,-0.002540842218264204,0.7299028280217864
1,D2,LEMA,696,12,7,Brassicogethes_sp.,58,0,0.009256094598000522,0.01267058642393913,0.06627816627816628,1,2,2,-0.003414491825938608,0.7305182481935131
1,D2,LEMA,696,12,2,Psilothrix_viridicoerulea,26,0,0.009256094598000522,0.01267058642393913,0.06627816627816628,1,2,2,-0.003414491825938608,0.7305182481935131
1,D3,LEMA,232,4,3,Brassicogethes_sp.,58,0,0.0060697003627355195,0.008319326045108263,0.04918414918414918,1,2,2,-0.0022496256823727433,0.7295903934795877
1,D3,LEMA,232,4,2,Psilothrix_viridicoerulea,26,0,0.0060697003627355195,0.008319326045108263,0.04918414918414918,1,2,2,-0.0022496256823727433,0.7295903934795877
1,D4,LEMA,754,13,7,Brassicogethes_sp.,65,0,0.014268977491883427,0.01953452055615526,1.1208236208236209,1,3,3,-0.005265543064271834,0.7304493320358109
1,D4,LEMA,754,13,1,Geometridae,0,0,0.014268977491883427,0.01953452055615526,1.1208236208236209,1,3,3,-0.005265543064271834,0.7304493320358109
1,D4,LEMA,754,13,5,Psilothrix_viridicoerulea,28,0,0.014268977491883427,0.01953452055615526,1.1208236208236209,1,3,3,-0.005265543064271834,0.7304493320358109
1,D5,LEMA,1102,19,5,Brassicogethes_sp.,65,0,0.010488905647407246,0.014297514480003428,0.2940947940947941,1,3,3,-0.0038086088325961828,0.7336174173543996
1,D5,LEMA,1102,19,1,Elateridae,3,0,0.010488905647407246,0.014297514480003428,0.2940947940947941,1,3,3,-0.0038086088325961828,0.7336174173543996
1,D5,LEMA,1102,19,4,Psilothrix_viridicoerulea,27,0,0.010488905647407246,0.014297514480003428,0.2940947940947941,1,3,3,-0.0038086088325961828,0.7336174173543996
1,D6,LEMA,812,14,18,Brassicogethes_sp.,59,0,0.018858631088122663,0.02577560395732768,0.13146853146853146,1,2,2,-0.006916972869205017,0.7316465258910603
1,D6,LEMA,812,14,3,Psilothrix_viridicoerulea,26,0,0.018858631088122663,0.02577560395732768,0.13146853146853146,1,2,2,-0.006916972869205017,0.7316465258910603
1,D6,PUPA,575,25,1,Small bee 1_8_6,1,2,0.003052610180577633,0.11905405405405406,0.2,1,1,1,-0.11600144387347643,0.025640539541741753
1,E1,LEMA,870,15,3,Brassicogethes_sp.,58,0,0.005229748019592136,0.007180274553504592,0.031002331002331,1,2,2,-0.001950526533912456,0.7283493104089688
1,E1,LEMA,870,15,1,Psilothrix_viridicoerulea,0,0,0.005229748019592136,0.007180274553504592,0.031002331002331,1,2,2,-0.001950526533912456,0.7283493104089688
1,E2,LEMA,754,13,4,Andrena_sp.,1,0,0.020727499352196085,0.028453213183047728,1.6483294483294484,1,4,4,-0.007725713830851643,0.7284765772796943
1,E2,LEMA,754,13,8,Brassicogethes_sp.,65,0,0.020727499352196085,0.028453213183047728,1.6483294483294484,1,4,4,-0.007725713830851643,0.7284765772796943
1,E2,LEMA,754,13,7,Episyrphus_balteatus,1,0,0.020727499352196085,0.028453213183047728,1.6483294483294484,1,4,4,-0.007725713830851643,0.7284765772796943
1,E2,LEMA,754,13,2,Psilothrix_viridicoerulea,26,0,0.020727499352196085,0.028453213183047728,1.6483294483294484,1,4,4,-0.007725713830851643,0.7284765772796943
1,E3,CHFU,32,1,3,Ulidiidae,6,0,0.01150632630053381,0.08238932955541925,0.23076923076923078,1,1,1,-0.07088300325488545,0.13965796739241665
1,E3,LEMA,986,17,2,Bombyliidae,1,0,0.011639394428421167,0.015986735765464572,0.8771561771561771,0.9999999999999999,4,4,-0.004347341337043405,0.728065728937938
1,E3,LEMA,986,17,6,Brassicogethes_sp.,58,0,0.011639394428421167,0.015986735765464572,0.8771561771561771,0.9999999999999999,4,4,-0.004347341337043405,0.728065728937938
1,E3,LEMA,986,17,1,Cylindromyia_sp.,0,0,0.011639394428421167,0.015986735765464572,0.8771561771561771,0.9999999999999999,4,4,-0.004347341337043405,0.728065728937938
1,E3,LEMA,986,17,1,Psilothrix_viridicoerulea,26,0,0.011639394428421167,0.015986735765464572,0.8771561771561771,0.9999999999999999,4,4,-0.004347341337043405,0.728065728937938
1,E4,LEMA,1160,20,5,Brassicogethes_sp.,58,0,0.005982992794081255,0.008216853251316365,0.021367521367521368,1,1,1,-0.00223386045723511,0.7281367466460182
1,E5,LEMA,696,12,3,Bombyliidae,1,0,0.008011220255689004,0.011012829414453805,0.5406371406371406,1,3,3,-0.0030016091587648005,0.7274443246323843
1,E5,LEMA,696,12,1,Brassicogethes_sp.,28,0,0.008011220255689004,0.011012829414453805,0.5406371406371406,1,3,3,-0.0030016091587648005,0.7274443246323843
1,E5,LEMA,696,12,2,Psilothrix_viridicoerulea,26,0,0.008011220255689004,0.011012829414453805,0.5406371406371406,1,3,3,-0.0030016091587648005,0.7274443246323843
1,F1,LEMA,232,4,6,Brassicogethes_sp.,58,0,0.007619543696040887,0.01044371983762774,0.04382284382284382,1,2,2,-0.0028241761415868536,0.7295813957578973
1,F1,LEMA,232,4,1,Psilothrix_viridicoerulea,26,0,0.007619543696040887,0.01044371983762774,0.04382284382284382,1,2,2,-0.0028241761415868536,0.7295813957578973
1,F2,LEMA,696,12,8,Brassicogethes_sp.,58,0,0.010876113538996347,0.014916276915706022,0.5523698523698524,1,3,3,-0.004040163376709675,0.729143981467949
1,F2,LEMA,696,12,1,Cylindromyia_sp.,0,0,0.010876113538996347,0.014916276915706022,0.5523698523698524,1,3,3,-0.004040163376709675,0.729143981467949
1,F2,LEMA,696,12,1,Psilothrix_viridicoerulea,26,0,0.010876113538996347,0.014916276915706022,0.5523698523698524,1,3,3,-0.004040163376709675,0.729143981467949
1,F3,CHFU,144,4.5,1,Ulidiidae,6,0,0.0051687754335112725,0.036554018942715504,0.07692307692307693,1,1,1,-0.03138524350920423,0.14140101644121153
1,F3,LEMA,1044,18,1,Bombyliidae,0,0,0.009884282186957943,0.01356151219511142,0.44234654234654236,1,4,4,-0.0036772300081534762,0.7288480845462777
1,F3,LEMA,1044,18,4,Brassicogethes_sp.,37,0,0.009884282186957943,0.01356151219511142,0.44234654234654236,1,4,4,-0.0036772300081534762,0.7288480845462777
1,F3,LEMA,1044,18,2,Episyrphus_balteatus,1,0,0.009884282186957943,0.01356151219511142,0.44234654234654236,1,4,4,-0.0036772300081534762,0.7288480845462777
1,F3,LEMA,1044,18,2,Psilothrix_viridicoerulea,28,0,0.009884282186957943,0.01356151219511142,0.44234654234654236,1,4,4,-0.0036772300081534762,0.7288480845462777
1,F4,CETE,1887,17,1,Tabanidae,1,0,0.008379168911121851,0.11695906432748536,0.5,1,1,1,-0.10857989541636351,0.07164189419009184
1,F4,LEMA,1392,24,9,Brassicogethes_sp.,58,0,0.020897199500812896,0.028705796571002414,1.931968031968032,1,4,4,-0.007808597070189518,0.7279783875401149
1,F4,LEMA,1392,24,6,Musca_sp.,1,0,0.020897199500812896,0.028705796571002414,1.931968031968032,1,4,4,-0.007808597070189518,0.7279783875401149
1,F4,LEMA,1392,24,2,Psilothrix_viridicoerulea,26,0,0.020897199500812896,0.028705796571002414,1.931968031968032,1,4,4,-0.007808597070189518,0.7279783875401149
1,F4,LEMA,1392,24,2,Red_black_fly_6.19.5,0,0,0.020897199500812896,0.028705796571002414,1.931968031968032,1,4,4,-0.007808597070189518,0.7279783875401149
1,F5,CHFU,32,1,2,Ulidiidae,6,0,0.008337550867022543,0.059471674249067394,0.15384615384615385,1,1,1,-0.05113412338204485,0.14019364634170003
1,F5,LEMA,290,5,1,Brassicogethes_sp.,28,0,0.0078054836162930125,0.010082831838836206,0.24366744366744364,0.9999999999999999,3,3,-0.0022773482225431933,0.7741360503731209
1,F5,LEMA,290,5,4,Psilothrix_viridicoerulea,26,0,0.0078054836162930125,0.010082831838836206,0.24366744366744364,0.9999999999999999,3,3,-0.0022773482225431933,0.7741360503731209
1,F5,LEMA,290,5,1,Small bee 1_8_6,1,2,0.0078054836162930125,0.010082831838836206,0.24366744366744364,0.9999999999999999,3,3,-0.0022773482225431933,0.7741360503731209
1,F6,LEMA,348,6,2,Brassicogethes_sp.,30,0,0.013824631366044466,0.015922079720749487,1.06006216006216,1,4,4,-0.0020974483547050206,0.8682679404015514
1,F6,LEMA,348,6,1,Elateridae,3,0,0.013824631366044466,0.015922079720749487,1.06006216006216,1,4,4,-0.0020974483547050206,0.8682679404015514
1,F6,LEMA,348,6,1,Psilothrix_viridicoerulea,26,0,0.013824631366044466,0.015922079720749487,1.06006216006216,1,4,4,-0.0020974483547050206,0.8682679404015514
1,F6,LEMA,348,6,5,Small bee 1_8_6,1,5,0.013824631366044466,0.015922079720749487,1.06006216006216,1,4,4,-0.0020974483547050206,0.8682679404015514
1,F6,PUPA,287.5,12.5,3,Small bee 1_8_6,2,4,0.005157830541732896,0.2821621621621622,0.6,1,1,1,-0.2770043316204293,0.01827966762874685
2,A1,LEMA,348,6,4,Brassicogethes_sp.,33,0,0.004998712701560466,0.008399834050098047,0.026143790849673203,1,1,1,-0.0034011213485375816,0.5950966021170523
2,A2,LEMA,348,6,1,Bombyliidae,3,3,0.009812637944283489,0.016648833334791443,1.1301247771836007,1,3,3,-0.006836195390507954,0.5893889227527912
2,A2,LEMA,348,6,6,Brassicogethes_sp.,38,0,0.009812637944283489,0.016648833334791443,1.1301247771836007,1,3,3,-0.006836195390507954,0.5893889227527912
2,A2,LEMA,348,6,1,Red_black_fly_6.19.5,0,0,0.009812637944283489,0.016648833334791443,1.1301247771836007,1,3,3,-0.006836195390507954,0.5893889227527912
2,A2,PUPA,299,13,1,Small bee 1_8_6,2,1,0.002161107530842908,0.030209417772427003,0.2,1,1,1,-0.028048310241584096,0.07153754326292949
2,A3,CETE,2331,21,1,Bombilus_major,1,1,0.003996147116914889,0.03695495495495498,0.2,1,1,1,-0.032958807838040095,0.10813562408033943
2,A3,CHFU,208,6.5,1,Ulidiidae,4,0,0.0023686560428350543,0.02711711711711712,0.058823529411764705,1,1,1,-0.024748461074282066,0.0873491098852794
2,A3,LEMA,696,12,4,Brassicogethes_sp.,38,0,0.008048682344299627,0.012749868625755294,0.5517848164906989,0.9999999999999999,3,3,-0.004701186281455667,0.6312757080524685
2,A3,LEMA,696,12,1,Cylindromyia_sp.,0,0,0.008048682344299627,0.012749868625755294,0.5517848164906989,0.9999999999999999,3,3,-0.004701186281455667,0.6312757080524685
2,A3,LEMA,696,12,1,Psilothrix_viridicoerulea,19,0,0.008048682344299627,0.012749868625755294,0.5517848164906989,0.9999999999999999,3,3,-0.004701186281455667,0.6312757080524685
2,A4,LEMA,406,7,3,Brassicogethes_sp.,33,0,0.0041166815849938785,0.006969518394716391,0.0196078431372549,1,1,1,-0.0028528368097225122,0.590669448281354
2,A5,CETE,888,8,2,Bombilus_major,0,2,0.00652170599853566,0.06390990990990995,0.4,1,1,1,-0.057388203911374294,0.10204530107660809
2,A5,CHFU,32,1,1,Ulidiidae,5,0,0.002368656042835055,0.027117117117117118,0.058823529411764705,1,1,1,-0.024748461074282063,0.08734910988527944
2,A5,LEMA,174,3,2,Brassicogethes_sp.,33,0,0.005410602702679827,0.008464512291789612,0.5130718954248366,1,2,2,-0.003053909589109785,0.6392102127287347
2,A5,LEMA,174,3,1,Cylindromyia_sp.,0,1,0.005410602702679827,0.008464512291789612,0.5130718954248366,1,2,2,-0.003053909589109785,0.6392102127287347
2,A5,PUPA,149.5,6.5,2,Small bee 1_8_6,2,1,0.002851626826391698,0.04970454983056829,0.4,1,1,1,-0.04685292300417659,0.0573715451827299
2,A6,PUPA,276,12,2,Bombilus_major,1,1,0.005602391821702608,0.05426639882150039,0.5,1,1,1,-0.04866400699979778,0.10323868809004028
2,B1,CETE,444,4,1,Bombyliidae,1,5,0.00316480360602038,0.037567567567567565,0.3333333333333333,1,1,1,-0.034402763961547185,0.08424297368543458
2,B1,LEMA,812,14,1,Bombyliidae,3,3,0.007676434079940388,0.012868449859957377,0.13012477718360071,1,2,2,-0.005192015780016989,0.5965313742898489
2,B1,LEMA,812,14,6,Brassicogethes_sp.,33,0,0.007676434079940388,0.012868449859957377,0.13012477718360071,1,2,2,-0.005192015780016989,0.5965313742898489
2,B1,PUPA,253,11,2,Bombyliidae,0,6,0.0050130646776265445,0.0714285714285714,1,1,1,1,-0.06641550675094485,0.07018290548677165
2,B2,CETE,1776,16,1,Bombilus_major,1,1,0.0039961471169148895,0.036954954954954974,0.2,1,1,1,-0.03295880783804009,0.10813562408033947
2,B2,CHFU,64,2,2,Ulidiidae,5,0,0.00326672385037599,0.04423423423423423,0.11764705882352941,1,1,1,-0.04096751038385824,0.07385057991685029
2,B2,LEMA,464,8,5,Bombyliidae,3,3,0.013087119185980583,0.02215542853492549,0.5259381141734083,1,3,3,-0.009068309348944908,0.5906958272258305
2,B2,LEMA,464,8,7,Brassicogethes_sp.,53,0,0.013087119185980583,0.02215542853492549,0.5259381141734083,1,3,3,-0.009068309348944908,0.5906958272258305
2,B2,LEMA,464,8,1,Psilothrix_viridicoerulea,19,0,0.013087119185980583,0.02215542853492549,0.5259381141734083,1,3,3,-0.009068309348944908,0.5906958272258305
2,B3,CHFU,192,6,1,Ulidiidae,5,0,0.002368656042835055,0.027117117117117118,0.058823529411764705,1,1,1,-0.024748461074282063,0.08734910988527944
2,B3,LEMA,348,6,8,Brassicogethes_sp.,48,0,0.013503886754001833,0.022514835583897646,0.7212166918049271,1,4,4,-0.009010948829895813,0.5997772759068984
2,B3,LEMA,348,6,1,Elateridae,1,0,0.013503886754001833,0.022514835583897646,0.7212166918049271,1,4,4,-0.009010948829895813,0.5997772759068984
2,B3,LEMA,348,6,2,Musca_sp.,7,0,0.013503886754001833,0.022514835583897646,0.7212166918049271,1,4,4,-0.009010948829895813,0.5997772759068984
2,B3,LEMA,348,6,2,Psilothrix_viridicoerulea,19,0,0.013503886754001833,0.022514835583897646,0.7212166918049271,1,4,4,-0.009010948829895813,0.5997772759068984
2,B4,LEMA,1044,18,11,Brassicogethes_sp.,33,0,0.01595795579594395,0.02633898465718055,0.5077928607340372,1,3,3,-0.0103810288612366,0.6058682976450075
2,B4,LEMA,1044,18,1,Mordellidae,1,0,0.01595795579594395,0.02633898465718055,0.5077928607340372,1,3,3,-0.0103810288612366,0.6058682976450075
2,B4,LEMA,1044,18,4,Psilothrix_viridicoerulea,19,0,0.01595795579594395,0.02633898465718055,0.5077928607340372,1,3,3,-0.0103810288612366,0.6058682976450075
2,B5,LEMA,174,3,8,Brassicogethes_sp.,33,0,0.015459615915131784,0.025009642456655348,0.5224987430869784,1,4,4,-0.009550026541523563,0.6181462186804596
2,B5,LEMA,174,3,2,Musca_sp.,7,0,0.015459615915131784,0.025009642456655348,0.5224987430869784,1,4,4,-0.009550026541523563,0.6181462186804596
2,B5,LEMA,174,3,1,Oedemeridae,1,0,0.015459615915131784,0.025009642456655348,0.5224987430869784,1,4,4,-0.009550026541523563,0.6181462186804596
2,B5,LEMA,174,3,4,Psilothrix_viridicoerulea,19,0,0.015459615915131784,0.025009642456655348,0.5224987430869784,1,4,4,-0.009550026541523563,0.6181462186804596
2,B6,LEMA,580,10,5,Brassicogethes_sp.,33,0,0.012771421202892659,0.020141776380804444,0.7838109602815485,1,4,4,-0.007370355177911785,0.6340762086438465
2,B6,LEMA,580,10,4,Musca_jar_H,1,0,0.012771421202892659,0.020141776380804444,0.7838109602815485,1,4,4,-0.007370355177911785,0.6340762086438465
2,B6,LEMA,580,10,1,Musca_sp.,7,0,0.012771421202892659,0.020141776380804444,0.7838109602815485,1,4,4,-0.007370355177911785,0.6340762086438465
2,B6,LEMA,580,10,1,Psilothrix_viridicoerulea,19,0,0.012771421202892659,0.020141776380804444,0.7838109602815485,1,4,4,-0.007370355177911785,0.6340762086438465
2,C1,CHFU,64,2,3,Ulidiidae,9,0,0.004164791657916928,0.06135135135135135,0.17647058823529413,1,1,1,-0.05718655969343442,0.06788426931406447
2,C2,CHFU,64,2,2,Ulidiidae,9,0,0.003266723850375992,0.04423423423423423,0.11764705882352941,1,1,1,-0.04096751038385824,0.07385057991685033
2,C2,LEMA,1102,19,3,Brassicogethes_sp.,48,0,0.009929264376263285,0.012473441416954386,1.0452488687782806,1,3,3,-0.0025441770406911014,0.7960324696572546
2,C2,LEMA,1102,19,1,Psilothrix_viridicoerulea,19,0,0.009929264376263285,0.012473441416954386,1.0452488687782806,1,3,3,-0.0025441770406911014,0.7960324696572546
2,C2,LEMA,1102,19,1,Small bee 1_8_6,0,0,0.009929264376263285,0.012473441416954386,1.0452488687782806,1,3,3,-0.0025441770406911014,0.7960324696572546
2,C2,PUPA,207,9,2,Big_bee_2_8_7,0,0,0.009803921568627449,0.0714285714285714,1,1,1,1,-0.061624649859943946,0.13725490196078435
2,C3,LEMA,232,4,3,Brassicogethes_sp.,48,0,0.008537489097162699,0.014323928490707447,0.2473604826546003,1,3,3,-0.005786439393544748,0.5960298602929592
2,C3,LEMA,232,4,3,Musca_sp.,7,0,0.008537489097162699,0.014323928490707447,0.2473604826546003,1,3,3,-0.005786439393544748,0.5960298602929592
2,C3,LEMA,232,4,2,Psilothrix_viridicoerulea,19,0,0.008537489097162699,0.014323928490707447,0.2473604826546003,1,3,3,-0.005786439393544748,0.5960298602929592
2,C4,LEMA,580,10,3,Brassicogethes_sp.,33,0,0.009798388664982281,0.01668264011739282,1.2217194570135748,1,4,4,-0.006884251452410539,0.5873404087142523
2,C4,LEMA,580,10,1,Dilophus_sp.,0,0,0.009798388664982281,0.01668264011739282,1.2217194570135748,1,4,4,-0.006884251452410539,0.5873404087142523
2,C4,LEMA,580,10,3,Musca_sp.,7,0,0.009798388664982281,0.01668264011739282,1.2217194570135748,1,4,4,-0.006884251452410539,0.5873404087142523
2,C4,LEMA,580,10,1,Psilothrix_viridicoerulea,19,0,0.009798388664982281,0.01668264011739282,1.2217194570135748,1,4,4,-0.006884251452410539,0.5873404087142523
2,C5,LEMA,348,6,2,Andrena_sp.,1,3,0.009373447099895295,0.01495342550086411,0.4583207642031172,1,3,3,-0.005579978400968815,0.6268427992872693
2,C5,LEMA,348,6,5,Brassicogethes_sp.,33,0,0.009373447099895295,0.01495342550086411,0.4583207642031172,1,3,3,-0.005579978400968815,0.6268427992872693
2,C5,LEMA,348,6,1,Psilothrix_viridicoerulea,19,0,0.009373447099895295,0.01495342550086411,0.4583207642031172,1,3,3,-0.005579978400968815,0.6268427992872693
2,C5,PUPA,130.33333333333334,5.666666666666667,2,Andrena_sp.,1,3,0.0030492824746888797,0.04787975743727103,0.5,1,1,1,-0.04483047496258215,0.0636862556934181
2,C6,CETE,1221,11,1,Andrena_sp.,0,4,0.00520133079283496,0.06666666666666665,1,1,1,1,-0.06146533587383169,0.07801996189252441
2,C6,LEMA,290,5,1,Andrena_sp.,1,3,0.006292028222041355,0.01023792817183051,0.2643539467068879,1,3,3,-0.003945899949789155,0.6145802272137214
