species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
Psilothrix_viridicoerulea LEMA,0.09100175674033334,0.07495021213642038,1.54452380952381,0.671428571428571,16,16,0.016051544603912962,1.2141627641386363,4
A2 LEMA,0.025053069169013308,0.0554268147875835,0.4844720496894409,0.26666666666666666,4,4,-0.030373745618570196,0.4520026861551784,4
Meligethes_sp. LEMA,0.020413978826081328,0.04459966019737121,0.3111904761904762,0.3,4,4,-0.02418568137128988,0.45771601702213344,4
Meligethes_sp. LEMA,0.020413978826081328,0.06976744186046513,0.3111904761904762,0.3,4,4,-0.0493534630343838,0.2926003631738323,4
Nemotelus_sp. LEMA,0.015364267243891987,0.028334064285899473,0.4833333333333333,0.3,3,3,-0.012969797042007486,0.54225426641451,4
B2 LEMA,0.010223328777241567,0.030018949685718218,0.21821946169772255,0.375,3,3,-0.01979562090847665,0.3405625074919062,4
Andrena_cinerea LEMA,0.054990300738487076,0.09575093478146245,3.6500000000000004,1.7142857142857144,7,7,-0.04076063404297537,0.5743056280755319,4
Dilophus_sp. LEMA,0.045437504802674104,0.052450432515866716,1.5302380952380952,0.8714285714285712,6,6,-0.007012927713192611,0.8662941871628773,4
B4 LEMA,0.011866452483166609,0.0316748860668689,0.3333333333333333,1,1,1,-0.019808433583702288,0.3746328387137786,4
B6 LEMA,0.0037795547483697916,0.01008525283379866,0.008695652173913044,0.1,1,1,-0.006305698085428868,0.3747605350758672,4
C1 LEMA,0.004677214453955137,0.010914435636666935,0.04285714285714285,0.3,1,1,-0.006237221182711797,0.4285347048309198,4
C2 LEMA,0.015857980057330103,0.04269632805499228,0.8182194616977225,0.42000000000000004,4,4,-0.026838347997662177,0.37141320529730903,4
Chrysotoxum_sp. LEMA,0.006629001505986518,0.014914562787381243,0.12,0.6,1,1,-0.008285561281394724,0.44446502391576065,4
C3 LEMA,0.003278666263073785,0.007315353689626603,0.004347826086956522,0.1,1,1,-0.004036687426552818,0.4481897119647181,4
C4 LEMA,0.01933995649913993,0.04528011409559616,0.413871635610766,0.52,4,4,-0.02594015759645623,0.42711810439145714,4
Sphaerophoria_scripta LEMA,0.03189922093181495,0.06700366454575017,1.4899999999999998,0.6,5,5,-0.03510444361393522,0.47608173594795145,4
C5 LEMA,0.007296834076451563,0.014037640356102487,0.09999999999999999,0.6,1,1,-0.006740806279650923,0.5198048882396008,4
C6 LEMA,0.004677214453955137,0.010914435636666935,0.04285714285714285,0.3,1,1,-0.006237221182711797,0.4285347048309198,4
D2 LEMA,0.0032786662630737862,0.007315353689626606,0.004347826086956522,0.1,1,1,-0.00403668742655282,0.4481897119647181,4
D5 LEMA,0.013635042569028638,0.02545442525920129,0.3,0.44999999999999996,2,2,-0.011819382690172653,0.5356649160286905,4
E1 LEMA,0.012457593548222044,0.03737776827557438,0.18447204968944098,0.21428571428571427,3,3,-0.024920174727352338,0.3332888538549486,4
E2 LEMA,0.007797722561747568,0.016807539500274547,0.10434782608695652,0.35,2,2,-0.009009816938526979,0.46394194472190253,4
E4 LEMA,0.018660720454261714,0.03578136152644994,0.7472049689440994,0.4,4,4,-0.017120641072188223,0.5215206928464006,4
Eupeodes_corollae LEMA,0.01925772895608344,0.01595076353201046,0.8166666666666667,1.1714285714285713,2,2,0.00330696542407298,1.2073233307883013,4
E5 LEMA,0.007130986830213839,0.012573439426459393,0.09999999999999999,0.3,1,1,-0.005442452596245553,0.5671468711423127,4
F1 LEMA,0.012342059914441988,0.030372255260981723,0.27101449275362316,0.5666666666666667,3,3,-0.018030195346539733,0.4063596795295423,4
F2 LEMA,0.01314588571297297,0.030303030303030297,0.3,0.3,1,1,-0.01715714459005733,0.4338142285281081,4
Diptera LEMA,0.035431629358370124,0.030303030303030297,0.9666666666666666,0.8714285714285714,2,2,0.0051285990553398275,1.1692437688262143,4
F3 LEMA,0.003278666263073784,0.007315353689626605,0.004347826086956522,0.1,1,1,-0.0040366874265528215,0.44818971196471785,4
F4 LEMA,0.003779554748369792,0.010085252833798661,0.008695652173913044,0.1,1,1,-0.006305698085428869,0.37476053507586715,4
F6 LEMA,0.010880599435726494,0.0215671833825009,0.10434782608695653,0.1,2,2,-0.010686583946774405,0.5044979329361456,4
Mordellidae LEMA,0.008943450791356123,0.016766858462205058,0.06666666666666667,0.1,1,1,-0.007823407670848935,0.5334005062138483,4
B4 ME,0.008788681818888252,0.46511627906976744,1,1,1,1,-0.4563275972508792,0.018895665910609743,4
Andrena_cinerea ME,0.014143303626142295,0.46511627906976744,1.1428571428571428,2,3,3,-0.45097297544362513,0.030408102796205934,4
A1 CHFU,0.00537948553918774,0.018840537838290313,0.021428571428571425,0.3,1,1,-0.013461052299102574,0.28552717472082007,5
Dilophus_sp. CHFU,0.10957861071062887,0.1980152756253164,3.128571428571428,0.7999999999999999,11,11,-0.08843666491468753,0.5533846334056217,5
A3 CHFU,0.02155295318766267,0.07072350174376853,0.6428571428571428,0.44999999999999996,2,2,-0.04917054855610586,0.3047495196964241,5
Sphaerophoria_scripta CHFU,0.02950285733978987,0.04689483280631732,0.7285714285714285,1.1,2,2,-0.017391975466527453,0.6291281058968924,5
A4 CHFU,0.007874355693760092,0.03086289385839881,0.04285714285714285,0.3,1,1,-0.022988538164638715,0.2551399013290266,5
A5 CHFU,0.007874355693760092,0.03086289385839882,0.04285714285714285,0.3,1,1,-0.02298853816463873,0.2551399013290265,5
B1 CHFU,0.005379485539187738,0.01884053783829031,0.021428571428571425,0.3,1,1,-0.013461052299102572,0.28552717472082,5
B2 CHFU,0.014813068270349068,0.04371565821676246,0.3214285714285714,0.44999999999999996,2,2,-0.02890258994641339,0.3388503999390567,5
Eupeodes_corollae CHFU,0.04069388629128416,0.05852969500816974,1.3285714285714285,1.1,3,3,-0.01783580871688558,0.6952690644570075,5
B3 CHFU,0.012318198115776714,0.03169330219665396,0.3,0.6,1,1,-0.019375104080877243,0.3886688120834949,5
C3 CHFU,0.019230769230769235,0.04545454545454545,0.6,0.6,1,1,-0.026223776223776214,0.42307692307692324,5
Episyrphus_balteatus CHFU,0.019230769230769235,0.04545454545454545,0.6,0.6,1,1,-0.026223776223776214,0.42307692307692324,5
C4 CHFU,0.005379485539187738,0.018840537838290313,0.021428571428571425,0.3,1,1,-0.013461052299102575,0.28552717472081995,5
D1 CHFU,0.00653887219549558,0.020723850812298977,0.09999999999999999,0.3,1,1,-0.014184978616803397,0.3155239947787579,5
Diptera CHFU,0.03439300527887241,0.04907883174394292,0.9385714285714286,0.8,4,4,-0.014685826465070509,0.7007706592999137,5
D2 CHFU,0.007874355693760092,0.030862893858398823,0.04285714285714285,0.3,1,1,-0.02298853816463873,0.2551399013290265,5
D5 CHFU,0.005379485539187739,0.018840537838290313,0.021428571428571425,0.3,1,1,-0.013461052299102574,0.28552717472082007,5
E1 CHFU,0.015939485407173312,0.04151750349550454,0.39999999999999997,0.3,2,2,-0.025578018088331225,0.38392205853367894,5
Meligethes_sp. CHFU,0.029492119879773283,0.024463120803771245,0.5785714285714285,0.8,2,2,0.005028999076002037,1.2055747145403772,5
F5 CHFU,0.005379485539187739,0.018840537838290313,0.021428571428571425,0.3,1,1,-0.013461052299102574,0.28552717472082007,5
F6 CHFU,0.025129552003654628,0.07412228205583281,0.7,0.54,2,2,-0.04899273005217818,0.3390283097965835,5
Scaeva_sp. CHFU,0.021871388009598876,0.06282168381592215,0.48,0.6,1,1,-0.04095029580632328,0.34815029908599127,5
A1 LEMA,0.014731779240469662,0.03784040810942098,0.44999999999999996,0.39999999999999997,3,3,-0.023108628868951316,0.38931343440775285,5
Eupeodes_corollae LEMA,0.05349100373193626,0.09096279562850905,1.9749999999999999,1.0285714285714285,6,6,-0.03747179189657279,0.5880536472338962,5
Meligethes_sp. LEMA,0.03966644639421849,0.0626053295102449,1.525,0.7285714285714286,6,6,-0.02293888311602641,0.6335953616812666,5
Nemotelus_sp. LEMA,0.00601511847321519,0.013041086723251957,0.09999999999999999,0.3,1,1,-0.007025968250036767,0.46124365253168453,5
A2 LEMA,0.02042041937831925,0.054532331652497074,0.7,0.54,2,2,-0.03411191227417783,0.3744644463113505,5
Coleoptera LEMA,0.004813210548123314,0.01015027576718028,0.06,0.3,1,1,-0.0053370652190569655,0.4741950522848121,5
Sphaerophoria_scripta LEMA,0.04067266394964417,0.07218458338304794,1.255,1.0285714285714285,4,4,-0.03151191943340377,0.5634536080067738,5
A3 LEMA,0.014646519840955318,0.033333333333333326,0.3,0.3,1,1,-0.01868681349237801,0.4393955952286596,5
Diptera LEMA,0.03360544130382838,0.033333333333333326,0.8,0.7285714285714285,2,2,2.72107970495053e-4,1.0081632391148516,5
A4 LEMA,0.005198491424278131,0.013869088347284696,0.049999999999999996,0.3,1,1,-0.008670596923006564,0.37482574875196445,5
A6 LEMA,0.0049898551016138715,0.009064222451403094,0.00625,0.1,1,1,-0.0040743673497892225,0.5505000708407667,5
Psilothrix_viridicoerulea LEMA,0.03962804173173619,0.07650301084994056,0.8083333333333333,0.1,11,11,-0.03687496911820437,0.517993230481686,5
B2 LEMA,0.01151553193257098,0.026014840950178298,0.11249999999999999,0.26666666666666666,2,2,-0.014499309017607319,0.4426524057796346,5
B4 LEMA,0.007095094818612357,0.013128444902806185,0.0125,0.1,1,1,-0.006033350084193828,0.5404368050549377,5
B5 LEMA,0.0049898551016138715,0.009064222451403094,0.00625,0.1,1,1,-0.0040743673497892225,0.5505000708407667,5
C1 LEMA,0.010689343113558953,0.025307655091114312,0.125,0.3333333333333333,3,3,-0.01461831197755536,0.4223758809369918,5
Dilophus_sp. LEMA,0.10689573737121474,0.11326650968682848,1.425,0.7285714285714285,7,7,-0.00637077231561374,0.9437541393901133,5
C3 LEMA,0.0049898551016138715,0.009064222451403096,0.00625,0.1,1,1,-0.004074367349789224,0.5505000708407666,5
C4 LEMA,0.007328199356609192,0.015081505778515854,0.025,0.2,2,2,-0.007753306421906662,0.4859063454425403,5
C5 LEMA,0.009899648149601354,0.023051849981338288,0.056249999999999994,0.3,1,1,-0.013152201831736933,0.42945135239105114,5
D1 LEMA,0.03247872316766103,0.07834520477911737,0.40625,0.24999999999999997,5,5,-0.04586648161145634,0.4145591712885294,5
Malachius_bipustulatus LEMA,0.003804845874365782,0.007219780802074995,0.008333333333333333,0.1,1,1,-0.0034149349277092134,0.5270029629254469,5
Mordellidae LEMA,0.0038048458743657827,0.007219780802074994,0.008333333333333333,0.1,1,1,-0.0034149349277092116,0.527002962925447,5
D2 LEMA,0.014063833867527948,0.03679007542185701,0.21874999999999997,0.49999999999999994,2,2,-0.022726241554329063,0.3822724934989563,5
D4 LEMA,0.0049898551016138715,0.009064222451403092,0.00625,0.1,1,1,-0.004074367349789221,0.5505000708407668,5
D5 LEMA,0.0073050524985740104,0.01788639604737212,0.09999999999999999,0.6,1,1,-0.010581343548798108,0.4084138850121947,5
E1 LEMA,0.023763843633508343,0.05640400181980845,0.26249999999999996,0.275,4,4,-0.03264015818630011,0.42131485119488005,5
E5 LEMA,0.005198491424278131,0.013869088347284696,0.049999999999999996,0.3,1,1,-0.008670596923006564,0.37482574875196445,5
F1 LEMA,0.0049898551016138715,0.009064222451403092,0.00625,0.1,1,1,-0.004074367349789221,0.5505000708407668,5
F4 LEMA,0.007512367463940878,0.022738176694569397,0.09999999999999999,0.3,1,1,-0.01522580923062852,0.3303856577794591,5
A2 CHFU,0.019081920656020174,0.0652794777641779,0.25,0.3,2,2,-0.04619755710815773,0.292311172049409,6
Bruchidae CHFU,0.01945518723901933,0.0652794777641779,0.25,0.3,2,2,-0.04582429052515857,0.2980291495177273,6
Dilophus_sp. CHFU,0.09251448818631387,0.09718482252141984,1.2166666666666668,0.9666666666666666,4,4,-0.004670334335105969,0.9519437890203831,6
A3 CHFU,0.030588704229315273,0.09718482252141986,0.55,0.3,3,3,-0.06659611829210459,0.31474775006738753,6
Meligethes_sp. CHFU,0.043620486748438936,0.03753569971440229,0.7666666666666666,0.9666666666666666,2,2,0.006084787034036643,1.1621066632654762,6
Meligethes_sp. CHFU,0.043620486748438936,0.24999999999999997,0.7666666666666666,0.9666666666666666,2,2,-0.20637951325156104,0.17448194699375577,6
A5 CHFU,0.00502412720998377,0.06666666666666667,0.1,0.1,1,1,-0.061642539456682896,0.07536190814975655,6
Cantharidae CHFU,0.02115599332254269,0.06666666666666667,0.7666666666666666,0.7666666666666666,2,2,-0.04551067334412398,0.3173398998381403,6
A6 CHFU,0.010813466079436958,0.03753569971440229,0.09999999999999999,0.3,1,1,-0.026722233634965335,0.2880848408771737,6
B3 CHFU,0.01896571665911857,0.0972972972972973,0.8999999999999999,0.39999999999999997,2,2,-0.07833158063817873,0.19492542121871861,6
Diptera CHFU,0.027138671479933405,0.051351351351351354,0.8666666666666666,0.9666666666666666,2,2,-0.02421267987141795,0.5284899182934399,6
Lomatia_sp. CHFU,0.01073900100869682,0.051351351351351354,0.19999999999999998,0.6,1,1,-0.040612350342654535,0.20912791437988545,6
E3 CHFU,0.015001622528980513,0.06666666666666667,1,1,1,1,-0.051665044137686154,0.2250243379347077,6
Eucera_sp. CHFU,0.024162845294919775,0.06666666666666667,1.6666666666666665,1.6666666666666665,2,2,-0.042503821371746894,0.36244267942379665,6
F2 CHFU,0.013224553777719849,0.06666666666666667,1,1,1,1,-0.05344211288894682,0.19836830666579774,6
Andrena_cinerea CHFU,0.02067839676303612,0.06666666666666667,1.6666666666666665,1.6666666666666665,2,2,-0.045988269903630544,0.3101759514455418,6
A1 LEMA,0.008666558338159323,0.019775846902616336,0.04523809523809523,0.18,2,2,-0.011109288564457013,0.4382395545857882,6
Dilophus_sp. LEMA,0.10895104638902471,0.12101099234335129,3.1973809523809518,0.9666666666666662,16,16,-0.012059945954326579,0.9003400788573965,6
Psilothrix_viridicoerulea LEMA,0.022946775058672257,0.04329575368134962,0.5201190476190476,0.09999999999999998,11,11,-0.020348978622677365,0.5300005914565467,6
A3 LEMA,0.006507118887394912,0.016309411877887505,0.11428571428571427,0.3,2,2,-0.009802292990492593,0.39897937069192185,6
Diptera LEMA,0.027975908450932986,0.026700684903287107,1.2166666666666666,0.9666666666666666,4,4,0.001275223547645879,1.0477599564305142,6
A4 LEMA,0.008628923307593668,0.01774651059440791,0.09999999999999998,0.44999999999999996,2,2,-0.00911758728681424,0.4862321109093256,6
Sphaerophoria_scripta LEMA,0.03773209992492907,0.07413652871430854,1.885714285714286,0.6,7,7,-0.03640442878937947,0.5089542305161461,6
A6 LEMA,0.004047168316709425,0.008744217821956163,0.014285714285714284,0.3,1,1,-0.0046970495052467386,0.4628393755868304,6
B1 LEMA,0.007959499097865178,0.021964889266795243,0.14428571428571427,0.3,3,3,-0.014005390168930066,0.36237374116416377,6
Meligethes_sp. LEMA,0.055057550462271614,0.06653502810479692,2.1220238095238098,0.9666666666666668,10,10,-0.011477477642525304,0.8274972150842479,6
Meligethes_sp. LEMA,0.055057550462271614,0.24999999999999997,2.1220238095238098,0.9666666666666668,10,10,-0.19494244953772835,0.22023020184908648,6
B2 LEMA,0.004130951639041696,0.00950163123506159,0.03,0.3,1,1,-0.005370679596019894,0.43476236204560714,6
B3 LEMA,0.020874548654504842,0.05022757481125765,0.6641269841269841,0.425,4,4,-0.029353026156752806,0.41559937410766984,6
Eristalis_sp. LEMA,0.01520330062127433,0.03398269873290845,0.3,0.6,1,1,-0.018779398111634118,0.44738355657879614,6
B4 LEMA,0.024751057800546556,0.05342602098176751,1.3498412698412698,0.3999999999999999,6,6,-0.028674963181220956,0.463277207355443,6
Chrysotoxum_sp. LEMA,0.007186799813670982,0.013577321953547222,0.0857142857142857,0.6,1,1,-0.00639052213987624,0.5293238120344751,6
Eupeodes_corollae LEMA,0.007186799813670982,0.013577321953547217,0.0857142857142857,0.6,2,2,-0.006390522139876235,0.5293238120344753,6
B5 LEMA,0.004047168316709425,0.008744217821956161,0.014285714285714284,0.3,1,1,-0.004697049505246737,0.46283937558683047,6
B6 LEMA,0.007012962272987299,0.012024240652631003,0.022222222222222223,0.1,1,1,-0.005011278379643705,0.5832353556108181,6
C1 LEMA,0.012783651565710737,0.029085080354086603,0.23968253968253966,0.19999999999999998,4,4,-0.016301428788375864,0.43952608726125003,6
Cantharidae LEMA,0.01922111862389155,0.00590634703790165,0.6833333333333333,0.7666666666666666,2,2,0.013314771585989899,3.2543158233926333,6
Coleoptera LEMA,0.010834072495879827,0.022353035897199374,0.25,0.3,3,3,-0.011518963401319547,0.48468013677002303,6
C3 LEMA,0.004130951639041697,0.009501631235061586,0.03,0.3,1,1,-0.005370679596019889,0.43476236204560736,6
C4 LEMA,0.015554197139951651,0.03806920577850391,1.0285714285714285,0.65,2,2,-0.022515008638552256,0.4085768752426786,6
Andrena_cinerea LEMA,0.019879278304125943,0.0287375576244064,1.1666666666666665,1.6666666666666665,2,2,-0.008858279320280455,0.6917525338772268,6
C6 LEMA,0.00834392413055964,0.014892968320224886,0.09126984126984125,0.35,2,2,-0.006549044189665246,0.560259308362891,6
D1 LEMA,0.01108111790683563,0.0246890962718295,0.11984126984126983,0.32499999999999996,3,3,-0.01360797836499387,0.4488263881687437,6
D2 LEMA,0.00922824246610761,0.01854869456702816,0.5,1,1,1,-0.009320452100920551,0.49751439017770954,6
Eucera_sp. LEMA,0.025684984460926208,0.03459421346088073,1.9166666666666665,1.6666666666666665,3,3,-0.00890922899995452,0.7424647619166392,6
D3 LEMA,0.016345975378566083,0.03525098643000693,0.6212698412698412,0.5,4,4,-0.018905011051440847,0.4637026374005747,6
D4 LEMA,0.004047168316709424,0.008744217821956161,0.014285714285714284,0.3,1,1,-0.004697049505246738,0.46283937558683036,6
D5 LEMA,0.008200419901646014,0.017122099694448608,0.11984126984126983,0.23333333333333334,3,3,-0.008921679792802594,0.4789377499247236,6
D6 LEMA,0.005138521999256916,0.011411347902085194,0.09999999999999999,0.3,1,1,-0.0062728259028282775,0.4502993023565564,6
E1 LEMA,0.00865298572334458,0.021490468794842475,0.15999999999999998,0.3,2,2,-0.012837483071497895,0.4026429486462027,6
E2 LEMA,0.007260326419455671,0.012848446618605599,0.0857142857142857,0.6,1,1,-0.005588120199149928,0.5650742564429638,6
F2 LEMA,0.003762169139675394,0.0058906755477731365,0.005555555555555556,0.1,1,1,-0.0021285064080977423,0.6386651427606829,6
F3 LEMA,0.0040471683167094255,0.008744217821956161,0.014285714285714284,0.3,1,1,-0.004697049505246736,0.4628393755868306,6
F4 LEMA,0.00862892330759367,0.017746510594407912,0.09999999999999998,0.44999999999999996,2,2,-0.009117587286814242,0.4862321109093256,6
F5 LEMA,0.006298147061249631,0.013590674638300161,0.04111111111111111,0.16666666666666666,2,2,-0.007292527577050531,0.46341680813259206,6
F6 LEMA,0.004130951639041696,0.009501631235061585,0.03,0.3,1,1,-0.0053706795960198886,0.43476236204560736,6
E5 ME,0.017857142857142846,0.24999999999999997,0.6,0.6,1,1,-0.23214285714285712,0.0714285714285714,6
Eupeodes_corollae ME,0.017857142857142846,0.24999999999999997,0.6,0.6,2,2,-0.23214285714285712,0.0714285714285714,6
A1 CHFU,0.0019137799684204166,0.008809889555163092,0.005263157894736842,0.3,1,1,-0.006896109586742675,0.21723086951740883,7
Dilophus_sp. CHFU,0.08300824657912216,0.3260749466403484,7.902499999999998,0.6333333333333332,32,32,-0.24306670006122627,0.2545679986591486,7
A5 CHFU,0.006583172515671842,0.04325048950140666,0.13684210526315788,0.3,2,2,-0.03666731698573482,0.15221035857773896,7
Ulidiidae CHFU,0.0040634629646133,0.01858402285263816,0.1575,0.3,2,2,-0.01452055988802486,0.21865357123344567,7
B1 CHFU,0.0019137799684204157,0.008809889555163092,0.005263157894736842,0.3,1,1,-0.006896109586742676,0.21723086951740872,7
B2 CHFU,0.005908614412183835,0.03078789730137658,0.6157894736842106,0.375,2,2,-0.024879282889192746,0.19191354168638372,7
Eupeodes_corollae CHFU,0.004242435330841461,0.014415253503520659,0.31666666666666665,0.7666666666666666,2,2,-0.010172818172679197,0.29430181923650006,7
B3 CHFU,0.0025001263085222486,0.01367241068927355,0.010526315789473684,0.3,1,1,-0.011172284380751303,0.1828592166620389,7
B4 CHFU,0.001913779968420416,0.00880988955516309,0.005263157894736842,0.3,1,1,-0.0068961095867426745,0.2172308695174088,7
B5 CHFU,0.0025001263085222486,0.013672410689273549,0.010526315789473684,0.3,1,1,-0.0111722843807513,0.18285921666203891,7
B6 CHFU,0.005446313702626341,0.03358982277229057,0.1013157894736842,0.3,2,2,-0.02814350906966423,0.16214178144218128,7
Empididae CHFU,0.005586580582581634,0.0250816408502853,0.335,0.3,4,4,-0.019495060267703666,0.2227358495374551,7
C2 CHFU,0.01391717226421426,0.045307196833303455,1.1605263157894736,0.5800000000000001,3,3,-0.031390024569089195,0.307173544976067,7
Andrena_cinerea CHFU,0.013757891708146069,0.030506759668161555,0.5666666666666667,1.1666666666666667,3,3,-0.016748867960015484,0.4509784669954483,7
Musca_sp. CHFU,0.006921658471995659,0.013421271590806038,0.6599999999999999,0.6333333333333333,4,4,-0.006499613118810379,0.5157230017412953,7
C3 CHFU,0.005989903695601717,0.02953320565312081,0.2855263157894737,0.3,3,3,-0.023543301957519094,0.2028192863976741,7
C5 CHFU,0.0019137799684204172,0.008809889555163092,0.005263157894736842,0.3,1,1,-0.0068961095867426745,0.2172308695174089,7
C6 CHFU,0.003086472648624081,0.018534931823384008,0.015789473684210523,0.3,1,1,-0.015448459174759926,0.16652193156330528,7
D1 CHFU,0.003100928342219014,0.014139738235848721,0.08026315789473684,0.3,2,2,-0.011038809893629707,0.21930592281808847,7
D2 CHFU,0.00389356544827927,0.019376451115366122,0.16052631578947368,0.3,2,2,-0.015482885667086853,0.2009431667903083,7
D3 CHFU,0.0019137799684204176,0.008809889555163092,0.005263157894736842,0.3,1,1,-0.0068961095867426745,0.21723086951740894,7
D4 CHFU,0.0019137799684204172,0.008809889555163094,0.005263157894736842,0.3,1,1,-0.006896109586742676,0.21723086951740886,7
D5 CHFU,0.0019137799684204166,0.00880988955516309,0.005263157894736842,0.3,1,1,-0.006896109586742674,0.21723086951740886,7
D6 CHFU,0.0030864726486240805,0.018534931823384008,0.015789473684210523,0.3,1,1,-0.015448459174759926,0.16652193156330525,7
E1 CHFU,0.0019137799684204168,0.008809889555163092,0.005263157894736842,0.3,1,1,-0.006896109586742675,0.21723086951740886,7
E2 CHFU,0.005143909971252333,0.02671572232650343,0.3157894736842105,0.3,2,2,-0.021571812355251095,0.19254242533241553,7
Diptera CHFU,0.0024205144972097047,0.00962445941543461,0.075,0.3,1,1,-0.007203944918224906,0.25149615087242816,7
E3 CHFU,0.002500126308522249,0.013672410689273546,0.010526315789473684,0.3,1,1,-0.011172284380751296,0.182859216662039,7
E4 CHFU,0.0025001263085222495,0.013672410689273544,0.010526315789473684,0.3,1,1,-0.011172284380751294,0.18285921666203905,7
E5 CHFU,0.0019137799684204166,0.008809889555163096,0.005263157894736842,0.3,1,1,-0.006896109586742679,0.21723086951740875,7
E6 CHFU,0.010473648935226808,0.026315789473684206,0.6,0.6,1,1,-0.015842140538457398,0.3979986595386188,7
Odontomyia_sp. CHFU,0.016738171803492175,0.026315789473684206,1.0999999999999999,0.9333333333333332,3,3,-0.00957761767019203,0.6360505285327028,7
F1 CHFU,0.002500126308522249,0.013672410689273547,0.010526315789473684,0.3,1,1,-0.011172284380751298,0.18285921666203897,7
F2 CHFU,0.0067729863099741825,0.031445179364070194,0.6855263157894737,0.375,3,3,-0.02467219305409601,0.2153902902431243,7
Scaeva_sp. CHFU,0.0036302489737098055,0.014638729404836499,0.15,0.6,1,1,-0.011008480431126694,0.2479893488918789,7
F3 CHFU,0.001913779968420417,0.008809889555163096,0.005263157894736842,0.3,1,1,-0.006896109586742679,0.2172308695174088,7
F4 CHFU,0.003086472648624082,0.01853493182338401,0.015789473684210523,0.3,1,1,-0.01544845917475993,0.1665219315633053,7
F5 CHFU,0.0019137799684204166,0.008809889555163096,0.005263157894736842,0.3,1,1,-0.006896109586742679,0.21723086951740875,7
D1 CHMI,0.0017302561938827728,0.11650705142815022,0.04000000000000001,0.1,1,1,-0.11477679523426745,0.014851085601027506,7
Mordellidae CHMI,0.013032494768253165,0.27964258823405524,0.43333333333333335,1.1,4,4,-0.26661009346580206,0.04660411295201297,7
D3 CHMI,0.0042195106384577356,0.1428571428571428,0.3,0.3,1,1,-0.13863763221868505,0.02953657446920416,7
Dilophus_sp. CHMI,0.014743922012474108,0.1428571428571428,0.4666666666666667,1.3,5,5,-0.1281132208446687,0.10320745408731881,7
F4 CHMI,0.0026449381616542897,0.17745950007785197,0.14,0.1,2,2,-0.17481456191619768,0.014904460795245947,7
Psilothrix_viridicoerulea CHMI,0.011837060759396103,0.07170876311729615,0.19999999999999998,1.1,2,2,-0.05987170235790005,0.16507132803328195,7
F5 CHMI,0.001528844911100678,0.06896781142836082,0.020000000000000004,0.1,1,1,-0.06743896651726014,0.02216751379284727,7
A4 LEMA,0.005632572203001607,0.017965042135498106,0.07254901960784313,0.4333333333333333,2,2,-0.012332469932496499,0.3135295848748331,7
Psilothrix_viridicoerulea LEMA,0.018372193854636176,0.03104181818115191,1.5142857142857147,0.26666666666666666,11,11,-0.012669624326515735,0.5918530205744029,7
Sphaerophoria_scripta LEMA,0.04193639936373805,0.13306020755597645,4.180000000000001,0.6,13,13,-0.09112380819223839,0.3151686002450886,7
A5 LEMA,0.006569625686842226,0.020976568775777603,0.6333333333333333,0.6,2,2,-0.014406943088935377,0.3131887658590002,7
Eupeodes_corollae LEMA,0.004903452812882018,0.01276119557585933,0.4666666666666667,0.7666666666666666,2,2,-0.007857742762977312,0.38424713293776336,7
A6 LEMA,0.0030968164097825443,0.008787755938843813,0.03,0.3,1,1,-0.005690939529061269,0.35240127642757296,7
Dilophus_sp. LEMA,0.0786392347317316,0.05813649520811725,3.3866666666666667,1.1333333333333333,12,12,0.020502739523614345,1.3526655580151257,7
B3 LEMA,0.0035028189993987443,0.012767190788712928,0.0773109243697479,0.55,2,2,-0.009264371789314184,0.274360981782733,7
Andrena_cinerea LEMA,0.03518212944273761,0.12137087584590682,3.8,1.1666666666666663,9,9,-0.0861887464031692,0.2898729138892023,7
B4 LEMA,0.008651060573541515,0.033321937980159776,0.2857142857142857,1,1,1,-0.02467087740661826,0.25962057124926063,7
B5 LEMA,0.010719289822302608,0.03609244538613345,0.23952380952380953,0.7,3,3,-0.025373155563830845,0.2969953880271274,7
B6 LEMA,0.0059770508377760346,0.019517133044555705,0.0784313725490196,0.35,2,2,-0.013540082206779672,0.306246354120301,7
C1 LEMA,0.01160154957989551,0.03608285117443321,0.42666666666666664,0.39999999999999997,3,3,-0.0244813015945377,0.3215253008641368,7
Musca_sp. LEMA,0.010518434380845997,0.011513759720720903,1.2666666666666666,0.9666666666666667,3,3,-9.95325339874906e-4,0.9135534035781853,7
C2 LEMA,0.007336117650213072,0.022818426654488785,0.17509803921568629,0.24,4,4,-0.015482309004275713,0.32149971430085117,7
Malachius_bipustulatus LEMA,0.0018470752952086768,0.005462459067513467,0.020000000000000004,0.1,1,1,-0.0036153837723047902,0.33813988761832,7
C3 LEMA,0.006022683005253335,0.023240318640329608,0.16050420168067225,0.46,2,2,-0.01721763563507627,0.2591480391668123,7
C4 LEMA,0.010128789940824924,0.03842848048350523,0.30350140056022407,0.7166666666666667,4,4,-0.028299690542680306,0.2635750832035249,7
Odontomyia_sp. LEMA,0.02932191761309466,0.06550586735500255,3.0409523809523806,1.2666666666666666,7,7,-0.03618394974190789,0.44762276719713423,7
C5 LEMA,0.0052880935682271795,0.016412951226440507,0.06666666666666667,0.6,1,1,-0.011124857658213328,0.3221902932184618,7
