Real_PR_Multi,Plot,Label,Plant_Simple,Real_PR_Layer,Delta,Ratio
0.01964828182413879,4,A6 LEMA,LEMA,0.02027027027027027,-6.219884461314829e-4,0.9693152366575135
0.013779216271690788,4,B1 LEMA,LEMA,0.02027027027027027,-0.006491053998579483,0.6797746694034121
0.02265536885218208,4,B2 LEMA,LEMA,0.02027027027027027,0.002385098581911809,1.1176648633743158
0.02631578947368435,4,B3 LEMA,LEMA,0.02027027027027027,0.00604551920341408,1.2982456140350946
0.017307885947847497,4,B5 LEMA,LEMA,0.02027027027027027,-0.0029623843224227744,0.8538557067604765
0.022655368852182604,4,C1 LEMA,LEMA,0.02027027027027027,0.002385098581912333,1.1176648633743418
0.017450997586821865,4,C2 LEMA,LEMA,0.02027027027027027,-0.0028192726834484066,0.8609158809498786
0.04746023690704554,4,C3 LEMA,LEMA,0.02027027027027027,0.027189966636775267,2.3413716874142465
0.020764999804516827,4,C4 LEMA,LEMA,0.02027027027027027,4.94729534246556e-4,1.02440665702283
0.017307885947847112,4,C5 LEMA,LEMA,0.02027027027027027,-0.0029623843224231595,0.8538557067604575
0.03013855841567753,4,D1 LEMA,LEMA,0.02027027027027027,0.009868288145407259,1.4868355485067581
0.027097881747264598,4,D2 LEMA,LEMA,0.02027027027027027,0.006827611476994327,1.3368288328650535
0.02631578947368435,4,D3 LEMA,LEMA,0.02027027027027027,0.00604551920341408,1.2982456140350946
0.010322102415021248,4,D6 LEMA,LEMA,0.02027027027027027,-0.009948167855249023,0.5092237191410482
0.02965557175306376,4,E1 LEMA,LEMA,0.02027027027027027,0.009385301482793488,1.4630082064844787
0.010393658234508973,4,E2 LEMA,LEMA,0.02027027027027027,-0.009876612035761298,0.5127538062357759
0.012284027282174764,4,E3 LEMA,LEMA,0.02027027027027027,-0.007986242988095507,0.6060120125872883
0.02767922751785476,4,E5 LEMA,LEMA,0.02027027027027027,0.007408957247584488,1.3655085575475014
0.013922327910665751,4,F1 LEMA,LEMA,0.02027027027027027,-0.00634794235960452,0.6868348435928436
0.02495874573254315,4,F2 LEMA,LEMA,0.02027027027027027,0.004688475462272877,1.231298122805462
0.013850772091178338,4,F3 LEMA,LEMA,0.02027027027027027,-0.006419498179091933,0.6833047564981313
0.01723633012835991,4,F4 LEMA,LEMA,0.02027027027027027,-0.003033940141910361,0.8503256196657556
0.03155187031497123,5,A6 LEMA,LEMA,0.02608695652173913,0.005464913793232103,1.2094883620738972
0.03703703703703701,5,A6 PUPA,PUPA,NA,NA,NA
0.014039842662028072,5,B4 LEMA,LEMA,0.02608695652173913,-0.012047113859711057,0.538193968711076
0.031193819176483676,5,B5 LEMA,LEMA,0.02608695652173913,0.005106862654744547,1.1957630684318743
0.014039842662028054,5,B6 LEMA,LEMA,0.02608695652173913,-0.012047113859711075,0.5381939687110754
0.013569726109085845,5,C2 LEMA,LEMA,0.02608695652173913,-0.012517230412653284,0.5201728341816241
0.02138550682967304,5,C4 LEMA,LEMA,0.02608695652173913,-0.004701449692066088,0.8197777618041333
0.037037037037037195,5,C5 LEMA,LEMA,0.02608695652173913,0.010950080515298066,1.4197530864197592
0.01794773302232168,5,C6 LEMA,LEMA,0.02608695652173913,-0.00813922349941745,0.6879964325223311
0.014039842662028072,5,D1 LEMA,LEMA,0.02608695652173913,-0.012047113859711057,0.538193968711076
0.03905147879773411,5,D2 LEMA,LEMA,0.02608695652173913,0.01296452227599498,1.496973353913141
0.01747761646937947,5,D5 LEMA,LEMA,0.02608695652173913,-0.008609340052359658,0.6699752979928797
0.04199115894917941,5,E1 LEMA,LEMA,0.02608695652173913,0.01590420242744028,1.6096610930518775
0.023508424133807368,5,F1 LEMA,LEMA,0.02608695652173913,-0.002578532387931761,0.9011562584626158
0.045302965544376905,5,F2 LEMA,LEMA,0.02608695652173913,0.019216009022637776,1.7366136792011149
0.03842741792967407,5,F3 LEMA,LEMA,0.02608695652173913,0.012340461407934943,1.4730510206375063
0.03795730137673196,5,F4 LEMA,LEMA,0.02608695652173913,0.011870344854992828,1.4550298861080584
