Plot,Subplot,Plant_Simple,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,ME_iden,Strength,StrengthIn,StrengthOut,Degree,DegreeIn,DegreeOut,PageRank,Hub,Authority,Katz,Multiplexity,Kcore,individuals,individuals_plot,total_individuals_subplot,total_individuals_plot,prop_individuals_sub,prop_individuals_plot,prop_indiviudals_sub,prop_indiviudals_plot
3,A5,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,254,14234,0,0.007236703435677651,0.003937007874015748,7.02543206407194e-5
3,A5,LEMA,64,1,1,Flower_beetles,18,0,0,1.01587301587302,0.0158730158730159,1,2,1,1,0.0385230751381534,0.967932277926281,0,0.258043974853247,0.333333333333333,2,10,539,254,14234,0.039525691699604744,0.0378697393381578,0.03937007874015748,7.02543206407194e-4
3,A6,CHFU,76,1,3,Hoverflies,2,0,0,1.42857142857143,0.428571428571429,1,2,1,1,0.0982412399394248,0,0,1.91171888623737e-5,0.333333333333333,2,4,103,265,14234,0.01509433962264151,0.007236703435677651,0.01509433962264151,2.810172825628776e-4
3,A6,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,539,265,14234,0.03773584905660377,0.0378697393381578,0.03773584905660377,7.02543206407194e-4
3,B1,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,389,14234,0.007712082262210797,0.007236703435677651,0.007712082262210797,2.1076296192215822e-4
3,B1,LEMA,128,2,1,Hoverflies,6,0,0,1.21356421356421,0.213564213564214,1,4,2,2,0.0594794584105727,0.515457426581371,0,0.165829491763288,0.333333333333333,4,6,539,389,14234,0.015424164524421594,0.0378697393381578,0.015424164524421594,4.2152592384431644e-4
3,B1,LEMA,128,2,1,Flower_beetles,18,0,0,1.21356421356421,0.213564213564214,1,4,2,2,0.0594794584105727,0.515457426581371,0,0.165829491763288,0.333333333333333,4,6,539,389,14234,0.015424164524421594,0.0378697393381578,0.015424164524421594,4.2152592384431644e-4
3,B1,LEMA,128,2,1,Flower_beetles,9,0,0,1.21356421356421,0.213564213564214,1,4,2,2,0.0594794584105727,0.515457426581371,0,0.165829491763288,0.333333333333333,4,6,539,389,14234,0.015424164524421594,0.0378697393381578,0.015424164524421594,4.2152592384431644e-4
3,B1,LEMA,128,2,1,Hoverflies,1,0,0,1.21356421356421,0.213564213564214,1,4,2,2,0.0594794584105727,0.515457426581371,0,0.165829491763288,0.333333333333333,4,6,539,389,14234,0.015424164524421594,0.0378697393381578,0.015424164524421594,4.2152592384431644e-4
3,B2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,323,14234,0.006191950464396285,0.007236703435677651,0.006191950464396285,1.405086412814388e-4
3,B2,LEMA,64,1,1,Flower_beetles,18,0,0,1.03174603174603,0.0317460317460317,1,2,1,1,0.0434634650875642,0.967932277926281,0,0.258043974853247,0.333333333333333,2,10,539,323,14234,0.030959752321981424,0.0378697393381578,0.030959752321981424,7.02543206407194e-4
3,B2,LEMA,64,1,1,Flower_beetles,6,2,0,1.03174603174603,0.0317460317460317,1,2,1,1,0.0434634650875642,0.967932277926281,0,0.258043974853247,0.333333333333333,2,10,539,323,14234,0.030959752321981424,0.0378697393381578,0.030959752321981424,7.02543206407194e-4
3,B3,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,333,14234,0.006006006006006006,0.007236703435677651,0.006006006006006006,1.405086412814388e-4
3,B3,LEMA,64,1,1,Hoverflies,6,0,0,1.12265512265512,0.122655122655123,1,4,2,2,0.0514714617489344,0.666282377029675,0,0.196567652793274,0.333333333333333,4,11,539,333,14234,0.03303303303303303,0.0378697393381578,0.03303303303303303,7.727975270479134e-4
3,B3,LEMA,64,1,2,Flower_beetles,18,0,0,1.12265512265512,0.122655122655123,1,4,2,2,0.0514714617489344,0.666282377029675,0,0.196567652793274,0.333333333333333,4,11,539,333,14234,0.03303303303303303,0.0378697393381578,0.03303303303303303,7.727975270479134e-4
3,B4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,228,14234,0.008771929824561403,0.007236703435677651,0.008771929824561403,1.405086412814388e-4
3,B4,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,539,228,14234,0.06578947368421052,0.0378697393381578,0.06578947368421052,0.001053814809610791
3,B5,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,303,14234,0.006600660066006601,0.007236703435677651,0.006600660066006601,1.405086412814388e-4
3,B5,LEMA,128,2,2,Flower_beetles,18,0,0,1.03174603174603,0.0317460317460317,1,2,1,1,0.0434634650877591,0.967932277926281,0,0.258043974853247,0.333333333333333,2,20,539,303,14234,0.066006600660066,0.0378697393381578,0.066006600660066,0.001405086412814388
3,B6,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,264,14234,0.015151515151515152,0.007236703435677651,0.015151515151515152,2.810172825628776e-4
3,B6,LEMA,64,1,2,Flower_beetles,18,0,0,1.03174603174603,0.0317460317460317,1,2,1,1,0.0434634650875024,0.967932277926281,0,0.258043974853247,0.333333333333333,2,20,539,264,14234,0.07575757575757576,0.0378697393381578,0.07575757575757576,0.001405086412814388
3,B6,ME,100,50,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,5,34,264,14234,0.01893939393939394,0.0023888147263401954,0.01893939393939394,3.51271603203597e-4
3,B6,ME,120,60,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,5,34,264,14234,0.01893939393939394,0.0023888147263401954,0.01893939393939394,3.51271603203597e-4
3,B6,ME,160,80,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,5,34,264,14234,0.01893939393939394,0.0023888147263401954,0.01893939393939394,3.51271603203597e-4
3,C1,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,348,14234,0,0.007236703435677651,0.0028735632183908046,7.02543206407194e-5
3,C1,LEMA,64,1,2,Flower_beetles,18,0,0,1.03174603174603,0.0317460317460317,1,2,1,1,0.0434634650876695,0.967932277926281,0,0.258043974853247,0.333333333333333,2,7,539,348,14234,0.020172910662824207,0.0378697393381578,0.020114942528735632,4.917802444850359e-4
3,C2,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,415,14234,0,0.007236703435677651,0.0024096385542168677,7.02543206407194e-5
3,C2,LEMA,64,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,539,415,14234,0.033816425120772944,0.0378697393381578,0.033734939759036145,9.835604889700718e-4
3,C3,CHFU,76,1,1,Hoverflies,0,0,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0551355367720971,0,0,1.91171888623737e-5,0.333333333333333,2,4,103,377,14234,0.010610079575596816,0.007236703435677651,0.010610079575596816,2.810172825628776e-4
3,C3,LEMA,64,1,1,Bees,0,0,0,1.125,0.125,1,2,1,1,0.0421730034879592,0.0261739654411582,0,0.0712349869304087,0.333333333333333,2,5,539,377,14234,0.013262599469496022,0.0378697393381578,0.013262599469496022,3.51271603203597e-4
3,C3,ME,0,0,1,Flies,3,1,MESU,2.72222222222222,1.72222222222222,1,6,3,3,0.168301008208973,0,0.0354015589219413,0.340465379333863,0.333333333333333,2,8,34,377,14234,0.021220159151193633,0.0023888147263401954,0.021220159151193633,5.620345651257552e-4
3,C3,ME,0,0,1,Flies,0,0,MESU,2.72222222222222,1.72222222222222,1,6,3,3,0.168301008208973,0,0.0354015589219413,0.340465379333863,0.333333333333333,2,8,34,377,14234,0.021220159151193633,0.0023888147263401954,0.021220159151193633,5.620345651257552e-4
3,C3,ME,0,0,1,Flower_beetles,1,7,MESU,2.72222222222222,1.72222222222222,1,6,3,3,0.168301008208973,0,0.0354015589219413,0.340465379333863,0.333333333333333,2,8,34,377,14234,0.021220159151193633,0.0023888147263401954,0.021220159151193633,5.620345651257552e-4
3,C3,ME,0,0,1,Small_flies,0,0,MESU,2.72222222222222,1.72222222222222,1,6,3,3,0.168301008208973,0,0.0354015589219413,0.340465379333863,0.333333333333333,2,8,34,377,14234,0.021220159151193633,0.0023888147263401954,0.021220159151193633,5.620345651257552e-4
3,C4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,413,14234,0.004842615012106538,0.007236703435677651,0.004842615012106538,1.405086412814388e-4
3,C4,LEMA,64,1,1,Hoverflies,6,0,0,1.09090909090909,0.0909090909090909,1,2,1,1,0.0415906818497483,0.062982575236461,0,0.0736150086733287,0.333333333333333,2,9,539,413,14234,0.021791767554479417,0.0378697393381578,0.021791767554479417,6.322888857664747e-4
3,C4,ME,360,180,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,2,34,413,14234,0.004842615012106538,0.0023888147263401954,0.004842615012106538,1.405086412814388e-4
3,C5,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,318,14234,0.015723270440251572,0.007236703435677651,0.015723270440251572,3.51271603203597e-4
3,C5,LEMA,64,1,1,Flower_beetles,18,0,0,1.01587301587302,0.0158730158730159,1,2,1,1,0.038523075138137,0.967932277926281,0,0.258043974853247,0.333333333333333,2,8,539,318,14234,0.025157232704402517,0.0378697393381578,0.025157232704402517,5.620345651257552e-4
3,C5,ME,300,150,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,10,34,318,14234,0.031446540880503145,0.0023888147263401954,0.031446540880503145,7.02543206407194e-4
3,C6,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,408,14234,0.00980392156862745,0.007236703435677651,0.00980392156862745,2.810172825628776e-4
3,C6,LEMA,64,1,3,Flower_beetles,18,0,0,1.23015873015873,0.23015873015873,1,4,2,2,0.0618791704155898,0.784562801310515,0,0.222910073854941,0.333333333333333,4,30,539,408,14234,0.07352941176470588,0.0378697393381578,0.07352941176470588,0.002107629619221582
3,C6,LEMA,64,1,1,Small_beetles,4,0,0,1.23015873015873,0.23015873015873,1,4,2,2,0.0618791704155898,0.784562801310515,0,0.222910073854941,0.333333333333333,4,30,539,408,14234,0.07352941176470588,0.0378697393381578,0.07352941176470588,0.002107629619221582
3,C6,LEMA,64,1,1,Flower_beetles,9,0,0,1.23015873015873,0.23015873015873,1,4,2,2,0.0618791704155898,0.784562801310515,0,0.222910073854941,0.333333333333333,4,30,539,408,14234,0.07352941176470588,0.0378697393381578,0.07352941176470588,0.002107629619221582
3,C6,ME,200,100,0,None,0,0,MESU,0,0,0,0,0,0,0,0,0,0,0,0,2,34,408,14234,0.004901960784313725,0.0023888147263401954,0.004901960784313725,1.405086412814388e-4
3,D1,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,435,14234,0,0.007236703435677651,0.0022988505747126436,7.02543206407194e-5
3,D1,LEMA,64,1,3,Flower_beetles,18,0,0,1.04761904761905,0.0476190476190476,1,2,1,1,0.0484038550369891,0.967932277926281,0,0.258043974853247,0.333333333333333,2,4,539,435,14234,0.009216589861751152,0.0378697393381578,0.009195402298850575,2.810172825628776e-4
3,D2,CHFU,76,1,1,Small_beetles,0,0,0,2,1,1,2,1,1,0.0970166460996506,0,0,1.91171888623737e-5,0.333333333333333,2,3,103,395,14234,0.007594936708860759,0.007236703435677651,0.007594936708860759,2.1076296192215822e-4
3,D2,LEMA,64,1,1,Flower_beetles,5,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D2,LEMA,64,1,1,Hoverflies,6,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D2,LEMA,64,1,2,Small_flies,4,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D2,LEMA,64,1,1,Flower_beetles,18,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D2,LEMA,64,1,5,Bees,0,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D2,LEMA,64,1,1,Flower_beetles,9,0,0,2.04924242424242,1.04924242424242,1,8,4,4,0.119809295863711,0.288399603567083,0,0.156665729603753,0.333333333333333,4,2,539,395,14234,0.005063291139240506,0.0378697393381578,0.005063291139240506,1.405086412814388e-4
3,D3,CHFU,0,0,2,Hoverflies,2,0,0,1.28571428571429,0.285714285714286,1,2,1,1,0.0766883883559527,0,0,1.91171888623737e-5,0.333333333333333,2,1,103,366,14234,0,0.007236703435677651,0.00273224043715847,7.02543206407194e-5
3,D3,LEMA,64,1,1,Flower_beetles,5,0,0,1.2972582972583,0.297258297258297,1,6,3,3,0.0715751679821181,0.662014148074999,0,0.227581914494067,0.333333333333333,4,8,539,366,14234,0.021917808219178082,0.0378697393381578,0.02185792349726776,5.620345651257552e-4
3,D3,LEMA,64,1,1,Hoverflies,6,0,0,1.2972582972583,0.297258297258297,1,6,3,3,0.0715751679821181,0.662014148074999,0,0.227581914494067,0.333333333333333,4,8,539,366,14234,0.021917808219178082,0.0378697393381578,0.02185792349726776,5.620345651257552e-4
3,D3,LEMA,64,1,1,Small_flies,4,0,0,1.2972582972583,0.297258297258297,1,6,3,3,0.0715751679821181,0.662014148074999,0,0.227581914494067,0.333333333333333,4,8,539,366,14234,0.021917808219178082,0.0378697393381578,0.02185792349726776,5.620345651257552e-4
