name,Plot,consp_prob_UNCOUPLED,heter_prob_UNCOUPLED,type,layer,number_plant_nodes_with_visits
ind_1 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.016527777528928148,0,plant,plant_sp_1,30
ind_1 plant_sp_2,1_100_intralinks20_interlinks30_individuals,0.015151514963491798,0,plant,plant_sp_2,30
ind_1 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.01735537216825966,0,plant,plant_sp_3,30
ind_1 plant_sp_4,1_100_intralinks20_interlinks30_individuals,0.014444444537426921,0,plant,plant_sp_4,30
ind_1 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.016666666666666666,0,plant,plant_sp_5,30
ind_2 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.015555555321344141,0,plant,plant_sp_1,30
ind_2 plant_sp_2,1_100_intralinks20_interlinks30_individuals,0.020202019951322404,0,plant,plant_sp_2,30
ind_2 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.01735537216825966,0,plant,plant_sp_3,30
ind_2 plant_sp_4,1_100_intralinks20_interlinks30_individuals,0.023333333483535796,0,plant,plant_sp_4,30
ind_2 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.015486725496898553,0,plant,plant_sp_5,30
ind_3 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.020416666359264195,0,plant,plant_sp_1,30
ind_3 plant_sp_2,1_100_intralinks20_interlinks30_individuals,0.014141413965925683,0,plant,plant_sp_2,30
ind_3 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.013498622797535291,0,plant,plant_sp_3,30
ind_3 plant_sp_4,1_100_intralinks20_interlinks30_individuals,0.012222222300899706,0,plant,plant_sp_4,30
ind_3 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.021681415695657964,0,plant,plant_sp_5,30
ind_4 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.01749999973651216,0,plant,plant_sp_1,30
ind_4 plant_sp_2,1_100_intralinks20_interlinks30_individuals,0.01717171695862404,0,plant,plant_sp_2,30
ind_4 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.022176308881665132,0,plant,plant_sp_3,30
ind_4 plant_sp_4,1_100_intralinks20_interlinks30_individuals,0.01666666677395415,0,plant,plant_sp_4,30
ind_4 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.02581120916149758,0,plant,plant_sp_5,30
ind_5 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.020416666359264195,0,plant,plant_sp_1,30
ind_5 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.013498622797535298,0,plant,plant_sp_3,30
ind_5 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.009292035298139132,0,plant,plant_sp_5,30
ind_6 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.014583333113760137,0,plant,plant_sp_1,30
ind_6 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.01735537216825966,0,plant,plant_sp_3,30
ind_6 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.010324483664599034,0,plant,plant_sp_5,30
ind_7 plant_sp_1,1_100_intralinks20_interlinks30_individuals,0.01166666649100811,0,plant,plant_sp_1,30
ind_7 plant_sp_3,1_100_intralinks20_interlinks30_individuals,0.015426997482897485,0,plant,plant_sp_3,30
ind_7 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.014454277130438642,0,plant,plant_sp_5,30
ind_8 plant_sp_5,1_100_intralinks20_interlinks30_individuals,0.019616518962738163,0,plant,plant_sp_5,30
ind_1 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.004929577371850586,0,plant,plant_sp_1,40
ind_1 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.010026041640622143,0,plant,plant_sp_2,40
ind_1 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.012727272560675046,0,plant,plant_sp_3,40
ind_1 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.015277777901938119,0,plant,plant_sp_4,40
ind_1 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.017910447637686767,0,plant,plant_sp_5,40
ind_10 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.006684027832097927,0,plant,plant_sp_4,40
ind_11 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.014322916783066986,0,plant,plant_sp_4,40
ind_2 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.011091549086663828,0,plant,plant_sp_1,40
ind_2 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.016406249957381696,0,plant,plant_sp_2,40
ind_2 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.010909090766292885,0,plant,plant_sp_3,40
ind_2 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.008593750069840186,0,plant,plant_sp_4,40
ind_2 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.011194029773554229,0,plant,plant_sp_5,40
ind_3 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.016021126458514435,0,plant,plant_sp_1,40
ind_3 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.012760416633519091,0,plant,plant_sp_2,40
ind_3 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.009090908971910745,0,plant,plant_sp_3,40
ind_3 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.013368055664195855,0,plant,plant_sp_4,40
ind_3 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.010074626796198805,0,plant,plant_sp_5,40
ind_4 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.007394366057775886,0,plant,plant_sp_1,40
ind_4 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.010937499971587796,0,plant,plant_sp_2,40
ind_4 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.009999999869101817,0,plant,plant_sp_3,40
ind_4 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.016232639020809254,0,plant,plant_sp_4,40
ind_4 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.016791044660331343,0,plant,plant_sp_5,40
ind_5 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.016021126458514404,0,plant,plant_sp_1,40
ind_5 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.010937499971587796,0,plant,plant_sp_2,40
ind_5 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.01818181794382149,0,plant,plant_sp_3,40
ind_5 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.008593750069840186,0,plant,plant_sp_4,40
ind_5 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.008955223818843384,0,plant,plant_sp_5,40
ind_6 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.013556337772589123,0,plant,plant_sp_1,40
ind_6 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.012760416633519091,0,plant,plant_sp_2,40
ind_6 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.01181818166348397,0,plant,plant_sp_3,40
ind_6 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.011458333426453587,0,plant,plant_sp_4,40
ind_6 plant_sp_5,1_100_intralinks20_interlinks40_individuals,0.010074626796198803,0,plant,plant_sp_5,40
ind_7 plant_sp_1,1_100_intralinks20_interlinks40_individuals,0.018485915144439743,0,plant,plant_sp_1,40
ind_7 plant_sp_2,1_100_intralinks20_interlinks40_individuals,0.013671874964484756,0,plant,plant_sp_2,40
ind_7 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.0125,0,plant,plant_sp_3,40
ind_7 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.009548611188711321,0,plant,plant_sp_4,40
ind_8 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.012727272560675037,0,plant,plant_sp_3,40
ind_8 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.016232639020809254,0,plant,plant_sp_4,40
ind_9 plant_sp_3,1_100_intralinks20_interlinks40_individuals,0.014545454355057188,0,plant,plant_sp_3,40
ind_9 plant_sp_4,1_100_intralinks20_interlinks40_individuals,0.017187500139680373,0,plant,plant_sp_4,40
ind_1 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.006422018451629596,0,plant,plant_sp_1,50
ind_1 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.007674418607610752,0,plant,plant_sp_2,50
ind_1 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.01,0,plant,plant_sp_3,50
ind_1 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.007476635391150479,0,plant,plant_sp_4,50
ind_1 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.011150442395673277,0,plant,plant_sp_5,50
ind_10 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.011926605695883538,0,plant,plant_sp_1,50
ind_10 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.01279069767935126,0,plant,plant_sp_2,50
ind_10 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.016822429630088575,0,plant,plant_sp_4,50
ind_11 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.007339449659005252,0,plant,plant_sp_1,50
ind_11 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.011511627911416118,0,plant,plant_sp_2,50
ind_2 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.013761468110634844,0,plant,plant_sp_1,50
ind_2 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.010232558143480999,0,plant,plant_sp_2,50
ind_2 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.010000000182239812,0,plant,plant_sp_3,50
ind_2 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.005607476543362859,0,plant,plant_sp_4,50
ind_2 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.010353982224553755,0,plant,plant_sp_5,50
ind_3 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.01,0,plant,plant_sp_1,50
ind_3 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.014069767447286377,0,plant,plant_sp_2,50
ind_3 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.007500000136679857,0,plant,plant_sp_3,50
ind_3 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.014018691358407156,0,plant,plant_sp_4,50
ind_3 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.006371681368956158,0,plant,plant_sp_5,50
ind_4 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.008256880866380904,0,plant,plant_sp_1,50
ind_4 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.006395348839675626,0,plant,plant_sp_2,50
ind_4 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.017500000318919674,0,plant,plant_sp_3,50
ind_4 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.014018691358407156,0,plant,plant_sp_4,50
ind_4 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.009557522053434239,0,plant,plant_sp_5,50
ind_5 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.010091743281132224,0,plant,plant_sp_1,50
ind_5 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.012790697679351253,0,plant,plant_sp_2,50
ind_5 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.010434782608695651,0,plant,plant_sp_3,50
ind_5 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.013084111934513334,0,plant,plant_sp_4,50
ind_5 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.01353982290903184,0,plant,plant_sp_5,50
ind_6 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.01192660569588353,0,plant,plant_sp_1,50
ind_6 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.007674418607610752,0,plant,plant_sp_2,50
ind_6 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.009565217391304347,0,plant,plant_sp_3,50
ind_6 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.007476635391150479,0,plant,plant_sp_4,50
ind_6 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.003982300855597602,0,plant,plant_sp_5,50
ind_7 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.011926605695883538,0,plant,plant_sp_1,50
ind_7 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.0038372093038053744,0,plant,plant_sp_2,50
ind_7 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.005000000091119906,0,plant,plant_sp_3,50
ind_7 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.007476635391150479,0,plant,plant_sp_4,50
ind_7 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.011946902566792796,0,plant,plant_sp_5,50
ind_8 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.009174312073756567,0,plant,plant_sp_1,50
ind_8 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.010232558143480999,0,plant,plant_sp_2,50
ind_8 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.01,0,plant,plant_sp_3,50
ind_8 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.006542055967256667,0,plant,plant_sp_4,50
ind_8 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.014336283080151361,0,plant,plant_sp_5,50
ind_9 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.009174312073756562,0,plant,plant_sp_1,50
ind_9 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.01279069767935126,0,plant,plant_sp_2,50
ind_9 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.010000000182239812,0,plant,plant_sp_3,50
ind_9 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.007476635391150479,0,plant,plant_sp_4,50
ind_9 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.008761061882314715,0,plant,plant_sp_5,50
ind_1 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.01653746751883483,0,plant,plant_sp_1,30
ind_1 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.022549019074369327,0,plant,plant_sp_2,30
ind_1 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.018749999785326397,0,plant,plant_sp_3,30
ind_1 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.01803030310708968,0,plant,plant_sp_4,30
ind_1 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.011904761596607999,0,plant,plant_sp_5,30
ind_2 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.013436692359053305,0,plant,plant_sp_1,30
ind_2 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.016666666272359947,0,plant,plant_sp_2,30
ind_2 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.013392856989518857,0,plant,plant_sp_3,30
ind_2 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.01909090917221261,0,plant,plant_sp_4,30
ind_2 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.018849205861296,0,plant,plant_sp_5,30
ind_3 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.01653746751883483,0,plant,plant_sp_1,30
ind_3 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.010784313470350547,0,plant,plant_sp_2,30
ind_3 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.018749999785326397,0,plant,plant_sp_3,30
ind_3 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.014848484911720911,0,plant,plant_sp_4,30
ind_3 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.018849205861296,0,plant,plant_sp_5,30
ind_4 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.018604650958689184,0,plant,plant_sp_1,30
ind_4 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.016666666666666666,0,plant,plant_sp_2,30
ind_4 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.017857142652691813,0,plant,plant_sp_3,30
ind_4 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.012727272781475072,0,plant,plant_sp_4,30
ind_4 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.014880951995759997,0,plant,plant_sp_5,30
ind_5 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.019638242678616354,0,plant,plant_sp_1,30
ind_5 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.019642856917960982,0,plant,plant_sp_3,30
ind_5 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.01909090917221261,0,plant,plant_sp_4,30
ind_5 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.018849205861296,0,plant,plant_sp_5,30
ind_6 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.014470284078980482,0,plant,plant_sp_1,30
ind_6 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.011607142724249672,0,plant,plant_sp_3,30
ind_6 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.013787878846597991,0,plant,plant_sp_4,30
ind_7 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.013436692359053298,0,plant,plant_sp_1,30
ind_7 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.01909090917221261,0,plant,plant_sp_4,30
ind_8 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.020671834398543535,0,plant,plant_sp_1,30
ind_1 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.008771929775913578,0,plant,plant_sp_1,40
ind_1 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.010855263352262095,0,plant,plant_sp_2,40
ind_1 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.016406249653678588,0,plant,plant_sp_3,40
ind_1 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.011864406606295957,0,plant,plant_sp_4,40
ind_1 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.010694444293037316,0,plant,plant_sp_5,40
ind_10 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.015350877107848774,0,plant,plant_sp_1,40
ind_2 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.009868420997902772,0,plant,plant_sp_1,40
ind_2 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.012828947598127938,0,plant,plant_sp_2,40
ind_2 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.012890624727890317,0,plant,plant_sp_3,40
ind_2 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.012711864221031377,0,plant,plant_sp_4,40
ind_2 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.008749999876121442,0,plant,plant_sp_5,40
ind_3 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.014254385885859578,0,plant,plant_sp_1,40
ind_3 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.012828947598127938,0,plant,plant_sp_2,40
ind_3 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.008203124826839294,0,plant,plant_sp_3,40
ind_3 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0076271185326188306,0,plant,plant_sp_4,40
ind_3 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.011666666501495256,0,plant,plant_sp_5,40
ind_4 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.012061403441881176,0,plant,plant_sp_1,40
ind_4 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.00986842122932918,0,plant,plant_sp_2,40
ind_4 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.010546874777364806,0,plant,plant_sp_3,40
ind_4 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.013559321835766802,0,plant,plant_sp_4,40
ind_4 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.011666666501495256,0,plant,plant_sp_5,40
ind_5 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.013157894663870375,0,plant,plant_sp_1,40
ind_5 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.011842105475195017,0,plant,plant_sp_2,40
ind_5 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.012890624727890317,0,plant,plant_sp_3,40
ind_5 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.017796609909443935,0,plant,plant_sp_4,40
ind_5 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.015555555335327011,0,plant,plant_sp_5,40
ind_6 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.012061403441881176,0,plant,plant_sp_1,40
ind_6 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.008881579106396264,0,plant,plant_sp_2,40
ind_6 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.014062499703153078,0,plant,plant_sp_3,40
ind_6 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.012711864221031374,0,plant,plant_sp_4,40
ind_6 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.01166666650149526,0,plant,plant_sp_5,40
ind_7 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.013157894663870375,0,plant,plant_sp_1,40
ind_7 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.012828947598127935,0,plant,plant_sp_2,40
ind_7 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.00932203376208968,0,plant,plant_sp_4,40
ind_7 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.017499999752242885,0,plant,plant_sp_5,40
ind_8 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.013157894663870361,0,plant,plant_sp_1,40
ind_8 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.016776316089859605,0,plant,plant_sp_2,40
ind_8 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.014406779450502233,0,plant,plant_sp_4,40
ind_9 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.01315789466387036,0,plant,plant_sp_1,40
ind_9 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.015789473966926683,0,plant,plant_sp_2,40
ind_1 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.01281553391589155,0,plant,plant_sp_1,50
ind_1 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.015306122800932156,0,plant,plant_sp_2,50
ind_1 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.014814814338742432,0,plant,plant_sp_3,50
ind_1 plant_sp_4,10_100_intralinks20_interlinks50_individuals,0.0076829269037913105,0,plant,plant_sp_4,50
ind_1 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.006024096227046915,0,plant,plant_sp_5,50
ind_10 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.006407766957945775,0,plant,plant_sp_1,50
ind_10 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.008163265493830481,0,plant,plant_sp_2,50
ind_10 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.008888888603245463,0,plant,plant_sp_3,50
ind_10 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.010843373208684455,0,plant,plant_sp_5,50
ind_11 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.009611650436918662,0,plant,plant_sp_1,50
ind_2 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.009611650436918667,0,plant,plant_sp_1,50
ind_2 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.010204081867288104,0,plant,plant_sp_2,50
ind_2 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.01,0,plant,plant_sp_3,50
ind_2 plant_sp_4,10_100_intralinks20_interlinks50_individuals,0.015365853807582621,0,plant,plant_sp_4,50
ind_2 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.01204819245409383,0,plant,plant_sp_5,50
ind_3 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.007475728117603405,0,plant,plant_sp_1,50
ind_3 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.005102040933644052,0,plant,plant_sp_2,50
ind_3 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.010864197181744457,0,plant,plant_sp_3,50
ind_3 plant_sp_4,10_100_intralinks20_interlinks50_individuals,0.008536585448657012,0,plant,plant_sp_4,50
ind_3 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.014457830944912608,0,plant,plant_sp_5,50
ind_4 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.008543689277261035,0,plant,plant_sp_1,50
ind_4 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.004081632746915237,0,plant,plant_sp_2,50
