name,Plot,consp_prob_UNCOUPLED,heter_prob_UNCOUPLED,type,layer,number_plant_nodes_with_visits
ind_1 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004142011818312315,0,plant,plant_sp_1,80
ind_1 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004999999925583843,0,plant,plant_sp_2,80
ind_1 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006317567454902468,0,plant,plant_sp_3,80
ind_1 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006587837840338109,0,plant,plant_sp_4,80
ind_1 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006410256369410695,0,plant,plant_sp_5,80
ind_10 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006508875714490778,0,plant,plant_sp_1,80
ind_10 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004999999925583843,0,plant,plant_sp_2,80
ind_10 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0051689188267383815,0,plant,plant_sp_3,80
ind_10 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005921052631578947,0,plant,plant_sp_4,80
ind_10 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.003205128184705349,0,plant,plant_sp_5,80
ind_11 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0053254437664015455,0,plant,plant_sp_1,80
ind_11 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004374999934885863,0,plant,plant_sp_2,80
ind_11 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004594594512656343,0,plant,plant_sp_3,80
ind_11 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007401315789473684,0,plant,plant_sp_4,80
ind_11 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006410256369410695,0,plant,plant_sp_5,80
ind_12 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004142011818312315,0,plant,plant_sp_1,80
ind_12 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.009374999860469706,0,plant,plant_sp_2,80
ind_12 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0034459458844922548,0,plant,plant_sp_3,80
ind_12 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006587837840338111,0,plant,plant_sp_4,80
ind_12 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007692307643292836,0,plant,plant_sp_5,80
ind_13 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005325443766401546,0,plant,plant_sp_1,80
ind_13 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.008749999869771726,0,plant,plant_sp_2,80
ind_13 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005168918826738385,0,plant,plant_sp_3,80
ind_13 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0087837837871174735,0,plant,plant_sp_4,80
ind_13 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007692307643292833,0,plant,plant_sp_5,80
ind_14 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.009467455584713859,0,plant,plant_sp_1,80
ind_14 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005624999916281828,0,plant,plant_sp_2,80
ind_14 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.008614864711230645,0,plant,plant_sp_3,80
ind_14 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0087837837871174735,0,plant,plant_sp_4,80
ind_14 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.008333333280233913,0,plant,plant_sp_5,80
ind_15 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.00828402363662463,0,plant,plant_sp_1,80
ind_15 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.009763513339394722,0,plant,plant_sp_3,80
ind_15 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.003659909911298949,0,plant,plant_sp_4,80
ind_15 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.006410256369410695,0,plant,plant_sp_5,80
ind_16 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007100591688535397,0,plant,plant_sp_1,80
ind_16 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005168918826738385,0,plant,plant_sp_3,80
ind_16 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005855855858078317,0,plant,plant_sp_4,80
ind_16 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007692307643292836,0,plant,plant_sp_5,80
ind_17 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005168918826738385,0,plant,plant_sp_3,80
ind_17 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0051238738758185255,0,plant,plant_sp_4,80
ind_2 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005917159740446163,0,plant,plant_sp_1,80
ind_2 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.004999999925583843,0,plant,plant_sp_2,80
ind_2 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.005743243140820422,0,plant,plant_sp_3,80
ind_2 plant_sp_4,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0065878378403381056,0,plant,plant_sp_4,80
ind_2 plant_sp_5,1_160_intralinks20_interlinks80_individuals25_pollinators,0.007692307643292836,0,plant,plant_sp_5,80
ind_3 plant_sp_1,1_160_intralinks20_interlinks80_individuals25_pollinators,0.010059171558758472,0,plant,plant_sp_1,80
ind_3 plant_sp_2,1_160_intralinks20_interlinks80_individuals25_pollinators,0.008749999869771726,0,plant,plant_sp_2,80
ind_3 plant_sp_3,1_160_intralinks20_interlinks80_individuals25_pollinators,0.0051689188267383815,0,plant,plant_sp_3,80
