name,Plot,consp_prob,heter_prob,type,layer,number_plant_nodes_with_visits
ind_2 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.0014914875778384066,0.0059659503113536246,plant,plant_sp_5,50
ind_3 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0034698868627752125,0.010725104848577931,plant,plant_sp_1,50
ind_3 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.0021744753794648193,0.006721105718345801,plant,plant_sp_2,50
ind_3 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.007500000136679857,0,plant,plant_sp_3,50
ind_3 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.0014471097422110333,0.005064884097738618,plant,plant_sp_4,50
ind_3 plant_sp_5,1_100_intralinks20_interlinks50_individuals,9.210081774533189e-4,0.0036840327098132753,plant,plant_sp_5,50
ind_4 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0018243217288101442,0.005638812616322265,plant,plant_sp_1,50
ind_4 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.0019364401967361092,0.005985360608093427,plant,plant_sp_2,50
ind_4 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.017500000318919674,0,plant,plant_sp_3,50
ind_4 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.002138206453833797,0.007483722588418295,plant,plant_sp_4,50
ind_4 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.0014187558653480023,0.005675023461392009,plant,plant_sp_5,50
ind_5 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0012400134155979006,0.0038327687391207844,plant,plant_sp_1,50
ind_5 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.003588906442742074,0.011092983550293678,plant,plant_sp_2,50
ind_5 plant_sp_3,1_100_intralinks20_interlinks50_individuals,1.03399420037017e-4,0.0010598440553794242,plant,plant_sp_3,50
ind_5 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.0019179107258455,0.006712687540459255,plant,plant_sp_4,50
ind_5 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.003547025254426201,0.0141881010177048,plant,plant_sp_5,50
ind_6 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0024963703019383965,0.007716053660536863,plant,plant_sp_1,50
ind_6 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.002064193370561394,0.006380234054462487,plant,plant_sp_2,50
ind_6 plant_sp_3,1_100_intralinks20_interlinks50_individuals,9.478280170059899e-5,9.715237174311397e-4,plant,plant_sp_3,50
ind_6 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.0014711090465635,0.005148881662972252,plant,plant_sp_4,50
ind_6 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.0026150707321053557,0.010460282928421423,plant,plant_sp_5,50
ind_7 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0011992682292859907,0.003706829072338517,plant,plant_sp_1,50
ind_7 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.0011061318968177316,0.0034189531356184416,plant,plant_sp_2,50
ind_7 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.005000000091119906,0,plant,plant_sp_3,50
ind_7 plant_sp_4,1_100_intralinks20_interlinks50_individuals,0.0010326329196541216,0.0036142152187894285,plant,plant_sp_4,50
ind_7 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.001726890332724975,0.006907561330899898,plant,plant_sp_5,50
ind_8 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0012704967375794943,0.003926989916154802,plant,plant_sp_1,50
ind_8 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.001371846896365718,0.004240254043312217,plant,plant_sp_2,50
ind_8 plant_sp_3,1_100_intralinks20_interlinks50_individuals,4.6860604529058806e-4,0.004803211964228527,plant,plant_sp_3,50
ind_8 plant_sp_4,1_100_intralinks20_interlinks50_individuals,8.715218437595877e-4,0.0030503264531585583,plant,plant_sp_4,50
ind_8 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.0022122884838016617,0.008849153935206647,plant,plant_sp_5,50
ind_9 plant_sp_1,1_100_intralinks20_interlinks50_individuals,0.0021496011975889336,0.006644221883456705,plant,plant_sp_1,50
ind_9 plant_sp_2,1_100_intralinks20_interlinks50_individuals,0.003793572505429905,0.011725587744056062,plant,plant_sp_2,50
ind_9 plant_sp_3,1_100_intralinks20_interlinks50_individuals,0.010000000182239812,0,plant,plant_sp_3,50
ind_9 plant_sp_4,1_100_intralinks20_interlinks50_individuals,9.582840566965473e-4,0.0033539941984379166,plant,plant_sp_4,50
ind_9 plant_sp_5,1_100_intralinks20_interlinks50_individuals,0.0013166954788602818,0.005266781915441126,plant,plant_sp_5,50
ind_1 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.003080626089265216,0.008471721745479343,plant,plant_sp_1,30
ind_1 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.0022302093895084974,0.014496361031805245,plant,plant_sp_2,30
ind_1 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.0029105041409876226,0.01164201656395049,plant,plant_sp_3,30
ind_1 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.002422980413595518,0.007961221358956697,plant,plant_sp_4,30
ind_1 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.0027549496027015133,0.013774748013507575,plant,plant_sp_5,30
ind_2 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.002364655199591211,0.006502801798875829,plant,plant_sp_1,30
ind_2 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.0016484156357236713,0.01071470163220387,plant,plant_sp_2,30
ind_2 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.0023737115653403506,0.0094948462613614,plant,plant_sp_3,30
ind_2 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.0025802653467285612,0.008478014710679552,plant,plant_sp_4,30
ind_2 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.004531911428671587,0.02265955714335795,plant,plant_sp_5,30
ind_3 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.003085114148812081,0.00848406390923322,plant,plant_sp_1,30
ind_3 plant_sp_2,10_100_intralinks20_interlinks30_individuals,0.001066621881938847,0.006933042232602509,plant,plant_sp_2,30
ind_3 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.0033145848972009014,0.013258339588803606,plant,plant_sp_3,30
ind_3 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.002864392700096511,0.009411576014602819,plant,plant_sp_4,30
ind_3 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.0043367582001783405,0.021683791000891715,plant,plant_sp_5,30
ind_4 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.0034949046713595774,0.009610987846238836,plant,plant_sp_1,30
ind_4 plant_sp_2,10_100_intralinks20_interlinks30_individuals,8.249737315806001e-4,0.005362329255273906,plant,plant_sp_2,30
ind_4 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.0031487574243875853,0.012595029697550341,plant,plant_sp_3,30
ind_4 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.00194564982349464,0.006392849420053811,plant,plant_sp_4,30
ind_4 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.003950539965803536,0.01975269982901769,plant,plant_sp_5,30
ind_5 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.003689755444887506,0.01014682747344064,plant,plant_sp_1,30
ind_5 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.0033002666094363513,0.013201066437745403,plant,plant_sp_3,30
ind_5 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.002885854975316159,0.009482094918895945,plant,plant_sp_4,30
ind_5 plant_sp_5,10_100_intralinks20_interlinks30_individuals,0.004637716406507428,0.023188582032537153,plant,plant_sp_5,30
ind_6 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.0027185017893650654,0.007475879920753928,plant,plant_sp_1,30
ind_6 plant_sp_3,10_100_intralinks20_interlinks30_individuals,0.002385881362670919,0.009543525450683677,plant,plant_sp_3,30
ind_6 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.0020987013497680987,0.006895733006380893,plant,plant_sp_4,30
ind_7 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.0025241278789791613,0.006941351667192691,plant,plant_sp_1,30
ind_7 plant_sp_4,10_100_intralinks20_interlinks30_individuals,0.002491250748929246,0.00818553817505323,plant,plant_sp_4,30
ind_8 plant_sp_1,10_100_intralinks20_interlinks30_individuals,0.004038701485411279,0.011106429084881016,plant,plant_sp_1,30
ind_1 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.0021409503824096187,0.006422851147228854,plant,plant_sp_1,40
ind_1 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.002260091513219399,0.0077847596566445925,plant,plant_sp_2,40
ind_1 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.001244672149905781,0.007053142182799432,plant,plant_sp_3,40
ind_1 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0013575544972269362,0.005430217988907747,plant,plant_sp_4,40
ind_1 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.0013830721311854557,0.00652019718987429,plant,plant_sp_5,40
ind_10 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.004300834453823729,0.012902503361471186,plant,plant_sp_1,40
ind_2 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.002272583462248378,0.006817750386745133,plant,plant_sp_1,40
ind_2 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.002714903892618469,0.009351335630130278,plant,plant_sp_2,40
ind_2 plant_sp_3,10_100_intralinks20_interlinks40_individuals,9.779566892116856e-4,0.005541754572199559,plant,plant_sp_3,40
ind_2 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.002041542546260888,0.008166170185043554,plant,plant_sp_4,40
ind_2 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.0011925510899593887,0.005622026566951403,plant,plant_sp_5,40
ind_3 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.004458898054589161,0.013376694163767477,plant,plant_sp_1,40
ind_3 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.0025061348564529165,0.00863224228333782,plant,plant_sp_2,40
ind_3 plant_sp_3,10_100_intralinks20_interlinks40_individuals,6.223360749528907e-4,0.0035265710913997177,plant,plant_sp_3,40
ind_3 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0013941909525920476,0.00557676381036819,plant,plant_sp_4,40
ind_3 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.0013312452116469278,0.006275870283478371,plant,plant_sp_5,40
ind_4 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.003710807165164022,0.011132421495492064,plant,plant_sp_1,40
ind_4 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.002060674529888127,0.0070978789362813235,plant,plant_sp_2,40
ind_4 plant_sp_3,10_100_intralinks20_interlinks40_individuals,8.001463820822882e-4,0.00453416283179964,plant,plant_sp_3,40
ind_4 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0016141135522757442,0.006456454209102977,plant,plant_sp_4,40
ind_4 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.0014814200272292286,0.006983837271223504,plant,plant_sp_5,40
ind_5 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.005161322016564797,0.015483966049694386,plant,plant_sp_1,40
ind_5 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.002424990112999476,0.008352743722553745,plant,plant_sp_2,40
ind_5 plant_sp_3,10_100_intralinks20_interlinks40_individuals,9.779566892116854e-4,0.005541754572199557,plant,plant_sp_3,40
ind_5 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0023357929340713695,0.009343171736285478,plant,plant_sp_4,40
ind_5 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.0022736637931119377,0.010718700738956274,plant,plant_sp_5,40
ind_6 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.0037729137384985233,0.011318741215495568,plant,plant_sp_1,40
ind_6 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.0018376148509126823,0.006329562264254793,plant,plant_sp_2,40
ind_6 plant_sp_3,10_100_intralinks20_interlinks40_individuals,0.0010668618427763848,0.006045550442399523,plant,plant_sp_3,40
ind_6 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0013752829494112348,0.005501131797644939,plant,plant_sp_4,40
ind_6 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.001569133903163529,0.007397345543485205,plant,plant_sp_5,40
ind_7 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.004053799323209347,0.012161397969628035,plant,plant_sp_1,40
ind_7 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.0026330948016522375,0.009069548761246592,plant,plant_sp_2,40
ind_7 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.0010722114106263545,0.004288845642505418,plant,plant_sp_4,40
ind_7 plant_sp_5,10_100_intralinks20_interlinks40_individuals,0.002385102179918777,0.011244053133902804,plant,plant_sp_5,40
ind_8 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.0028899022742446432,0.008669706822733927,plant,plant_sp_1,40
ind_8 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.0032736575073437574,0.011275931414184046,plant,plant_sp_2,40
ind_8 plant_sp_4,10_100_intralinks20_interlinks40_individuals,0.002036808916455874,0.008147235665823496,plant,plant_sp_4,40
ind_9 plant_sp_1,10_100_intralinks20_interlinks40_individuals,0.003108662368955924,0.009325987106867769,plant,plant_sp_1,40
ind_9 plant_sp_2,10_100_intralinks20_interlinks40_individuals,0.0031928966967306716,0.010997755288738975,plant,plant_sp_2,40
ind_1 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.0030259121713490382,0.008527570664710927,plant,plant_sp_1,50
ind_1 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.0029915994941356588,0.009573118381234098,plant,plant_sp_2,50
ind_1 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.014814814338742432,0,plant,plant_sp_3,50
ind_1 plant_sp_4,10_100_intralinks20_interlinks50_individuals,1.6069308594500627e-4,5.892079817983562e-4,plant,plant_sp_4,50
ind_1 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.002137177092959475,0.006838966697470326,plant,plant_sp_5,50
ind_10 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.0015129560856745191,0.0042637853323554634,plant,plant_sp_1,50
ind_10 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.0011655891673622437,0.0037298853355591764,plant,plant_sp_2,50
ind_10 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.008888888603245463,0,plant,plant_sp_3,50
ind_10 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.003590564612462082,0.011489806759878674,plant,plant_sp_5,50
ind_11 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.002234149910809114,0.006296240657734776,plant,plant_sp_1,50
ind_2 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.0030261270335990615,0.008528176185597354,plant,plant_sp_1,50
ind_2 plant_sp_2,10_100_intralinks20_interlinks50_individuals,0.0017568822201148048,0.005622023104367371,plant,plant_sp_2,50
ind_2 plant_sp_3,10_100_intralinks20_interlinks50_individuals,7.693690189371059e-5,0.0015387380378742122,plant,plant_sp_3,50
ind_2 plant_sp_4,10_100_intralinks20_interlinks50_individuals,3.2138617189001253e-4,0.0011784159635967123,plant,plant_sp_4,50
ind_2 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.004007991485505314,0.012825572753617018,plant,plant_sp_5,50
ind_3 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.0018447368780765353,0.005198803929124782,plant,plant_sp_1,50
ind_3 plant_sp_2,10_100_intralinks20_interlinks50_individuals,8.064661274385221e-4,0.0025806916078032678,plant,plant_sp_2,50
ind_3 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.010864197181744457,0,plant,plant_sp_3,50
ind_3 plant_sp_4,10_100_intralinks20_interlinks50_individuals,1.7854787327222917e-4,6.546755353315068e-4,plant,plant_sp_4,50
ind_3 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.004940402045687667,0.015809286546200552,plant,plant_sp_5,50
ind_4 plant_sp_1,10_100_intralinks20_interlinks50_individuals,0.00195410091281922,0.00550701166339962,plant,plant_sp_1,50
ind_4 plant_sp_2,10_100_intralinks20_interlinks50_individuals,7.027528880459219e-4,0.0022488092417469476,plant,plant_sp_2,50
ind_4 plant_sp_3,10_100_intralinks20_interlinks50_individuals,0.01283950576024345,0,plant,plant_sp_3,50
ind_4 plant_sp_4,10_100_intralinks20_interlinks50_individuals,1.7854787327222917e-4,6.546755353315068e-4,plant,plant_sp_4,50
ind_4 plant_sp_5,10_100_intralinks20_interlinks50_individuals,0.0034337498576244474,0.010987999544398237,plant,plant_sp_5,50
