species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
pol_sp_4 plant_sp_4,0.019905897342294233,0.01633634792626304,3.1856066966423504,2.633333333333333,7,7,0.003569549416031194,1.2185035132786703,1_125_intralinks30_interlinks50_individuals
ind_1 plant_sp_5,0.008095720103288575,0.010587014001103852,0.6818181818181819,1,2,2,-0.0024912938978152773,0.7646839895030343,1_125_intralinks30_interlinks50_individuals
pol_sp_2 plant_sp_5,0.02081226817060329,0.011297629732913306,2.8276261373035565,2.3636363636363638,5,5,0.009514638437689984,1.8421800556953158,1_125_intralinks30_interlinks50_individuals
pol_sp_7 plant_sp_5,0.026473117804815743,0.02514979944788563,3.705510752688172,1.6666666666666665,9,9,0.0013233183569301143,1.052617451668839,1_125_intralinks30_interlinks50_individuals
ind_10 plant_sp_1,0.004535354571817685,0.009435871121049813,0.3111111111111111,1,1,1,-0.004900516549232127,0.4806503303865698,1_125_intralinks30_interlinks50_individuals
pol_sp_3 plant_sp_1,0.03105071557148918,0.028501778359038478,6.014971050454921,3.1142857142857143,7,7,0.0025489372124507005,1.0894308130651216,1_125_intralinks30_interlinks50_individuals
ind_10 plant_sp_3,0.005938940464447688,0.008719537716673519,0.5934343434343434,1,2,2,-0.0027805972522258306,0.6811072624975557,1_125_intralinks30_interlinks50_individuals
pol_sp_5 plant_sp_3,0.025845598046870415,0.025207189995617982,3.453272217978101,1.8846153846153841,7,7,6.384080512524329e-4,1.0253264267601194,1_125_intralinks30_interlinks50_individuals
ind_10 plant_sp_5,0.007642139622663889,0.010653052196442872,0.40540540540540543,1,1,1,-0.003010912573778983,0.7173662047028787,1_125_intralinks30_interlinks50_individuals
pol_sp_5 plant_sp_5,0.028283627053998107,0.02540468758520974,3.617948717948718,1.696969696969697,7,7,0.0028789394687883663,1.1133231597173603,1_125_intralinks30_interlinks50_individuals
ind_11 plant_sp_1,0.003978299048332507,0.004684927462283399,0.16666666666666666,1,1,1,-7.066284139508926e-4,0.8491698282119213,1_125_intralinks30_interlinks50_individuals
ind_11 plant_sp_3,0.007851737533895493,0.012658227848101262,1,1,1,1,-0.004806490314205769,0.6202872651777441,1_125_intralinks30_interlinks50_individuals
pol_sp_10 plant_sp_3,0.019933133411508708,0.012658227848101262,2.5303030303030303,2.8461538461538463,3,3,0.007274905563407446,1.5747175395091884,1_125_intralinks30_interlinks50_individuals
ind_11 plant_sp_5,0.005159534855111621,0.009611831315895415,0.3611111111111111,1,1,1,-0.0044522964607837945,0.5367899919944622,1_125_intralinks30_interlinks50_individuals
pol_sp_10 plant_sp_5,0.027041440422209812,0.02512864226176363,4.538782051282051,2.5454545454545454,9,9,0.001912798160446181,1.0761202352487123,1_125_intralinks30_interlinks50_individuals
ind_2 plant_sp_1,0.005794797036782891,0.00999137239654532,0.3611111111111111,1,1,1,-0.004196575359762428,0.5799800874989443,1_125_intralinks30_interlinks50_individuals
pol_sp_9 plant_sp_1,0.03155130931135369,0.026365156189672827,4.676400848726825,2.485714285714286,8,8,0.005186153121680866,1.1967048131394067,1_125_intralinks30_interlinks50_individuals
ind_2 plant_sp_2,0.009416063800847304,0.013123171472120795,0.7172619047619048,1,3,3,-0.003707107671273491,0.7175143463492063,1_125_intralinks30_interlinks50_individuals
pol_sp_7 plant_sp_2,0.023245028451661,0.018416221475235736,2.4067460317460316,1.7096774193548387,8,8,0.004828806976425265,1.2622040022117758,1_125_intralinks30_interlinks50_individuals
pol_sp_9 plant_sp_2,0.02723426658148083,0.014621719761710757,3.1445471195471195,2.741935483870968,7,7,0.012612546819770072,1.8625898338441682,1_125_intralinks30_interlinks50_individuals
ind_2 plant_sp_3,0.006743509499203979,0.010956726635866732,0.6539682539682539,0.9999999999999999,4,4,-0.004213217136662753,0.6154675318018038,1_125_intralinks30_interlinks50_individuals
pol_sp_6 plant_sp_3,0.020372502028218397,0.011183493161593314,3.2094239094239088,3.730769230769231,6,6,0.009189008866625083,1.821658200514867,1_125_intralinks30_interlinks50_individuals
pol_sp_9 plant_sp_3,0.023845326412732803,0.014645398555861737,2.9800779865295994,2.8461538461538463,5,5,0.009199927856871066,1.6281787294336791,1_125_intralinks30_interlinks50_individuals
ind_2 plant_sp_4,0.003973838023161573,0.007307018808553134,0.33134920634920634,1,3,3,-0.0033331807853915615,0.5438384828721187,1_125_intralinks30_interlinks50_individuals
pol_sp_3 plant_sp_4,0.029423675224463534,0.02600484041615845,5.108351057544606,3.3666666666666667,9,9,0.003418834808305085,1.1314691708771552,1_125_intralinks30_interlinks50_individuals
pol_sp_6 plant_sp_4,0.024840565515610803,0.019605544625775975,4.670737595737596,3.5,7,7,0.005235020889834827,1.2670173662481272,1_125_intralinks30_interlinks50_individuals
ind_2 plant_sp_5,0.0045397826016292855,0.005734551263498108,0.36363636363636365,1,3,3,-0.0011947686618688225,0.7916543759101375,1_125_intralinks30_interlinks50_individuals
pol_sp_6 plant_sp_5,0.02190154245035588,0.011206035361553754,3.7060439560439558,3.1515151515151514,7,7,0.010695507088802127,1.9544416685937676,1_125_intralinks30_interlinks50_individuals
ind_3 plant_sp_1,0.006693775765617257,0.010666508516057013,0.6736111111111112,1,2,2,-0.003972732750439756,0.6275507824833839,1_125_intralinks30_interlinks50_individuals
ind_3 plant_sp_2,0.010565912242321824,0.013227159394400442,1.1843253968253968,0.9999999999999999,6,6,-0.0026612471520786173,0.7988043333623677,1_125_intralinks30_interlinks50_individuals
pol_sp_3 plant_sp_2,0.025117854483971552,0.008765024913558028,3.176689976689977,3.516129032258064,6,6,0.016352829570413525,2.8656911682154416,1_125_intralinks30_interlinks50_individuals
pol_sp_4 plant_sp_2,0.014602257424885697,0.003528908559451027,1.9163003663003664,2.5806451612903225,4,4,0.011073348865434669,4.137896230203621,1_125_intralinks30_interlinks50_individuals
ind_3 plant_sp_3,0.005679959351499467,0.010366856200486144,0.4707070707070707,1,3,3,-0.004686896848986677,0.5478960295825374,1_125_intralinks30_interlinks50_individuals
pol_sp_4 plant_sp_3,0.022357495201088252,0.022870153210005902,3.9164494581951885,2.9230769230769225,7,7,-5.126580089176505e-4,0.9775839713791966,1_125_intralinks30_interlinks50_individuals
ind_3 plant_sp_4,0.004581338230270652,0.009880775471619377,0.3611111111111111,1,1,1,-0.005299437241348725,0.46366180907861565,1_125_intralinks30_interlinks50_individuals
ind_3 plant_sp_5,0.005885088977296544,0.008120006169743078,0.28992628992628994,1,2,2,-0.002234917192446534,0.7247641016857445,1_125_intralinks30_interlinks50_individuals
ind_4 plant_sp_1,0.009794920642401504,0.014466813080191187,0.6666666666666667,1,2,2,-0.004671892437789683,0.6770613948011318,1_125_intralinks30_interlinks50_individuals
ind_4 plant_sp_2,0.011907853055568246,0.015727168300206373,1.1809523809523808,1,4,4,-0.0038193152446381277,0.7571517534667693,1_125_intralinks30_interlinks50_individuals
ind_4 plant_sp_3,0.005593851756994789,0.010223968392380432,0.6341991341991342,1,3,3,-0.004630116635385643,0.5471311669120272,1_125_intralinks30_interlinks50_individuals
ind_4 plant_sp_4,0.006619406810713542,0.011594777597571803,0.7472222222222222,1,3,3,-0.0049753707868582615,0.5708955393935101,1_125_intralinks30_interlinks50_individuals
pol_sp_10 plant_sp_4,0.019790516071162,0.009277095128663633,2.714785214785215,2.7666666666666666,5,5,0.010513420942498368,2.133266480152266,1_125_intralinks30_interlinks50_individuals
ind_4 plant_sp_5,0.006885519959904562,0.010182414340030647,0.6636636636636637,1,3,3,-0.003296894380126085,0.6762168312907053,1_125_intralinks30_interlinks50_individuals
ind_5 plant_sp_1,0.004158694515445901,0.00835913727193058,0.26666666666666666,1,1,1,-0.004200442756484678,0.4975028379316748,1_125_intralinks30_interlinks50_individuals
ind_5 plant_sp_2,0.0037652267589468147,0.0050359205924656305,0.26277056277056277,1,3,3,-0.0012706938335188159,0.7476739733704433,1_125_intralinks30_interlinks50_individuals
ind_5 plant_sp_3,0.005564827594354336,0.010590480393425491,0.5621212121212121,1,2,2,-0.005025652799071155,0.525455634459127,1_125_intralinks30_interlinks50_individuals
ind_5 plant_sp_4,0.004663725695917105,0.009536727604340413,0.4583333333333333,1,1,1,-0.004873001908423308,0.4890278814081386,1_125_intralinks30_interlinks50_individuals
ind_5 plant_sp_5,0.006638109234920733,0.010858957228868826,0.41796341796341796,1,3,3,-0.004220847993948093,0.6113026412216768,1_125_intralinks30_interlinks50_individuals
ind_6 plant_sp_1,0.005676620501054546,0.009977903970598587,0.55,1,3,3,-0.004301283469544041,0.568919135499958,1_125_intralinks30_interlinks50_individuals
pol_sp_1 plant_sp_1,0.015166191569848473,0.01052271652679015,2.7037822392661104,2.4571428571428573,4,4,0.004643475043058324,1.4412810162885543,1_125_intralinks30_interlinks50_individuals
ind_6 plant_sp_2,0.006028275551412695,0.008591957141034865,0.39999999999999997,1,3,3,-0.0025636815896221705,0.701618438320866,1_125_intralinks30_interlinks50_individuals
ind_6 plant_sp_3,0.006250685266505986,0.00950620509373226,0.6111111111111112,1,1,1,-0.0032555198272262737,0.6575373879348826,1_125_intralinks30_interlinks50_individuals
ind_6 plant_sp_4,0.006210790156352363,0.013234171077219203,0.6190476190476191,1,2,2,-0.0070233809208668395,0.4692995216786475,1_125_intralinks30_interlinks50_individuals
ind_6 plant_sp_5,0.007357937041117025,0.010410590031669251,0.6742424242424242,0.9999999999999999,4,4,-0.0030526529905522265,0.7067742576293959,1_125_intralinks30_interlinks50_individuals
ind_7 plant_sp_1,0.004347024543631793,0.008897504196490196,0.28888888888888886,1,1,1,-0.004550479652858403,0.48856673148258434,1_125_intralinks30_interlinks50_individuals
ind_7 plant_sp_2,0.009465756260909855,0.01167666137754085,1.0398809523809525,1,5,5,-0.0022109051166309956,0.8106560561151923,1_125_intralinks30_interlinks50_individuals
ind_7 plant_sp_3,0.005784364903989581,0.009040771342640284,0.3333333333333333,1,1,1,-0.0032564064386507025,0.6398087823223615,1_125_intralinks30_interlinks50_individuals
ind_7 plant_sp_4,0.006415521648262963,0.01034774138148101,0.7234126984126984,1,4,4,-0.003932219733218048,0.6199924613253861,1_125_intralinks30_interlinks50_individuals
ind_7 plant_sp_5,0.006043915951852203,0.009133494435380123,0.3371553371553372,1,3,3,-0.00308957848352792,0.6617309502527402,1_125_intralinks30_interlinks50_individuals
ind_8 plant_sp_1,0.004657196402727854,0.0064784216700410025,0.2361111111111111,1,2,2,-0.0018212252673131483,0.7188782453394051,1_125_intralinks30_interlinks50_individuals
ind_8 plant_sp_2,0.005733973045467851,0.007865249685948735,0.368452380952381,1,3,3,-0.002131276640480884,0.7290261942620323,1_125_intralinks30_interlinks50_individuals
ind_8 plant_sp_3,0.005859911611151456,0.010871284853244966,0.7507215007215007,1,3,3,-0.0050113732420935106,0.5390265907163984,1_125_intralinks30_interlinks50_individuals
ind_8 plant_sp_4,0.00444993044068663,0.006714343728037076,0.4218614718614719,0.9999999999999999,4,4,-0.0022644132873504462,0.662749871160909,1_125_intralinks30_interlinks50_individuals
ind_8 plant_sp_5,0.005179731462276507,0.007318560340782924,0.3459595959595959,1,3,3,-0.0021388288785064167,0.707752784849266,1_125_intralinks30_interlinks50_individuals
ind_9 plant_sp_1,0.0062954550575321806,0.009729138772498102,0.75,1,2,2,-0.0034336837149659214,0.6470721823115416,1_125_intralinks30_interlinks50_individuals
ind_9 plant_sp_2,0.0072273363056469695,0.010399414127177084,0.6952741702741703,1.0000000000000002,5,5,-0.0031720778215301145,0.6949753339238185,1_125_intralinks30_interlinks50_individuals
ind_9 plant_sp_3,0.006262243096937377,0.011961809622545406,0.4949494949494949,1,2,2,-0.005699566525608029,0.5235197093535423,1_125_intralinks30_interlinks50_individuals
ind_9 plant_sp_5,0.007548373086617849,0.011734379856879147,0.45911820911820916,1,3,3,-0.004186006770261298,0.6432698769498842,1_125_intralinks30_interlinks50_individuals
ind_1 plant_sp_1,0.0049470418796293695,0.01096590823773326,0.5185185185185185,1,1,1,-0.006018866358103891,0.4511292427750574,1_125_intralinks30_interlinks60_individuals
pol_sp_10 plant_sp_1,0.022280971833349743,0.02101317606269502,4.6887666992505705,3.028571428571429,10,10,0.0012677957706547227,1.0603333721124366,1_125_intralinks30_interlinks60_individuals
ind_1 plant_sp_2,0.006058836418697471,0.009106903844306498,0.3835164835164835,1,2,2,-0.003048067425609026,0.6653014594510479,1_125_intralinks30_interlinks60_individuals
pol_sp_3 plant_sp_2,0.02593198338543213,0.020697944947774743,3.411638361638362,1.7741935483870968,7,7,0.005234038437657386,1.2528772035515585,1_125_intralinks30_interlinks60_individuals
pol_sp_6 plant_sp_2,0.028156714516033653,0.02744116628176991,4.703929403929405,2.709677419354839,10,10,7.155482342637437e-4,1.0260757223988364,1_125_intralinks30_interlinks60_individuals
ind_1 plant_sp_3,0.004084704658004464,0.007689621398788829,0.2861952861952862,1,2,2,-0.003604916740784365,0.5311971092163048,1_125_intralinks30_interlinks60_individuals
pol_sp_4 plant_sp_3,0.034373043065408816,0.03366809016711653,5.211688311688311,1.8846153846153846,9,9,7.049528982922895e-4,1.0209383096811595,1_125_intralinks30_interlinks60_individuals
