nodeID nodeLabel
1 "A6 LEMA"
2 "A6 PUPA"
3 "B4 LEMA"
4 "B5 LEMA"
5 "B6 LEMA"
6 "C2 LEMA"
7 "C4 LEMA"
8 "C5 LEMA"
9 "C6 LEMA"
10 "D1 LEMA"
11 "D2 LEMA"
12 "D5 LEMA"
13 "E1 LEMA"
14 "F1 LEMA"
15 "F2 LEMA"
16 "F3 LEMA"
17 "F4 LEMA"
18 "F5 LEMA"
19 "F6 LEMA"
20 bee_1_1_6
21 Brassicogethes_sp.
22 Cylindromyia_sp.
23 Elateridae
24 Musca_sp.
25 Psilothrix_viridicoerulea
26 Small.bee.1_8_6
27 Ulidiidae
