species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
E2 LEMA,0.021465883720737478,0.021196762810448935,1.6484761780899122,1,4,4,2.691209102885436e-4,1.0126963212588236,1
Episyrphus_balteatus LEMA,0.01009727335174217,0.009995724260044355,0.5555555555555556,1,2,2,1.015490916978154e-4,1.0101592530021797,1
E3 LEMA,0.011710405456032753,0.011567345974932735,0.7105995578098583,0.9999999999999999,4,4,1.430594811000184e-4,1.0123675285074067,1
Anastoechus_sp LEMA,0.008558884238176632,0.00848301607821317,0.8111111111111111,0.9999999999999999,3,3,7.586815996346238e-5,1.0089435360329346,1
Braconidae LEMA,0.004946470302965036,0.004911397831541325,0.20526315789473684,1,2,2,3.507247142371141e-5,1.0071410365494062,1
E4 LEMA,0.006193520202430396,0.006118988567509632,0.02145922746781116,1,1,1,7.453163492076448e-5,1.0121803847316384,1
E5 LEMA,0.008279558027963424,0.008188031052390653,0.5406554818571986,1,3,3,9.152697557277163e-5,1.0111781422160153,1
E6 LEMA,0.0070618509622232,0.006965130987000364,0.039641045649629336,1,2,2,9.671997522283596e-5,1.0138863110260745,1
F1 LEMA,0.007883888336042606,0.007772262033835624,0.04393289114319157,1,2,2,1.1162630220698175e-4,1.0143621382965513,1
F2 LEMA,0.012178708075467282,0.012026254336663407,1.052516582130316,1,3,3,1.524537388038743e-4,1.012676743276508,1
Cylindromyia_sp LEMA,0.0031185235197480525,0.003105564951949723,0.1,1,1,1,1.2958567798329601e-5,1.0041726925692518,1
F3 LEMA,0.010227915692822904,0.010093984219855523,0.44241990722677416,1,4,4,1.3393147296738087e-4,1.0132684448529183,1
F4 LEMA,0.020874880947946744,0.020618801009667925,1.59879976961522,1,4,4,2.5607993827881856e-4,1.0124197298455302,1
F5 LEMA,0.008135751984370745,0.007516283512410782,0.24368578488750162,0.9999999999999999,3,3,6.19468471959963e-4,1.0824168581370175,1
Lasioglossum_malachurum LEMA,0.021704837058225034,0.008761760853735987,2.7222222222222223,1.75,4,4,0.012943076204489047,2.4772231770021618,1
F6 LEMA,0.014573714590692018,0.011887667342423558,1.060098842502276,1,4,4,0.00268604724826846,1.2259524237091288,1
C2 PUPA,0.0032010923421306697,0.006614114114114117,0.2,1,1,1,-0.0034130217719834477,0.48397900110307035,1
Lasioglossum_malachurum PUPA,0.019725158978776518,0.02665165165165166,4.026785714285714,3.0000000000000004,5,5,-0.006926492672875144,0.7401101904149383,1
D6 PUPA,0.0032010923421306693,0.0066141141141141165,0.2,1,1,1,-0.0034130217719834472,0.48397900110307035,1
F6 PUPA,0.00543661035972534,0.015675675675675686,0.6,1,1,1,-0.010239065315950344,0.3468182470859267,1
A4 BEMA,0.004766351399606007,0.010416666666666666,1,1,1,1,-0.005650315267060659,0.45756973436217674,2
Braconidae BEMA,0.0075384738814259,0.010416666666666666,1.375,2,2,2,-0.0028781927852407664,0.7236934926168864,2
A3 CETE,0.0042206167623740146,0.005774211711711715,0.2,1,1,1,-0.0015535949493377006,0.7309425031668694,2
Bombilus_major CETE,0.026804538780242176,0.02477477477477479,5,1.7142857142857144,5,5,0.002029764005467387,1.0819286562206836,2
A5 CETE,0.006878733524748032,0.009985923423423429,0.4,1,1,1,-0.003107189898675397,0.6888430076093881,2
B1 CETE,0.0034107647928034997,0.005869932432432434,0.3333333333333333,1,1,1,-0.0024591676396289344,0.5810569085869558,2
Anastoechus_sp CETE,0.01770606608231924,0.015202702702702705,3.4375,2.7142857142857144,4,4,0.002503363379616536,1.1646656800814432,2
B2 CETE,0.004220616762374015,0.005774211711711714,0.2,1,1,1,-0.0015535949493376989,0.7309425031668696,2
C6 CETE,0.005418780034709965,0.010416666666666666,1,1,1,1,-0.004997886631956701,0.5202028833321567,2
Andrena_sp CETE,0.012314171539409972,0.010416666666666666,2.4375,2.7142857142857144,3,3,0.001897504872743306,1.1821604677833575,2
D2 CETE,0.0034409910545709775,0.007225975975975975,0.3333333333333333,1,1,1,-0.003784984921404998,0.4761974113962122,2
Lasioglossum_malachurum CETE,0.017995628590007688,0.01998873873873874,4.4375,2.7142857142857144,5,5,-0.001993110148731051,0.9002883486155959,2
E2 CETE,0.0034409910545709775,0.007225975975975975,0.3333333333333333,1,1,1,-0.003784984921404998,0.4761974113962122,2
E4 CETE,0.0034409910545709775,0.0072259759759759744,0.3333333333333333,1,1,1,-0.003784984921404997,0.47619741139621224,2
E5 CETE,0.005259029585607,0.010177364864864865,0.6666666666666666,1,1,1,-0.004918335279257865,0.516737844760057,2
F3 CETE,0.004220616762374015,0.005774211711711714,0.2,1,1,1,-0.0015535949493376989,0.7309425031668696,2
A2 CHFU,0.005453975074464663,0.012260698198198194,0.23529411764705882,1,1,1,-0.006806723123733531,0.4448339716302753,2
Ulidiidae CHFU,0.0336081938249221,0.05349099099099097,10.5,1.7272727272727273,11,11,-0.019882797166068875,0.628296339295386,2
A3 CHFU,0.0025353687686161656,0.004237049549549548,0.058823529411764705,1,1,1,-0.0017016807809333823,0.5983807220016362,2
A5 CHFU,0.002535368768616166,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333828,0.5983807220016361,2
B2 CHFU,0.003508237537232331,0.006911599099099096,0.11764705882352941,1,1,1,-0.003403361561866765,0.5075869544704377,2
B3 CHFU,0.0025353687686161656,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333832,0.5983807220016361,2
C1 CHFU,0.004481106305848497,0.009586148648648646,0.17647058823529413,1,1,1,-0.005105042342800149,0.4674563758700107,2
C2 CHFU,0.0035082375372323315,0.006911599099099097,0.11764705882352941,1,1,1,-0.0034033615618667655,0.5075869544704377,2
D1 CHFU,0.008023648648648646,0.008023648648648648,0.5,1,1,1,-1.734723475976807e-18,0.9999999999999998,2
Eucera_sp CHFU,0.015202702702702698,0.015202702702702702,2,1,2,2,-3.469446951953614e-18,0.9999999999999998,2
D4 CHFU,0.0025353687686161656,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333832,0.5983807220016361,2
E2 CHFU,0.008023648648648646,0.008023648648648648,0.5,1,1,1,-1.734723475976807e-18,0.9999999999999998,2
E3 CHFU,0.0025353687686161656,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333832,0.5983807220016361,2
F2 CHFU,0.002535368768616166,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333828,0.5983807220016361,2
A1 LEMA,0.0051015928038417495,0.004744945954187467,0.026143790849673203,1,1,1,3.566468496542822e-4,1.0751635220079878,2
Brassicogethes_sp LEMA,0.1592591761728787,0.143210067938436,21.81652097902098,0.9999999999999998,35,35,0.01604910823444272,1.1120668991047613,2
A2 LEMA,0.009571914487867123,0.008569273208431738,0.46345811051693403,1,3,3,0.0010026412794353848,1.117004237704644,2
Anastoechus_sp LEMA,0.022421534391299625,0.01159043935265814,3.2635836385836385,1.75,7,7,0.010831095038641485,1.934485286457885,2
Braconidae LEMA,0.008302089062497542,0.004720515593228819,1.625,1.3749999999999998,4,4,0.003581573469268723,1.7587250584250136,2
A3 LEMA,0.007693652531329288,0.006882515079058566,0.3851181498240322,0.9999999999999999,3,3,8.111374522707226e-4,1.1178548020532162,2
Psilothrix_viridicoerulea LEMA,0.0404373208521254,0.03670999831152287,5.1001998001998,1.0000000000000002,23,23,0.003727322540602526,1.101534260747502,2
A4 LEMA,0.004216819602881311,0.003949334465640602,0.0196078431372549,1,1,1,2.6748513724070885e-4,1.0677291679314178,2
A5 LEMA,0.005042779905708247,0.0044912023951752325,0.3464052287581699,1,2,2,5.515775105330144e-4,1.1228128821639296,2
A6 LEMA,0.007828389745497821,0.007301577325806025,0.7857991681521093,0.9999999999999999,3,3,5.268124196917967e-4,1.0721504951854552,2
Elateridae LEMA,0.0035911011967660455,0.0034375994623651158,0.24358974358974358,1,2,2,1.5350173440092972e-4,1.0446537579731057,2
B1 LEMA,0.007861180984079749,0.00723179379035024,0.13012477718360071,1,2,2,6.293871937295085e-4,1.087030578024685,2
B2 LEMA,0.013587447522008855,0.012409994421962858,0.5259381141734083,1,3,3,0.0011774531000459977,1.0948794221826703,2
B3 LEMA,0.014064154247058926,0.012857907571435791,0.8535696329813977,1,4,4,0.001206246675623135,1.093813606056933,2
Sarcophaga_sp LEMA,0.010045167921644829,0.0087969716610658,0.6993006993006994,1,3,3,0.0012481962605790289,1.1418893124441194,2
B4 LEMA,0.016154411217764328,0.014788361234195895,0.5077928607340372,1,3,3,0.0013660499835684327,1.0923733172279864,2
Mordellidae LEMA,0.004708592161407684,0.004495680116548084,0.5208333333333333,1,3,3,2.129120448596004e-4,1.0473592514013388,2
B5 LEMA,0.015476804156586811,0.014069307885212946,0.5381850175967823,1,4,4,0.0014074962713738655,1.1000401926560415,2
Musca_sp LEMA,0.01644573280459452,0.015434919231058422,1.72016317016317,1,7,7,0.0010108135735360981,1.0654887504368744,2
Oedemeridae LEMA,0.006809242052934549,0.005610664957614057,0.33939393939393936,1,2,2,0.001198577095320492,1.2136247850076916,2
B6 LEMA,0.012068813454128429,0.010954005528570213,0.6249874308697838,1,4,4,0.0011148079255582158,1.1017717147075174,2
C2 LEMA,0.007039873825837504,0.005893793414939948,0.29524886877828055,1,3,3,0.0011460804108975554,1.194455477179163,2
Lasioglossum_malachurum LEMA,0.015990701170343735,0.005385267023575287,2.6857142857142855,1.75,6,6,0.010605434146768448,2.9693423000829187,2
C3 LEMA,0.008775246627062716,0.008173450148499736,0.2708898944193062,1,3,3,6.017964785629808e-4,1.0736282068929537,2
C4 LEMA,0.010137597145572023,0.009565356720533295,1.2452488687782806,1,4,4,5.722404250387281e-4,1.0598242639305169,2
Dilophus_sp LEMA,0.0026396196967170276,0.002578819151556662,0.125,1,1,1,6.080054516036538e-5,1.0235768937591705,2
C5 LEMA,0.009558933761949618,0.008451125651343405,0.4583207642031172,1,3,3,0.0011078081106062135,1.1310840894230598,2
Andrena_sp LEMA,0.013851978480978544,0.006207289711233728,2.7357142857142858,1.75,5,5,0.007644688769744817,2.23156629147013,2
C6 LEMA,0.006440319616044844,0.005809141641582668,0.2643539467068879,1,3,3,6.31177974462176e-4,1.1086525365372595,2
D1 LEMA,0.005982919027541917,0.0055450356609770685,0.05178481649069884,1,2,2,4.378833665648488e-4,1.0789685393092119,2
D2 LEMA,0.008809420227758378,0.007485016392033684,0.30832076420311716,1,3,3,0.0013244038357246943,1.1769406727197365,2
D3 LEMA,0.00510159280384175,0.004744945954187469,0.026143790849673203,1,1,1,3.5664684965428135e-4,1.0751635220079876,2
D4 LEMA,0.00510159280384175,0.004744945954187468,0.026143790849673203,1,1,1,3.566468496542822e-4,1.0751635220079878,2
D5 LEMA,0.0070398738258375055,0.005893793414939951,0.29524886877828055,1,3,3,0.0011460804108975545,1.1944554771791627,2
D6 LEMA,0.008667266606468644,0.007664470599282007,0.48999497234791356,0.9999999999999999,3,3,0.001002796007186637,1.1308369566034446,2
E1 LEMA,0.009090013519121903,0.008405556452850028,0.3790849673202614,1,2,2,6.844570662718746e-4,1.0814291201434736,2
E2 LEMA,0.01198661920867041,0.011115782376476025,0.7238310708898944,1,4,4,8.708368321943844e-4,1.0783423786738853,2
Sphaerophoria_scripta LEMA,0.003503477265066822,0.003365042789244705,0.23376623376623376,1,2,2,1.3843447582211673e-4,1.0411389942096958,2
E3 LEMA,0.008356670066155756,0.007770790334952935,0.5583207642031172,1,3,3,5.858797312028215e-4,1.0753951279019254,2
E4 LEMA,0.008633791653162961,0.0079363483448604,0.09049773755656108,1,2,2,6.974433083025613e-4,1.0878796239777235,2
E5 LEMA,0.008802526273237842,0.007493972828519153,0.3465309200603318,1,3,3,0.0013085534447186886,1.1746141165255952,2
E6 LEMA,0.004666147514319719,0.004427499010115692,0.3464052287581699,1,2,2,2.3864850420402678e-4,1.0539014246324565,2
F1 LEMA,0.018849786140395144,0.014023508216459573,2.526143790849673,1,5,5,0.004826277923935571,1.3441562446029665,2
Cryptocephalus_sp LEMA,0.003019074383575988,0.0026461347258173312,0.09090909090909091,1,1,1,3.7293965775865665e-4,1.140937516945009,2
Ulidiidae LEMA,0.016611141594418233,0.003725158486757484,0.9292929292929293,1.5,3,3,0.012885983107660749,4.459177147353317,2
F2 LEMA,0.016558639688470128,0.011424957468778085,1.6105169340463457,1,4,4,0.005133682219692043,1.4493392849576268,2
Osmia_ligurica LEMA,0.00781798610453316,0.005878595043760609,0.4444444444444444,1,1,1,0.0019393910607725514,1.3299072391167635,2
F3 LEMA,0.005982919027541919,0.005545035660977071,0.05178481649069884,1,2,2,4.3788336656484794e-4,1.0789685393092117,2
F4 LEMA,0.01584730514835763,0.014869316311884416,2.290497737556561,1,5,5,9.779888364732144e-4,1.0657722800403102,2
Cerambycidae LEMA,0.0025986699520079985,0.0025347245280847508,0.07692307692307693,1,1,1,6.394542392324778e-5,1.0252277607348381,2
Eristalis_sp LEMA,0.002598669952007999,0.00253472452808475,0.07692307692307693,1,1,1,6.394542392324908e-5,1.0252277607348388,2
F5 LEMA,0.004213372625621043,0.003953812683883334,0.038712921065862244,1,2,2,2.59559941737709e-4,1.065648011802819,2
F6 LEMA,0.004260524283587628,0.0040328466184297775,0.0988436400201106,1,3,3,2.276776651578506e-4,1.0564558205901962,2
A2 PUPA,0.00241461548043073,0.004347952628524449,0.2,1,1,1,-0.001933337148093719,0.555345397415282,2
Lasioglossum_malachurum PUPA,0.015037332007601123,0.01638501546190852,3.3125,3,5,5,-0.0013476834543073978,0.9177490276136474,2
A5 PUPA,0.00326673096086146,0.007133405257048898,0.4,1,1,1,-0.0038666742961874375,0.4579483210537393,2
A6 PUPA,0.005878771270076306,0.007824836736859752,0.5,1,1,1,-0.0019460654667834464,0.7512963487638928,2
Bombilus_major PUPA,0.020311864800359087,0.014734909969081772,2.857142857142857,2,4,4,0.005576954831277315,1.378485843685467,2
B1 PUPA,0.003567332401259575,0.006854780485554206,0.5,1,1,1,-0.003287448084294631,0.5204152647597377,2
Anastoechus_sp PUPA,0.014151758126538174,0.01245242467189225,2.3125,3,4,4,0.0016993334546459241,1.1364660698154374,2
C2 PUPA,0.010416666666666664,0.010416666666666666,1,1,1,1,-1.734723475976807e-18,0.9999999999999998,2
Lasioglossum_immunitum PUPA,0.010416666666666664,0.010416666666666666,1,1,1,1,-1.734723475976807e-18,0.9999999999999998,2
C5 PUPA,0.0031635815413492818,0.006854780485554206,0.5,1,1,1,-0.003691198944204924,0.46151463901961953,2
Andrena_sp PUPA,0.011301752056583165,0.01245242467189225,2.3125,3,4,4,-0.001150672615309085,0.9075944929900764,2
C6 PUPA,0.009030780538508473,0.020849134596587188,1.65,0.9999999999999999,4,4,-0.011818354058078715,0.43314893942824506,2
E6 PUPA,0.003720635635038152,0.004693668368429877,0.25,1,1,1,-9.730327333917245e-4,0.7926924833598282,2
A3 CETE,0.01004195064705063,0.010416666666666666,1,1,1,1,-3.7471601961603686e-4,0.9640272621168604,3
Lasioglossum_malachurum CETE,0.027077237360329742,0.010416666666666666,2.4375,2.7142857142857144,3,3,0.016660570693663078,2.5994147865916553,3
B5 CETE,0.00491093984060991,0.010416666666666666,1,1,1,1,-0.005505726826056756,0.4714502246985514,3
Andrena_sp CETE,0.010692496970014842,0.010416666666666666,2.4375,2.7142857142857144,3,3,2.758303033481759e-4,1.0264797091214248,3
A1 CHFU,0.005463325749221297,0.005417082639564578,0.09090909090909091,1,1,1,4.62431096567191e-5,1.0085365339119945,3
Ulidiidae CHFU,0.0504812744016874,0.049882834159071014,8.666666666666668,1.0000000000000002,10,10,5.98440242616384e-4,1.0119969174307142,3
A4 CHFU,0.005463325749221297,0.0054170826395645785,0.09090909090909091,1,1,1,4.624310965671823e-5,1.0085365339119943,3
B3 CHFU,0.0054633257492212985,0.00541708263956458,0.09090909090909091,1,1,1,4.624310965671823e-5,1.0085365339119943,3
B6 CHFU,0.02447357344872985,0.010416666666666666,1,1,1,1,0.014056906782063184,2.349463051078066,3
Brassicogethes_sp CHFU,0.046557261553568687,0.010416666666666666,1.5,1.7272727272727273,2,2,0.03614059488690202,4.469497109142594,3
C1 CHFU,0.0054633257492212985,0.005417082639564579,0.09090909090909091,1,1,1,4.62431096567191e-5,1.0085365339119945,3
C3 CHFU,0.010632408217958975,0.010560011960179378,1.0909090909090908,1,2,2,7.239625777959689e-5,1.0068556984644141,3
Curculionidae CHFU,0.006081273492632563,0.006050505083076235,0.5,1,1,1,3.076840955632768e-5,1.0050852629877776,3
C6 CHFU,0.021250341194061252,0.010416666666666666,1,1,1,1,0.010833674527394586,2.0400327546298804,3
Psilothrix_viridicoerulea CHFU,0.04000737782750415,0.010416666666666666,1.5,1.7272727272727273,2,2,0.029590711160837488,3.840708271440399,3
D1 CHFU,0.005961476872949148,0.010416666666666666,1,1,1,1,-0.004455189793717518,0.5723017798031182,3
Sarcophaga_sp CHFU,0.008939097388880622,0.010416666666666666,1.5,1.7272727272727273,2,2,-0.001477569277786044,0.8581533493325397,3
D2 CHFU,0.0054633257492212985,0.005417082639564579,0.09090909090909091,1,1,1,4.62431096567191e-5,1.0085365339119945,3
D4 CHFU,0.005463325749221297,0.005417082639564579,0.09090909090909091,1,1,1,4.6243109656717366e-5,1.008536533911994,3
E4 CHFU,0.01349963330286491,0.013295597124874086,0.6818181818181819,1,2,2,2.0403617799082466e-4,1.0153461462523639,3
Dilophus_sp CHFU,0.00973054542217015,0.009468074931164536,0.8333333333333333,1,2,2,2.6247049100561366e-4,1.0277216322128675,3
F2 CHFU,0.01021917486986296,0.009737621362627947,1,1,2,2,4.8155350723501356e-4,1.049452888883436,3
Musca_sp CHFU,0.011605201451398454,0.009767504745607107,1.1428571428571428,1.0909090909090908,3,3,0.001837696705791347,1.1881439276103596,3
F4 CHFU,0.009984518814661943,0.009568272156447599,0.5909090909090909,1,2,2,4.1624665821434446e-4,1.0435028029521356,3
F6 CHFU,0.0054633257492212985,0.005417082639564579,0.09090909090909091,1,1,1,4.62431096567191e-5,1.0085365339119945,3
A4 CHMI,0.004960140482775865,0.005869932432432434,0.3333333333333333,1,1,1,-9.097919496565687e-4,0.84500810526714,3
Musca_sp CHMI,0.013704768333885849,0.015202702702702705,2.090909090909091,1.1428571428571428,3,3,-0.0014979343688168566,0.901469205962269,3
C1 CHMI,0.011897106109324757,0.011897106109324762,1.2,1,2,2,-5.204170427930421e-18,0.9999999999999996,3
Calliphoridae CHMI,0.00998961682743837,0.009989616827438373,0.8333333333333334,1,1,1,-3.469446951953614e-18,0.9999999999999997,3
Nemotelus_sp CHMI,0.010843716505894961,0.010843716505894965,1.1666666666666667,1,2,2,-3.469446951953614e-18,0.9999999999999997,3
C2 CHMI,0.008357780965551733,0.010177364864864865,0.6666666666666666,1,1,1,-0.0018195838993131323,0.821212669146328,3
F6 CHMI,0.008936227224008574,0.008936227224008577,0.8,1,1,1,-3.469446951953614e-18,0.9999999999999997,3
A1 LEMA,0.0055514001917241675,0.00756014109027436,0.08579272477693892,1,2,2,-0.0020087408985501928,0.7342984906545845,3
Brassicogethes_sp LEMA,0.08538432043111165,0.08579659862701662,13.545526695526695,1.4999999999999991,27,27,-4.1227819590497483e-4,0.995194702325004,3
Psilothrix_viridicoerulea LEMA,0.07193678051488969,0.07147684395564007,13.618145743145742,1.4999999999999993,27,27,4.5993655924962684e-4,1.0064347631176198,3
A2 LEMA,0.004857934424322853,0.0065003200354231605,0.07481125600549074,1,2,2,-0.0016423856111003072,0.7473377307347622,3
A3 LEMA,0.00416446865692154,0.00544049898057196,0.06382978723404255,1,1,1,-0.0012760303236504199,0.7654571155684197,3
A4 LEMA,0.008274368673522305,0.009419078583106604,0.7311827956989247,1,2,2,-0.0011447099095842992,0.8784690137698425,3
Andrena_sp LEMA,0.011087664517089958,0.005561653799452167,2.5,1.7499999999999998,4,4,0.005526010717637791,1.9935912800221605,3
A5 LEMA,0.009302761399831348,0.011002420764390957,1.064516129032258,1,2,2,-0.0016996593645596091,0.8455195087556994,3
Sarcophaga_sp LEMA,0.008150618988966515,0.005570524707028134,1.155844155844156,1.5,2,2,0.0025800942819383804,1.463168986340401,3
A6 LEMA,0.005638328750843767,0.00767656372627742,0.09094028826355524,1,2,2,-0.002038234975433653,0.7344860215962735,3
B1 LEMA,0.0024298228856405135,0.0028551663268573195,0.02127659574468085,1,1,1,-4.2534344121680605e-4,0.851026738016702,3
B2 LEMA,0.003210217212161427,0.004031410017711581,0.03740562800274537,1,2,2,-8.211928055501545e-4,0.7963013432168078,3
B3 LEMA,0.0032102172121614286,0.004031410017711581,0.03740562800274537,1,2,2,-8.211928055501527e-4,0.7963013432168081,3
B4 LEMA,0.00390368297956274,0.00509123107256278,0.04838709677419355,1,1,1,-0.0011875480930000405,0.7667463770403447,3
B5 LEMA,0.008701770517886504,0.009391163771096202,0.8417818740399385,0.9999999999999999,4,4,-6.89393253209698e-4,0.9265912862331835,3
Lasioglossum_malachurum LEMA,0.03468605498492596,0.019522831170490914,4.20952380952381,1.7499999999999998,10,10,0.015163223814435047,1.7766918477149212,3
