Line,Plot,Subplot,Plant,ID,type_seed_per_fruit,Seeds_GF,visits_GF,Visits_tot,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
1,1,E6,LEMA,Brassicogethes_sp,Individual,60,5,5,31,0,0.0070618509622232,0.006965130987000364,0.039641045649629336,1,2,2,9.671997522283596e-5,1.0138863110260745
1,1,E6,LEMA,Psilothrix_viridicoerulea,Individual,60,1,1,26,0,0.0070618509622232,0.006965130987000364,0.039641045649629336,1,2,2,9.671997522283596e-5,1.0138863110260745
1,1,F1,LEMA,Brassicogethes_sp,Individual,56,6,6,58,0,0.007883888336042606,0.007772262033835624,0.04393289114319157,1,2,2,1.1162630220698175e-4,1.0143621382965513
1,1,F1,LEMA,Psilothrix_viridicoerulea,Individual,56,1,1,26,0,0.007883888336042606,0.007772262033835624,0.04393289114319157,1,2,2,1.1162630220698175e-4,1.0143621382965513
1,1,F2,LEMA,Brassicogethes_sp,Individual,60,8,8,58,0,0.012178708075467282,0.012026254336663407,1.052516582130316,1,3,3,1.524537388038743e-4,1.012676743276508
1,1,F2,LEMA,Cylindromyia_sp,Individual,60,1,1,0,0,0.012178708075467282,0.012026254336663407,1.052516582130316,1,3,3,1.524537388038743e-4,1.012676743276508
1,1,F2,LEMA,Psilothrix_viridicoerulea,Individual,60,1,1,26,0,0.012178708075467282,0.012026254336663407,1.052516582130316,1,3,3,1.524537388038743e-4,1.012676743276508
1,1,F3,LEMA,Anastoechus_sp,Individual,60.5,1,1,0,0,0.010227915692822904,0.010093984219855523,0.44241990722677416,1,4,4,1.3393147296738087e-4,1.0132684448529183
1,1,F3,LEMA,Brassicogethes_sp,Individual,60.5,4,4,37,0,0.010227915692822904,0.010093984219855523,0.44241990722677416,1,4,4,1.3393147296738087e-4,1.0132684448529183
1,1,F3,LEMA,Episyrphus_balteatus,Individual,60.5,2,2,1,0,0.010227915692822904,0.010093984219855523,0.44241990722677416,1,4,4,1.3393147296738087e-4,1.0132684448529183
1,1,F3,LEMA,Psilothrix_viridicoerulea,Individual,60.5,2,2,28,0,0.010227915692822904,0.010093984219855523,0.44241990722677416,1,4,4,1.3393147296738087e-4,1.0132684448529183
1,1,F4,LEMA,Braconidae,Individual,71,2,2,0,0,0.020874880947946744,0.020618801009667925,1.59879976961522,1,4,4,2.5607993827881856e-4,1.0124197298455302
1,1,F4,LEMA,Brassicogethes_sp,Individual,71,9,9,58,0,0.020874880947946744,0.020618801009667925,1.59879976961522,1,4,4,2.5607993827881856e-4,1.0124197298455302
1,1,F4,LEMA,Musca_sp,Individual,71,6,6,1,0,0.020874880947946744,0.020618801009667925,1.59879976961522,1,4,4,2.5607993827881856e-4,1.0124197298455302
1,1,F4,LEMA,Psilothrix_viridicoerulea,Individual,71,2,2,26,0,0.020874880947946744,0.020618801009667925,1.59879976961522,1,4,4,2.5607993827881856e-4,1.0124197298455302
1,1,F5,LEMA,Brassicogethes_sp,Individual,49,1,1,28,0,0.008135751984370745,0.007516283512410782,0.24368578488750162,0.9999999999999999,3,3,6.19468471959963e-4,1.0824168581370175
1,1,F5,LEMA,Lasioglossum_malachurum,Individual,49,1,1,1,2,0.008135751984370745,0.007516283512410782,0.24368578488750162,0.9999999999999999,3,3,6.19468471959963e-4,1.0824168581370175
1,1,F5,LEMA,Psilothrix_viridicoerulea,Individual,49,4,4,26,0,0.008135751984370745,0.007516283512410782,0.24368578488750162,0.9999999999999999,3,3,6.19468471959963e-4,1.0824168581370175
1,1,F6,LEMA,Brassicogethes_sp,Individual,62,2,2,30,0,0.014573714590692018,0.011887667342423558,1.060098842502276,1,4,4,0.00268604724826846,1.2259524237091288
1,1,F6,LEMA,Elateridae,Individual,62,1,1,3,0,0.014573714590692018,0.011887667342423558,1.060098842502276,1,4,4,0.00268604724826846,1.2259524237091288
1,1,F6,LEMA,Lasioglossum_malachurum,Individual,62,5,5,1,5,0.014573714590692018,0.011887667342423558,1.060098842502276,1,4,4,0.00268604724826846,1.2259524237091288
1,1,F6,LEMA,Psilothrix_viridicoerulea,Individual,62,1,1,26,0,0.014573714590692018,0.011887667342423558,1.060098842502276,1,4,4,0.00268604724826846,1.2259524237091288
1,2,A1,LEMA,Brassicogethes_sp,Individual,126,4,4,33,0,0.0051015928038417495,0.004744945954187467,0.026143790849673203,1,1,1,3.566468496542822e-4,1.0751635220079878
1,2,A2,LEMA,Anastoechus_sp,Individual,77,1,1,3,4,0.009571914487867123,0.008569273208431738,0.46345811051693403,1,3,3,0.0010026412794353848,1.117004237704644
1,2,A2,LEMA,Braconidae,Individual,77,1,1,0,0,0.009571914487867123,0.008569273208431738,0.46345811051693403,1,3,3,0.0010026412794353848,1.117004237704644
1,2,A2,LEMA,Brassicogethes_sp,Individual,77,6,6,38,0,0.009571914487867123,0.008569273208431738,0.46345811051693403,1,3,3,0.0010026412794353848,1.117004237704644
1,2,A2,PUPA,Lasioglossum_malachurum,Individual,47,1,1,2,1,0.00241461548043073,0.004347952628524449,0.2,1,1,1,-0.001933337148093719,0.555345397415282
1,2,A3,CETE,Bombilus_major,Individual,190,1,1,1,1,0.0042206167623740146,0.005774211711711715,0.2,1,1,1,-0.0015535949493377006,0.7309425031668694
1,2,A3,CHFU,Ulidiidae,Individual,1,1,1,4,0,0.0025353687686161656,0.004237049549549548,0.058823529411764705,1,1,1,-0.0017016807809333823,0.5983807220016362
1,2,A3,LEMA,Braconidae,Individual,62,1,1,0,0,0.007693652531329288,0.006882515079058566,0.3851181498240322,0.9999999999999999,3,3,8.111374522707226e-4,1.1178548020532162
1,2,A3,LEMA,Brassicogethes_sp,Individual,62,4,4,38,0,0.007693652531329288,0.006882515079058566,0.3851181498240322,0.9999999999999999,3,3,8.111374522707226e-4,1.1178548020532162
1,2,A3,LEMA,Psilothrix_viridicoerulea,Individual,62,1,1,19,0,0.007693652531329288,0.006882515079058566,0.3851181498240322,0.9999999999999999,3,3,8.111374522707226e-4,1.1178548020532162
1,2,A4,LEMA,Brassicogethes_sp,Individual,47,3,3,33,0,0.004216819602881311,0.003949334465640602,0.0196078431372549,1,1,1,2.6748513724070885e-4,1.0677291679314178
1,2,A5,CETE,Bombilus_major,Individual,186,2,2,0,2,0.006878733524748032,0.009985923423423429,0.4,1,1,1,-0.003107189898675397,0.6888430076093881
1,2,A5,LEMA,Braconidae,Individual,65,1,1,0,1,0.005042779905708247,0.0044912023951752325,0.3464052287581699,1,2,2,5.515775105330144e-4,1.1228128821639296
1,2,A5,LEMA,Brassicogethes_sp,Individual,65,2,2,33,0,0.005042779905708247,0.0044912023951752325,0.3464052287581699,1,2,2,5.515775105330144e-4,1.1228128821639296
1,2,A5,PUPA,Lasioglossum_malachurum,Individual,24,2,2,2,1,0.00326673096086146,0.007133405257048898,0.4,1,1,1,-0.0038666742961874375,0.4579483210537393
1,2,A6,LEMA,Anastoechus_sp,Individual,47,3,3,0,0,0.007828389745497821,0.007301577325806025,0.7857991681521093,0.9999999999999999,3,3,5.268124196917967e-4,1.0721504951854552
1,2,A6,LEMA,Brassicogethes_sp,Individual,47,2,2,33,0,0.007828389745497821,0.007301577325806025,0.7857991681521093,0.9999999999999999,3,3,5.268124196917967e-4,1.0721504951854552
1,2,A6,LEMA,Elateridae,Individual,47,1,1,1,0,0.007828389745497821,0.007301577325806025,0.7857991681521093,0.9999999999999999,3,3,5.268124196917967e-4,1.0721504951854552
1,2,A6,PUPA,Bombilus_major,Individual,26,2,2,1,1,0.005878771270076306,0.007824836736859752,0.5,1,1,1,-0.0019460654667834464,0.7512963487638928
1,2,B1,LEMA,Anastoechus_sp,Individual,58,1,1,3,4,0.007861180984079749,0.00723179379035024,0.13012477718360071,1,2,2,6.293871937295085e-4,1.087030578024685
1,2,B1,LEMA,Brassicogethes_sp,Individual,58,6,6,33,0,0.007861180984079749,0.00723179379035024,0.13012477718360071,1,2,2,6.293871937295085e-4,1.087030578024685
1,2,B1,PUPA,Anastoechus_sp,Individual,54,2,2,1,6,0.003567332401259575,0.006854780485554206,0.5,1,1,1,-0.003287448084294631,0.5204152647597377
1,2,B2,LEMA,Anastoechus_sp,Individual,54,5,5,3,4,0.013587447522008855,0.012409994421962858,0.5259381141734083,1,3,3,0.0011774531000459977,1.0948794221826703
1,2,B2,LEMA,Brassicogethes_sp,Individual,54,7,7,53,0,0.013587447522008855,0.012409994421962858,0.5259381141734083,1,3,3,0.0011774531000459977,1.0948794221826703
1,2,B2,LEMA,Psilothrix_viridicoerulea,Individual,54,1,1,19,0,0.013587447522008855,0.012409994421962858,0.5259381141734083,1,3,3,0.0011774531000459977,1.0948794221826703
1,2,B3,CHFU,Ulidiidae,Individual,21,1,1,5,0,0.0025353687686161656,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333832,0.5983807220016361
1,2,B3,LEMA,Brassicogethes_sp,Individual,73,8,8,48,0,0.014064154247058926,0.012857907571435791,0.8535696329813977,1,4,4,0.001206246675623135,1.093813606056933
1,2,B3,LEMA,Elateridae,Individual,73,1,1,1,0,0.014064154247058926,0.012857907571435791,0.8535696329813977,1,4,4,0.001206246675623135,1.093813606056933
1,2,B3,LEMA,Psilothrix_viridicoerulea,Individual,73,2,2,19,0,0.014064154247058926,0.012857907571435791,0.8535696329813977,1,4,4,0.001206246675623135,1.093813606056933
1,2,B3,LEMA,Sarcophaga_sp,Individual,73,2,2,2,0,0.014064154247058926,0.012857907571435791,0.8535696329813977,1,4,4,0.001206246675623135,1.093813606056933
1,2,B4,LEMA,Brassicogethes_sp,Individual,50.333333333333336,11,11,33,0,0.016154411217764328,0.014788361234195895,0.5077928607340372,1,3,3,0.0013660499835684327,1.0923733172279864
1,2,B4,LEMA,Mordellidae,Individual,50.333333333333336,1,1,1,0,0.016154411217764328,0.014788361234195895,0.5077928607340372,1,3,3,0.0013660499835684327,1.0923733172279864
1,2,B4,LEMA,Psilothrix_viridicoerulea,Individual,50.333333333333336,4,4,19,0,0.016154411217764328,0.014788361234195895,0.5077928607340372,1,3,3,0.0013660499835684327,1.0923733172279864
1,2,B5,LEMA,Brassicogethes_sp,Individual,63,8,8,33,0,0.015476804156586811,0.014069307885212946,0.5381850175967823,1,4,4,0.0014074962713738655,1.1000401926560415
1,2,B5,LEMA,Musca_sp,Individual,63,2,2,6,0,0.015476804156586811,0.014069307885212946,0.5381850175967823,1,4,4,0.0014074962713738655,1.1000401926560415
1,2,B5,LEMA,Oedemeridae,Individual,63,1,1,1,0,0.015476804156586811,0.014069307885212946,0.5381850175967823,1,4,4,0.0014074962713738655,1.1000401926560415
1,2,B5,LEMA,Psilothrix_viridicoerulea,Individual,63,4,4,19,0,0.015476804156586811,0.014069307885212946,0.5381850175967823,1,4,4,0.0014074962713738655,1.1000401926560415
1,2,B6,LEMA,Brassicogethes_sp,Individual,76,5,5,33,0,0.012068813454128429,0.010954005528570213,0.6249874308697838,1,4,4,0.0011148079255582158,1.1017717147075174
1,2,B6,LEMA,Musca_sp,Individual,76,1,1,6,0,0.012068813454128429,0.010954005528570213,0.6249874308697838,1,4,4,0.0011148079255582158,1.1017717147075174
1,2,B6,LEMA,Psilothrix_viridicoerulea,Individual,76,1,1,19,0,0.012068813454128429,0.010954005528570213,0.6249874308697838,1,4,4,0.0011148079255582158,1.1017717147075174
1,2,B6,LEMA,Sarcophaga_sp,Individual,76,4,4,2,0,0.012068813454128429,0.010954005528570213,0.6249874308697838,1,4,4,0.0011148079255582158,1.1017717147075174
1,2,C2,LEMA,Brassicogethes_sp,Individual,80,3,3,48,0,0.007039873825837504,0.005893793414939948,0.29524886877828055,1,3,3,0.0011460804108975554,1.194455477179163
1,2,C2,LEMA,Lasioglossum_malachurum,Individual,80,1,1,0,0,0.007039873825837504,0.005893793414939948,0.29524886877828055,1,3,3,0.0011460804108975554,1.194455477179163
1,2,C2,LEMA,Psilothrix_viridicoerulea,Individual,80,1,1,19,0,0.007039873825837504,0.005893793414939948,0.29524886877828055,1,3,3,0.0011460804108975554,1.194455477179163
1,2,C2,PUPA,Lasioglossum_immunitum,Individual,1,2,2,0,0,0.010416666666666664,0.010416666666666666,1,1,1,1,-1.734723475976807e-18,0.9999999999999998
1,2,C3,LEMA,Brassicogethes_sp,Individual,105.5,3,3,48,0,0.008775246627062716,0.008173450148499736,0.2708898944193062,1,3,3,6.017964785629808e-4,1.0736282068929537
1,2,C3,LEMA,Musca_sp,Individual,105.5,3,3,6,0,0.008775246627062716,0.008173450148499736,0.2708898944193062,1,3,3,6.017964785629808e-4,1.0736282068929537
1,2,C3,LEMA,Psilothrix_viridicoerulea,Individual,105.5,2,2,19,0,0.008775246627062716,0.008173450148499736,0.2708898944193062,1,3,3,6.017964785629808e-4,1.0736282068929537
1,2,C4,LEMA,Brassicogethes_sp,Individual,40,3,3,33,0,0.010137597145572023,0.009565356720533295,1.2452488687782806,1,4,4,5.722404250387281e-4,1.0598242639305169
1,2,C4,LEMA,Dilophus_sp,Individual,40,1,1,0,0,0.010137597145572023,0.009565356720533295,1.2452488687782806,1,4,4,5.722404250387281e-4,1.0598242639305169
1,2,C4,LEMA,Musca_sp,Individual,40,3,3,6,0,0.010137597145572023,0.009565356720533295,1.2452488687782806,1,4,4,5.722404250387281e-4,1.0598242639305169
1,2,C4,LEMA,Psilothrix_viridicoerulea,Individual,40,1,1,19,0,0.010137597145572023,0.009565356720533295,1.2452488687782806,1,4,4,5.722404250387281e-4,1.0598242639305169
1,2,C5,LEMA,Andrena_sp,Individual,111,2,2,1,3,0.009558933761949618,0.008451125651343405,0.4583207642031172,1,3,3,0.0011078081106062135,1.1310840894230598
1,2,C5,LEMA,Brassicogethes_sp,Individual,111,5,5,33,0,0.009558933761949618,0.008451125651343405,0.4583207642031172,1,3,3,0.0011078081106062135,1.1310840894230598
1,2,C5,LEMA,Psilothrix_viridicoerulea,Individual,111,1,1,19,0,0.009558933761949618,0.008451125651343405,0.4583207642031172,1,3,3,0.0011078081106062135,1.1310840894230598
1,2,C5,PUPA,Andrena_sp,Individual,21,2,2,1,3,0.0031635815413492818,0.006854780485554206,0.5,1,1,1,-0.003691198944204924,0.46151463901961953
1,2,C6,LEMA,Andrena_sp,Individual,82,1,1,1,3,0.006440319616044844,0.005809141641582668,0.2643539467068879,1,3,3,6.31177974462176e-4,1.1086525365372595
1,2,C6,LEMA,Brassicogethes_sp,Individual,82,2,2,33,0,0.006440319616044844,0.005809141641582668,0.2643539467068879,1,3,3,6.31177974462176e-4,1.1086525365372595
1,2,C6,LEMA,Psilothrix_viridicoerulea,Individual,82,2,2,19,0,0.006440319616044844,0.005809141641582668,0.2643539467068879,1,3,3,6.31177974462176e-4,1.1086525365372595
1,2,C6,PUPA,Anastoechus_sp,Individual,100,2,2,1,6,0.009030780538508473,0.020849134596587188,1.65,0.9999999999999999,4,4,-0.011818354058078715,0.43314893942824506
1,2,C6,PUPA,Andrena_sp,Individual,100,2,2,1,3,0.009030780538508473,0.020849134596587188,1.65,0.9999999999999999,4,4,-0.011818354058078715,0.43314893942824506
1,2,C6,PUPA,Bombilus_major,Individual,100,1,1,1,1,0.009030780538508473,0.020849134596587188,1.65,0.9999999999999999,4,4,-0.011818354058078715,0.43314893942824506
1,2,C6,PUPA,Lasioglossum_malachurum,Individual,100,2,2,2,1,0.009030780538508473,0.020849134596587188,1.65,0.9999999999999999,4,4,-0.011818354058078715,0.43314893942824506
1,2,D2,LEMA,Brassicogethes_sp,Individual,48,5,5,48,0,0.008809420227758378,0.007485016392033684,0.30832076420311716,1,3,3,0.0013244038357246943,1.1769406727197365
1,2,D2,LEMA,Lasioglossum_malachurum,Individual,48,1,1,2,2,0.008809420227758378,0.007485016392033684,0.30832076420311716,1,3,3,0.0013244038357246943,1.1769406727197365
1,2,D2,LEMA,Psilothrix_viridicoerulea,Individual,48,1,1,4,0,0.008809420227758378,0.007485016392033684,0.30832076420311716,1,3,3,0.0013244038357246943,1.1769406727197365
1,2,D3,LEMA,Brassicogethes_sp,Individual,32,4,4,48,0,0.00510159280384175,0.004744945954187469,0.026143790849673203,1,1,1,3.5664684965428135e-4,1.0751635220079876
1,2,D4,CHFU,Ulidiidae,Individual,101,1,1,4,0,0.0025353687686161656,0.004237049549549549,0.058823529411764705,1,1,1,-0.0017016807809333832,0.5983807220016361
1,2,D4,LEMA,Brassicogethes_sp,Individual,29,4,4,33,0,0.00510159280384175,0.004744945954187468,0.026143790849673203,1,1,1,3.566468496542822e-4,1.0751635220079878
1,2,D5,LEMA,Brassicogethes_sp,Individual,57,3,3,48,0,0.0070398738258375055,0.005893793414939951,0.29524886877828055,1,3,3,0.0011460804108975545,1.1944554771791627
1,2,D5,LEMA,Lasioglossum_malachurum,Individual,57,1,1,2,2,0.0070398738258375055,0.005893793414939951,0.29524886877828055,1,3,3,0.0011460804108975545,1.1944554771791627
1,2,D5,LEMA,Psilothrix_viridicoerulea,Individual,57,1,1,19,0,0.0070398738258375055,0.005893793414939951,0.29524886877828055,1,3,3,0.0011460804108975545,1.1944554771791627
1,2,D6,LEMA,Andrena_sp,Individual,77,2,2,0,0,0.008667266606468644,0.007664470599282007,0.48999497234791356,0.9999999999999999,3,3,0.001002796007186637,1.1308369566034446
1,2,D6,LEMA,Brassicogethes_sp,Individual,77,2,2,48,0,0.008667266606468644,0.007664470599282007,0.48999497234791356,0.9999999999999999,3,3,0.001002796007186637,1.1308369566034446
1,2,D6,LEMA,Psilothrix_viridicoerulea,Individual,77,3,3,19,0,0.008667266606468644,0.007664470599282007,0.48999497234791356,0.9999999999999999,3,3,0.001002796007186637,1.1308369566034446
1,2,E1,LEMA,Brassicogethes_sp,Individual,102,7,7,53,0,0.009090013519121903,0.008405556452850028,0.3790849673202614,1,2,2,6.844570662718746e-4,1.0814291201434736
