node_id,module,species,layer_name,Plot,type
1,1,A1 CHFU,CHFU,5,plant
2,3,A3 CHFU,CHFU,5,plant
3,1,A4 CHFU,CHFU,5,plant
4,1,A5 CHFU,CHFU,5,plant
5,1,B1 CHFU,CHFU,5,plant
6,2,B2 CHFU,CHFU,5,plant
7,2,B3 CHFU,CHFU,5,plant
8,7,C3 CHFU,CHFU,5,plant
9,1,C4 CHFU,CHFU,5,plant
10,4,D1 CHFU,CHFU,5,plant
11,1,D2 CHFU,CHFU,5,plant
12,1,D5 CHFU,CHFU,5,plant
13,5,E1 CHFU,CHFU,5,plant
14,1,F5 CHFU,CHFU,5,plant
15,6,F6 CHFU,CHFU,5,plant
16,2,A1 LEMA,LEMA,5,plant
17,3,A2 LEMA,LEMA,5,plant
18,4,A3 LEMA,LEMA,5,plant
19,5,A4 LEMA,LEMA,5,plant
20,8,A6 LEMA,LEMA,5,plant
21,2,B2 LEMA,LEMA,5,plant
22,8,B4 LEMA,LEMA,5,plant
23,8,B5 LEMA,LEMA,5,plant
24,3,C1 LEMA,LEMA,5,plant
25,8,C3 LEMA,LEMA,5,plant
26,1,C4 LEMA,LEMA,5,plant
27,1,C5 LEMA,LEMA,5,plant
28,1,D1 LEMA,LEMA,5,plant
29,2,D2 LEMA,LEMA,5,plant
30,8,D4 LEMA,LEMA,5,plant
31,2,D5 LEMA,LEMA,5,plant
32,8,E1 LEMA,LEMA,5,plant
33,5,E5 LEMA,LEMA,5,plant
34,8,F1 LEMA,LEMA,5,plant
35,5,F4 LEMA,LEMA,5,plant
36,1,Dilophus_sp.,CHFU,5,pollinator
37,3,Sphaerophoria_scripta,CHFU,5,pollinator
38,2,Eupeodes_corollae,CHFU,5,pollinator
39,7,Episyrphus_balteatus,CHFU,5,pollinator
40,4,Diptera,CHFU,5,pollinator
41,5,Meligethes_sp.,CHFU,5,pollinator
42,6,Scaeva_sp.,CHFU,5,pollinator
43,2,Eupeodes_corollae,LEMA,5,pollinator
44,5,Meligethes_sp.,LEMA,5,pollinator
45,2,Nemotelus_sp.,LEMA,5,pollinator
46,3,Coleoptera,LEMA,5,pollinator
47,3,Sphaerophoria_scripta,LEMA,5,pollinator
48,4,Diptera,LEMA,5,pollinator
49,8,Psilothrix_viridicoerulea,LEMA,5,pollinator
50,1,Dilophus_sp.,LEMA,5,pollinator
51,1,Malachius_bipustulatus,LEMA,5,pollinator
52,1,Mordellidae,LEMA,5,pollinator
